Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.273 0.414 -9.888 |0.488 -0.183 2.136 |16000
-0.263 0.443 -9.888 |0.549 -0.244 2.075 |15916
-0.263 0.443 -9.888 |0.549 -0.244 2.014 |15667
-0.220 0.488 -9.938 |0.488 -0.305 2.014 |16500
-0.218 0.472 -9.912 |0.366 -0.305 2.075 |15875
-0.253 0.467 -9.864 |0.244 -0.305 1.953 |16166
-0.239 0.486 -9.888 |0.122 -0.305 1.770 |19000
-0.198 0.500 -9.928 |0.122 -0.305 1.709 |50708
-0.213 0.481 -9.902 |0.366 -0.122 1.648 |18541
-0.213 0.452 -9.900 |0.488 -0.122 1.709 |17167
-0.208 0.450 -9.940 |0.427 -0.183 1.526 |16959
-0.258 0.472 -9.890 |0.427 -0.122 1.465 |16625
-0.256 0.479 -9.888 |0.366 -0.061 1.465 |17708
-0.234 0.452 -9.917 |0.305 0.000 1.404 |16125
-0.234 0.452 -9.917 |0.305 -0.122 1.404 |18334
-0.253 0.428 -9.876 |0.427 -0.183 1.404 |16333
-0.227 0.450 -9.869 |0.488 -0.244 1.343 |16125
-0.184 0.464 -9.881 |0.488 -0.244 1.160 |16125
-0.184 0.474 -9.928 |0.366 -0.183 1.099 |16667
-0.241 0.486 -9.976 |0.366 -0.183 1.099 |16250
-0.261 0.488 -9.974 |0.305 -0.122 1.099 |16458
-0.234 0.491 -9.931 |0.488 -0.061 0.977 |16708
-0.229 0.507 -9.917 |0.488 0.000 0.793 |16167
-0.220 0.500 -9.976 |0.427 -0.061 0.732 |16541
-0.218 0.467 -9.964 |0.305 -0.061 0.732 |16458
-0.227 0.462 -9.957 |0.244 -0.122 0.671 |16459
-0.222 0.450 -9.974 |0.244 -0.122 0.671 |16584
-0.220 0.448 -9.909 |0.305 -0.122 0.732 |16583
-0.232 0.488 -9.907 |0.366 -0.061 0.732 |16292
-0.237 0.484 -9.917 |0.366 -0.122 0.610 |16667
-0.237 0.484 -9.917 |0.305 -0.061 0.610 |16375
-0.225 0.455 -9.850 |0.366 -0.122 0.610 |16750
-0.215 0.452 -9.893 |0.366 -0.183 0.488 |16083
-0.196 0.431 -9.947 |0.366 -0.183 0.305 |22708
-0.196 0.431 -9.947 |0.366 -0.244 0.366 |17000
-0.213 0.443 -9.955 |0.427 -0.244 0.305 |16333
-0.215 0.472 -9.964 |0.488 -0.305 0.183 |16041
-0.215 0.476 -9.959 |0.549 -0.244 0.122 |16334
-0.208 0.457 -9.957 |0.549 -0.244 0.122 |16458
-0.227 0.460 -9.964 |0.610 -0.183 0.122 |17125
-0.246 0.476 -9.990 |0.610 -0.122 0.122 |230500
-0.218 0.479 -9.997 |0.427 -0.183 -0.122 |20083
-0.222 0.493 -9.924 |0.427 -0.183 -0.122 |16708
-0.229 0.460 -9.888 |0.427 -0.061 -0.122 |17875
-0.218 0.419 -9.902 |0.427 0.000 -0.183 |16292
-0.227 0.491 -9.895 |0.366 -0.061 -0.305 |16292
-0.232 0.541 -9.962 |0.305 -0.122 -0.366 |16291
-0.237 0.507 -9.997 |0.366 -0.183 -0.366 |417041
-0.222 0.496 -9.919 |0.427 -0.122 -0.427 |19833
-0.198 0.488 -9.902 |0.549 -0.183 -0.366 |16584
-0.210 0.467 -9.936 |0.549 -0.183 -0.366 |16208
-0.206 0.469 -9.909 |0.610 -0.122 -0.427 |16583
-0.203 0.479 -9.876 |0.671 -0.122 -0.610 |16500
-0.213 0.448 -9.898 |0.671 -0.122 -0.671 |16792
-0.218 0.455 -9.900 |0.671 -0.061 -0.671 |16667
-0.246 0.436 -9.867 |0.610 -0.061 -0.671 |16208
-0.234 0.424 -9.895 |0.488 -0.061 -0.732 |17125
-0.215 0.469 -9.886 |0.427 -0.061 -0.854 |16958
-0.222 0.476 -9.919 |0.366 -0.061 -0.977 |24375
-0.213 0.467 -9.983 |0.366 -0.183 -0.977 |16875
-0.201 0.460 -9.931 |0.427 -0.244 -0.977 |16250
-0.191 0.452 -9.876 |0.366 -0.122 -1.038 |16125
-0.196 0.460 -9.855 |0.366 0.000 -0.977 |16125
-0.182 0.476 -9.945 |0.366 0.000 -0.916 |16250
-0.182 0.476 -9.945 |0.366 -0.061 -1.160 |17416
-0.179 0.455 -9.974 |0.244 -0.183 -1.343 |17167
-0.220 0.452 -9.931 |0.244 -0.122 -1.343 |16625
-0.229 0.462 -9.966 |0.305 -0.061 -1.221 |16166
-0.203 0.443 -9.964 |0.366 -0.061 -1.160 |16709
-0.189 0.467 -9.919 |0.427 -0.061 -1.343 |16458
-0.191 0.500 -9.898 |0.427 -0.061 -1.343 |56750
-0.208 0.472 -9.950 |0.305 0.061 -1.770 |17125
-0.229 0.455 -9.971 |0.244 0.000 -1.709 |16083
-0.225 0.488 -9.969 |0.305 -0.122 -1.648 |16500
-0.229 0.500 -9.895 |0.305 -0.244 -1.709 |16458
-0.210 0.484 -9.862 |0.244 -0.183 -1.831 |16250
-0.186 0.460 -9.883 |0.244 -0.183 -1.831 |16250
-0.239 0.462 -9.852 |0.183 -0.183 -1.892 |16083
-0.244 0.493 -9.900 |0.183 -0.061 -1.892 |16208
-0.167 0.496 -9.909 |0.183 0.000 -1.953 |15958
-0.172 0.462 -9.909 |0.366 -0.061 -1.892 |55583
-0.213 0.448 -9.890 |0.366 0.000 -1.892 |16875
-0.194 0.474 -9.862 |0.305 0.061 -2.014 |17500
-0.273 0.486 -9.886 |0.305 0.000 -2.136 |25209
-0.256 0.519 -9.938 |0.244 -0.061 -2.319 |19292
-0.239 0.515 -10.000 |0.122 0.000 -2.441 |18834
-0.206 0.484 -10.016 |0.244 0.000 -2.319 |23625
-0.191 0.472 -9.969 |0.366 0.061 -2.197 |16833
-0.218 0.457 -9.912 |0.366 0.000 -2.319 |18084
-0.232 0.481 -9.962 |0.244 0.000 -2.441 |15792
-0.232 0.481 -9.962 |0.183 0.061 -2.563 |16667
-0.225 0.488 -9.969 |0.183 0.061 -2.686 |16375
-0.210 0.469 -9.900 |0.366 -0.061 -2.747 |17833
-0.220 0.481 -9.966 |0.366 -0.061 -2.747 |16375
-0.225 0.496 -10.000 |0.366 0.061 -2.686 |16708
-0.222 0.472 -9.933 |0.366 0.061 -2.686 |16458
-0.201 0.455 -9.881 |0.305 0.122 -2.808 |16667
-0.184 0.476 -9.886 |0.244 0.122 -2.869 |16708
-0.191 0.476 -9.924 |0.122 0.000 -2.747 |16291
-0.208 0.486 -9.952 |0.122 -0.061 -2.808 |16625
-0.213 0.505 -9.978 |0.244 0.000 -2.869 |16000
-0.198 0.491 -9.971 |0.427 0.061 -2.869 |16459
-0.215 0.472 -9.940 |0.488 0.122 -3.052 |16333
-0.227 0.474 -9.902 |0.366 0.000 -3.113 |16167
-0.232 0.460 -9.900 |0.122 0.000 -3.235 |16625
-0.227 0.455 -9.914 |0.122 0.061 -3.357 |16792
-0.227 0.455 -9.914 |0.305 0.061 -3.418 |16500
-0.237 0.428 -9.898 |0.366 0.000 -3.479 |17291
-0.210 0.467 -9.936 |0.366 -0.061 -3.540 |16708
-0.210 0.467 -9.936 |0.305 0.000 -3.540 |16625
-0.218 0.488 -9.893 |0.244 0.000 -3.540 |16291
-0.225 0.484 -9.879 |0.244 0.061 -3.479 |16917
-0.234 0.493 -9.893 |0.366 -0.061 -3.479 |16709
-0.244 0.491 -9.890 |0.366 -0.061 -3.601 |17292
-0.213 0.491 -9.938 |0.244 0.122 -3.723 |16833
-0.182 0.469 -9.962 |0.122 0.183 -3.723 |24208
-0.220 0.445 -9.914 |0.122 0.000 -3.601 |17625
-0.249 0.428 -9.909 |0.122 -0.122 -3.601 |17458
-0.241 0.440 -9.950 |0.122 -0.183 -3.723 |17167
-0.237 0.469 -9.931 |0.122 -0.183 -3.723 |16792
-0.225 0.479 -9.921 |0.183 -0.122 -3.906 |16459
-0.234 0.484 -9.945 |0.244 0.061 -3.967 |16583
-0.253 0.467 -9.952 |0.244 0.000 -3.967 |15958
-0.239 0.457 -9.921 |0.122 -0.061 -3.967 |16667
-0.210 0.474 -9.931 |0.000 -0.061 -4.150 |16458
-0.198 0.462 -9.940 |-0.061 -0.061 -4.211 |16583
-0.215 0.452 -9.893 |0.000 -0.061 -4.150 |234292
-0.215 0.469 -9.890 |0.122 0.000 -4.150 |21959
-0.201 0.469 -9.898 |0.122 -0.061 -4.150 |17709
-0.208 0.469 -9.914 |0.122 0.061 -4.150 |16958
-0.215 0.460 -9.940 |0.183 0.183 -4.333 |16375
-0.232 0.464 -9.921 |0.244 0.122 -4.456 |16333
-0.232 0.457 -9.914 |0.244 0.061 -4.578 |16375
-0.213 0.445 -9.938 |0.183 0.122 -4.639 |16375
-0.213 0.445 -9.938 |0.061 0.061 -4.578 |17500
-0.210 0.464 -9.943 |0.061 0.000 -4.456 |16250
-0.225 0.498 -9.983 |0.061 0.122 -4.578 |16542
-0.225 0.505 -9.985 |0.122 0.122 -4.761 |16625
-0.218 0.467 -9.962 |0.061 0.061 -4.883 |17167
-0.208 0.469 -9.955 |0.183 0.061 -4.944 |16459
-0.201 0.481 -9.886 |0.183 0.061 -4.944 |23708
-0.198 0.484 -9.893 |0.183 0.122 -5.005 |19625
-0.225 0.457 -9.938 |0.122 0.061 -4.944 |16792
-0.215 0.445 -9.950 |0.122 0.061 -5.066 |16500
-0.191 0.476 -9.978 |0.061 0.122 -5.249 |16667
-0.208 0.486 -9.969 |0.061 0.122 -5.249 |17334
-0.206 0.462 -9.919 |0.061 0.122 -5.310 |16875
-0.203 0.431 -9.883 |0.061 0.000 -5.371 |16792
-0.229 0.405 -9.909 |0.183 -0.122 -5.371 |16416
-0.275 0.431 -9.976 |0.244 -0.122 -5.371 |16334
-0.258 0.476 -10.009 |0.122 -0.061 -5.371 |22250
-0.229 0.445 -9.971 |0.000 0.061 -5.432 |16125
-0.234 0.443 -9.938 |-0.061 0.183 -5.615 |16167
-0.222 0.440 -9.914 |-0.061 0.122 -5.676 |23500
-0.237 0.433 -9.936 |-0.061 -0.061 -5.676 |18458
-0.237 0.457 -9.988 |-0.061 -0.122 -5.676 |17500
-0.232 0.464 -9.974 |0.061 0.000 -5.737 |16083
-0.215 0.443 -9.933 |0.122 0.122 -5.615 |16500
-0.210 0.440 -9.936 |0.061 0.122 -5.615 |16416
-0.210 0.440 -9.936 |0.000 -0.061 -5.798 |18041
-0.225 0.455 -9.943 |-0.061 -0.061 -5.859 |16250
-0.225 0.433 -9.914 |-0.061 0.061 -5.981 |16000
-0.234 0.450 -9.909 |-0.061 0.244 -6.165 |16541
-0.229 0.481 -9.966 |-0.061 0.183 -6.226 |17667
-0.213 0.452 -10.014 |-0.061 0.122 -6.226 |20541
-0.198 0.433 -9.995 |-0.061 0.122 -6.226 |16584
-0.203 0.457 -9.964 |0.000 0.061 -6.470 |25042
-0.227 0.460 -9.957 |0.061 0.061 -6.531 |56834
-0.244 0.476 -9.985 |0.122 0.122 -6.409 |56125
-0.234 0.455 -9.993 |0.061 0.244 -6.470 |17125
-0.222 0.479 -9.981 |0.000 0.244 -6.592 |15916
-0.227 0.464 -9.955 |0.000 0.305 -6.653 |16000
-0.222 0.448 -9.990 |0.061 0.366 -6.775 |16375
-0.210 0.472 -9.983 |0.061 0.366 -6.775 |16292
-0.208 0.479 -9.947 |0.061 0.305 -6.714 |16334
-0.210 0.488 -10.028 |0.000 0.183 -6.653 |23167
-0.203 0.498 -10.042 |0.061 0.122 -6.653 |18584
-0.218 0.481 -9.985 |0.000 0.122 -6.836 |16333
-0.244 0.484 -9.962 |-0.122 0.244 -6.897 |16500
-0.261 0.498 -9.962 |-0.183 0.244 -6.775 |16125
-0.263 0.481 -9.957 |-0.183 0.061 -6.775 |16333
-0.244 0.467 -9.985 |-0.122 -0.061 -7.019 |16834
-0.210 0.469 -9.983 |-0.061 0.000 -7.202 |16041
-0.210 0.469 -9.983 |0.061 0.122 -7.141 |16667
-0.198 0.460 -9.917 |0.122 0.183 -7.019 |16625
-0.210 0.467 -9.895 |0.122 0.183 -7.080 |16458
-0.234 0.479 -9.917 |0.061 0.061 -7.202 |16334
-0.244 0.479 -9.909 |0.061 0.061 -7.385 |16542
-0.203 0.479 -9.909 |0.061 0.061 -7.385 |16250
-0.194 0.455 -9.919 |-0.061 0.122 -7.446 |16708
-0.229 0.428 -9.905 |-0.183 0.122 -7.507 |16292
-0.244 0.438 -9.874 |-0.122 0.183 -7.446 |23209
-0.246 0.445 -9.933 |0.000 0.244 -7.446 |16542
-0.244 0.431 -9.976 |0.000 0.183 -7.568 |16167
-0.251 0.460 -9.933 |0.000 0.061 -7.629 |16333
-0.263 0.496 -9.912 |0.000 0.061 -7.629 |18125
-0.244 0.484 -9.936 |0.000 0.122 -7.751 |17666
-0.220 0.462 -9.971 |0.000 0.244 -7.812 |16500
-0.220 0.455 -9.945 |-0.122 0.305 -7.751 |16791
-0.234 0.488 -9.919 |-0.183 0.305 -7.812 |62708
-0.246 0.517 -9.888 |-0.183 0.305 -7.935 |17708
-0.244 0.519 -9.955 |-0.122 0.244 -7.935 |16833
-0.237 0.500 -10.023 |-0.061 0.183 -7.874 |19625
-0.239 0.500 -9.962 |-0.122 0.122 -7.812 |16708
-0.241 0.498 -9.907 |-0.122 0.061 -7.812 |17042
-0.229 0.474 -9.879 |-0.183 0.061 -7.996 |16375
-0.227 0.488 -9.902 |-0.244 0.000 -8.118 |16458
-0.227 0.488 -9.902 |-0.305 0.061 -8.057 |16959
-0.237 0.479 -9.919 |-0.244 0.122 -8.057 |17958
-0.222 0.450 -9.921 |-0.122 0.183 -8.240 |17334
-0.208 0.484 -9.952 |-0.061 0.244 -8.301 |16625
-0.179 0.505 -9.940 |-0.061 0.244 -8.362 |16584
-0.170 0.457 -9.893 |-0.061 0.244 -8.362 |249917
-0.189 0.431 -9.912 |-0.122 0.183 -8.606 |23667
-0.227 0.474 -9.966 |-0.244 0.183 -8.789 |18667
-0.237 0.484 -9.936 |-0.305 0.183 -8.789 |16708
-0.237 0.436 -9.912 |-0.244 0.244 -8.789 |19209
-0.251 0.426 -9.940 |-0.244 0.244 -8.789 |17125
-0.213 0.457 -9.945 |-0.244 0.244 -8.728 |16292
-0.227 0.462 -9.964 |-0.183 0.183 -8.728 |16291
-0.237 0.462 -9.983 |-0.183 0.244 -8.789 |17416
-0.218 0.491 -9.924 |-0.244 0.183 -8.789 |17000
-0.203 0.462 -9.902 |-0.244 0.000 -8.789 |16250
-0.208 0.436 -9.974 |-0.061 0.000 -8.972 |28208
-0.232 0.493 -9.971 |0.000 0.183 -9.155 |62833
-0.220 0.496 -9.926 |-0.122 0.305 -9.094 |21042
-0.210 0.479 -9.907 |-0.244 0.183 -9.033 |16458
-0.208 0.462 -9.898 |-0.305 0.183 -9.094 |16875
-0.218 0.464 -9.950 |-0.305 0.183 -9.277 |16500
-0.222 0.479 -10.007 |-0.244 0.244 -9.277 |21292
-0.220 0.472 -9.969 |-0.183 0.305 -9.338 |16416
-0.222 0.472 -9.898 |-0.244 0.183 -9.399 |16375
-0.222 0.472 -9.898 |-0.244 0.122 -9.338 |17000
-0.210 0.450 -9.890 |-0.183 0.183 -9.338 |16291
-0.218 0.460 -9.955 |-0.244 0.244 -9.399 |17458
-0.229 0.484 -9.959 |-0.305 0.244 -9.521 |16541
-0.229 0.488 -9.933 |-0.305 0.244 -9.521 |16167
-0.206 0.498 -9.921 |-0.244 0.305 -9.583 |16583
-0.179 0.481 -9.933 |-0.244 0.244 -9.583 |16417
-0.218 0.438 -9.950 |-0.244 0.122 -9.644 |16541
-0.234 0.445 -9.924 |-0.244 0.305 -9.705 |16083
-0.229 0.462 -9.976 |-0.305 0.427 -9.583 |16375
-0.249 0.448 -9.976 |-0.305 0.305 -9.705 |18209
-0.241 0.469 -9.955 |-0.366 0.183 -9.827 |17042
-0.227 0.476 -9.964 |-0.366 0.244 -9.827 |16167
-0.222 0.474 -9.945 |-0.305 0.305 -9.827 |16333
-0.222 0.474 -9.945 |-0.305 0.244 -9.888 |16542
-0.215 0.484 -9.971 |-0.366 0.244 -10.010 |20041
-0.175 0.479 -9.983 |-0.488 0.305 -10.010 |18541
-0.184 0.474 -9.947 |-0.427 0.305 -10.071 |26125
-0.237 0.488 -9.940 |-0.305 0.305 -10.193 |21458
-0.225 0.491 -10.007 |-0.305 0.427 -10.193 |22042
-0.184 0.433 -9.983 |-0.305 0.488 -10.193 |18875
-0.201 0.393 -9.912 |-0.244 0.427 -10.254 |18333
-0.229 0.431 -9.938 |-0.244 0.427 -10.254 |19542
-0.220 0.460 -9.928 |-0.305 0.244 -10.315 |18083
-0.210 0.431 -9.902 |-0.244 0.122 -10.376 |18542
-0.206 0.445 -9.919 |-0.183 0.244 -10.437 |18167
-0.213 0.479 -9.914 |-0.244 0.244 -10.437 |18209
-0.232 0.469 -9.848 |-0.244 0.244 -10.498 |26709
-0.234 0.457 -9.836 |-0.183 0.366 -10.559 |21875
-0.244 0.472 -9.912 |-0.183 0.305 -10.681 |60167
-0.239 0.479 -9.876 |-0.122 0.305 -10.620 |19250
-0.246 0.457 -9.857 |-0.122 0.427 -10.559 |18292
-0.258 0.476 -9.888 |-0.183 0.549 -10.681 |17667
-0.229 0.503 -9.876 |-0.183 0.549 -10.681 |17584
-0.239 0.467 -9.867 |-0.244 0.549 -10.803 |17958
-0.249 0.460 -9.881 |-0.305 0.366 -10.864 |18458
-0.218 0.486 -9.938 |-0.366 0.122 -10.986 |18166
-0.218 0.510 -9.938 |-0.366 0.061 -11.108 |19125
-0.239 0.507 -9.881 |-0.366 0.122 -11.169 |62125
-0.249 0.488 -9.867 |-0.427 0.183 -11.047 |59500
-0.258 0.472 -9.917 |-0.366 0.183 -11.169 |18625
-0.265 0.486 -9.966 |-0.366 0.244 -11.353 |24667
-0.239 0.488 -9.914 |-0.305 0.366 -11.353 |22959
-0.213 0.503 -9.959 |-0.183 0.427 -11.292 |18208
-0.189 0.496 -9.950 |-0.183 0.488 -11.292 |18500
-0.196 0.467 -9.957 |-0.183 0.427 -11.475 |18167
-0.227 0.450 -9.919 |-0.305 0.244 -11.597 |19792
-0.227 0.450 -9.919 |-0.427 0.305 -11.658 |18625
-0.249 0.474 -9.912 |-0.366 0.427 -11.597 |18500
-0.275 0.488 -9.933 |-0.305 0.488 -11.475 |18166
-0.265 0.460 -9.881 |-0.183 0.488 -11.353 |18375
-0.237 0.474 -9.886 |-0.122 0.427 -11.414 |19417
-0.229 0.496 -9.938 |-0.122 0.427 -11.414 |18167
-0.227 0.488 -9.966 |-0.122 0.427 -11.719 |18542
-0.241 0.481 -9.988 |-0.183 0.366 -11.841 |18333
-0.244 0.460 -10.026 |-0.305 0.305 -11.963 |22125
-0.220 0.452 -9.997 |-0.305 0.244 -12.024 |18167
-0.201 0.467 -9.924 |-0.305 0.244 -12.146 |18333
-0.222 0.472 -9.950 |-0.305 0.366 -12.207 |18375
-0.251 0.488 -9.955 |-0.183 0.427 -12.146 |18084
-0.232 0.503 -9.962 |-0.122 0.427 -12.024 |18250
-0.229 0.500 -9.981 |-0.183 0.366 -12.024 |17791
-0.237 0.488 -9.983 |-0.244 0.305 -12.146 |18375
-0.237 0.488 -9.983 |-0.183 0.305 -12.329 |18000
-0.241 0.498 -9.969 |-0.244 0.366 -12.329 |18500
-0.258 0.519 -9.957 |-0.305 0.305 -12.268 |232583
-0.239 0.496 -9.912 |-0.244 0.305 -12.329 |23750
-0.225 0.493 -9.952 |-0.244 0.244 -12.390 |31083
-0.256 0.505 -9.974 |-0.305 0.305 -12.512 |19333
-0.265 0.486 -9.964 |-0.366 0.366 -12.634 |18750
-0.253 0.481 -9.907 |-0.305 0.427 -12.634 |17833
-0.253 0.481 -9.907 |-0.244 0.427 -12.573 |18417
-0.234 0.472 -9.838 |-0.305 0.305 -12.756 |18375
-0.234 0.462 -9.879 |-0.427 0.244 -12.878 |20583
-0.241 0.460 -9.905 |-0.488 0.305 -12.939 |18583
-0.218 0.460 -9.917 |-0.305 0.366 -13.000 |18583
-0.227 0.479 -9.881 |-0.244 0.366 -12.939 |17833
-0.249 0.455 -9.848 |-0.244 0.366 -12.939 |18125
-0.241 0.445 -9.898 |-0.305 0.305 -12.756 |18084
-0.201 0.481 -9.928 |-0.366 0.305 -12.817 |18041
-0.208 0.517 -9.976 |-0.366 0.366 -12.878 |18083
-0.227 0.505 -10.004 |-0.488 0.427 -12.939 |20042
-0.234 0.460 -9.966 |-0.427 0.427 -13.000 |21250
-0.244 0.467 -9.936 |-0.305 0.366 -13.000 |19625
-0.220 0.462 -9.947 |-0.244 0.366 -13.123 |18916
-0.198 0.464 -9.931 |-0.305 0.366 -13.306 |18167
-0.227 0.462 -9.926 |-0.305 0.427 -13.367 |18208
-0.227 0.460 -9.962 |-0.305 0.366 -13.367 |18208
-0.227 0.460 -9.962 |-0.244 0.305 -13.367 |18958
-0.186 0.491 -9.983 |-0.244 0.366 -13.428 |18708
-0.191 0.493 -9.988 |-0.244 0.427 -13.428 |18125
-0.213 0.491 -9.928 |-0.366 0.427 -13.550 |19208
-0.244 0.472 -9.919 |-0.366 0.488 -13.611 |18666
-0.253 0.462 -9.952 |-0.366 0.488 -13.611 |18333
-0.256 0.476 -9.931 |-0.366 0.488 -13.550 |18458
-0.244 0.481 -9.926 |-0.366 0.549 -13.550 |19792
-0.227 0.464 -9.919 |-0.305 0.488 -13.611 |18250
-0.241 0.450 -9.900 |-0.183 0.427 -13.550 |18292
-0.237 0.476 -9.890 |-0.122 0.427 -13.672 |18708
-0.218 0.474 -9.914 |-0.183 0.427 -13.794 |27417
-0.215 0.467 -9.914 |-0.183 0.305 -13.855 |21042
-0.227 0.515 -9.909 |-0.244 0.305 -13.733 |18875
-0.234 0.500 -9.909 |-0.244 0.427 -13.733 |18167
-0.215 0.462 -9.912 |-0.183 0.488 -13.916 |17792
-0.215 0.479 -9.909 |-0.122 0.549 -14.221 |61208
-0.232 0.496 -9.867 |-0.122 0.549 -14.343 |18750
-0.237 0.493 -9.838 |-0.122 0.427 -14.221 |18459
-0.229 0.488 -9.874 |-0.183 0.427 -14.160 |17708
-0.194 0.484 -9.924 |-0.244 0.488 -14.038 |60042
-0.225 0.474 -9.966 |-0.305 0.427 -14.282 |18625
-0.277 0.498 -9.938 |-0.244 0.488 -14.343 |17917
-0.244 0.500 -9.914 |-0.244 0.488 -14.343 |18042
-0.210 0.460 -9.895 |-0.183 0.549 -14.404 |18209
-0.220 0.450 -9.860 |-0.061 0.488 -14.404 |20166
-0.215 0.479 -9.898 |-0.061 0.488 -14.343 |18583
-0.194 0.498 -9.907 |-0.183 0.549 -14.343 |18083
-0.208 0.474 -9.898 |-0.244 0.610 -14.343 |18041
-0.206 0.457 -9.879 |-0.244 0.610 -14.343 |59792
-0.191 0.455 -9.848 |-0.122 0.549 -14.709 |62416
-0.234 0.419 -9.985 |-0.183 0.549 -14.832 |18292
-0.237 0.433 -9.971 |-0.183 0.549 -14.893 |18125
-0.253 0.428 -9.943 |-0.061 0.488 -14.832 |19167
-0.237 0.455 -9.926 |-0.061 0.366 -14.771 |18583
-0.225 0.493 -9.945 |-0.122 0.305 -15.076 |28334
-0.229 0.484 -9.893 |-0.183 0.427 -15.015 |20333
-0.225 0.440 -9.867 |-0.183 0.427 -15.015 |18542
-0.234 0.448 -9.971 |-0.122 0.488 -14.893 |19917
-0.232 0.515 -10.000 |-0.122 0.610 -14.893 |21000
-0.227 0.498 -9.943 |-0.183 0.671 -15.015 |19000
-0.246 0.460 -9.898 |-0.183 0.549 -15.381 |18250
-0.261 0.493 -9.921 |-0.183 0.366 -15.442 |18292
-0.244 0.493 -9.950 |-0.305 0.427 -15.320 |29084
-0.251 0.457 -9.921 |-0.366 0.549 -15.198 |19500
-0.263 0.462 -9.909 |-0.427 0.610 -15.259 |19625
-0.244 0.472 -9.912 |-0.366 0.610 -15.381 |18250
-0.213 0.431 -9.936 |-0.244 0.549 -15.381 |19708
-0.215 0.450 -9.966 |-0.244 0.610 -15.503 |19209
-0.249 0.503 -9.969 |-0.183 0.610 -15.625 |18125
-0.229 0.505 -9.962 |-0.122 0.610 -15.625 |18667
-0.198 0.472 -9.962 |-0.122 0.671 -15.625 |18459
-0.203 0.431 -9.950 |-0.061 0.732 -15.747 |19750
-0.222 0.457 -9.943 |0.000 0.671 -15.686 |18250
-0.222 0.457 -9.943 |-0.061 0.549 -15.625 |18833
-0.241 0.462 -9.936 |-0.122 0.427 -15.686 |18625
-0.246 0.440 -9.933 |-0.061 0.427 -15.747 |18792
-0.246 0.436 -9.940 |-0.061 0.610 -15.747 |18917
-0.225 0.448 -9.933 |-0.183 0.671 -15.747 |18500
-0.210 0.476 -9.936 |-0.183 0.671 -15.747 |18084
-0.198 0.472 -9.931 |-0.122 0.549 -15.747 |245750
-0.203 0.457 -9.900 |0.000 0.549 -15.686 |23500
-0.225 0.455 -9.893 |-0.122 0.549 -15.808 |19459
-0.227 0.457 -9.890 |-0.122 0.549 -16.052 |18875
-0.256 0.462 -9.931 |-0.122 0.610 -16.174 |21208
-0.256 0.474 -9.914 |-0.122 0.610 -16.174 |21083
-0.239 0.493 -9.874 |-0.122 0.610 -16.174 |18792
-0.256 0.515 -9.902 |-0.061 0.549 -16.174 |18708
-0.237 0.488 -9.881 |-0.122 0.488 -16.235 |18583
-0.234 0.455 -9.893 |-0.183 0.488 -16.357 |18792
-0.251 0.481 -9.893 |-0.244 0.610 -16.418 |18375
-0.246 0.450 -9.883 |-0.244 0.671 -16.418 |18167
-0.232 0.436 -9.924 |-0.183 0.610 -16.418 |18083
-0.218 0.493 -9.945 |-0.122 0.610 -16.479 |18834
-0.239 0.493 -9.907 |-0.122 0.610 -16.418 |18667
-0.229 0.469 -9.848 |-0.183 0.549 -16.418 |18458
-0.229 0.469 -9.848 |-0.183 0.488 -16.418 |18333
-0.201 0.467 -9.879 |-0.183 0.610 -16.541 |18584
-0.222 0.462 -9.955 |-0.122 0.671 -16.541 |19000
-0.253 0.455 -9.950 |-0.122 0.610 -16.724 |18958
-0.265 0.450 -9.962 |-0.122 0.549 -16.785 |18875
-0.237 0.460 -9.959 |-0.122 0.549 -16.785 |19292
-0.227 0.493 -9.962 |-0.122 0.549 -16.663 |18583
-0.251 0.474 -10.002 |-0.061 0.671 -16.724 |22125
-0.251 0.433 -9.981 |-0.061 0.732 -16.785 |62625
-0.253 0.476 -9.959 |-0.183 0.671 -16.846 |23875
-0.191 0.469 -9.950 |-0.183 0.610 -16.968 |19750
-0.225 0.426 -9.926 |-0.061 0.610 -17.029 |19000
-0.241 0.450 -9.928 |-0.061 0.610 -17.029 |19000
-0.218 0.498 -9.902 |-0.122 0.610 -17.029 |19250
-0.218 0.503 -9.890 |-0.183 0.549 -17.090 |18291
-0.218 0.503 -9.890 |-0.183 0.488 -17.029 |18333
-0.218 0.512 -9.945 |-0.061 0.610 -17.090 |63542
-0.203 0.505 -9.971 |0.000 0.732 -17.212 |61041
-0.218 0.493 -9.909 |0.061 0.671 -17.334 |20375
-0.232 0.488 -9.864 |-0.061 0.671 -17.334 |18667
-0.241 0.445 -9.895 |-0.244 0.549 -17.456 |18209
-0.256 0.445 -9.914 |-0.244 0.549 -17.517 |18167
-0.263 0.460 -9.919 |-0.244 0.549 -17.517 |18459
-0.258 0.491 -9.966 |-0.244 0.610 -17.517 |18084
-0.241 0.500 -10.019 |-0.244 0.732 -17.517 |21875
-0.225 0.505 -9.919 |-0.244 0.793 -17.578 |18292
-0.220 0.512 -9.855 |-0.244 0.793 -17.578 |18125
-0.234 0.496 -9.962 |-0.122 0.793 -17.700 |18583
-0.232 0.479 -10.019 |0.061 0.671 -17.700 |20000
-0.213 0.472 -9.917 |0.122 0.610 -17.639 |18792
