Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
0.010 9.896 -0.252 |0.122 -9.827 0.122 |18375
0.002 9.901 -0.252 |0.122 -9.827 0.061 |16875
-0.014 9.853 -0.297 |0.183 -9.827 0.061 |16458
-0.026 9.882 -0.311 |0.244 -9.827 0.061 |16750
-0.043 9.870 -0.306 |0.305 -9.888 0.000 |16417
-0.045 9.829 -0.271 |0.305 -10.010 0.000 |24417
-0.036 9.860 -0.238 |0.305 -10.071 0.000 |18500
-0.038 9.860 -0.245 |0.305 -9.949 0.061 |20125
-0.031 9.860 -0.254 |0.244 -9.827 0.122 |18000
-0.033 9.862 -0.233 |0.183 -9.888 0.183 |17250
-0.033 9.862 -0.233 |0.244 -9.949 0.244 |16459
-0.010 9.846 -0.211 |0.244 -9.888 0.122 |16875
0.005 9.843 -0.280 |0.244 -9.827 0.000 |16417
-0.024 9.846 -0.287 |0.183 -9.827 0.000 |16209
-0.033 9.858 -0.264 |0.183 -9.827 0.000 |235959
-0.029 9.831 -0.292 |0.122 -10.010 0.000 |62750
-0.010 9.827 -0.304 |0.183 -10.010 0.000 |18458
0.019 9.819 -0.242 |0.244 -9.949 0.000 |16416
0.002 9.855 -0.207 |0.183 -9.888 -0.061 |16500
-0.033 9.860 -0.245 |0.183 -9.949 -0.061 |16583
-0.019 9.834 -0.235 |0.183 -9.949 -0.061 |16667
-0.019 9.834 -0.235 |0.122 -9.888 -0.122 |16750
-0.033 9.836 -0.252 |0.183 -9.949 0.061 |55666
-0.036 9.867 -0.228 |0.305 -9.949 0.122 |16958
-0.036 9.867 -0.278 |0.366 -9.888 0.122 |16875
-0.041 9.827 -0.295 |0.305 -9.888 0.000 |16541
-0.038 9.831 -0.254 |0.305 -9.949 -0.122 |16666
-0.038 9.831 -0.254 |0.183 -10.010 -0.061 |23417
-0.033 9.848 -0.235 |0.122 -10.010 0.061 |18667
-0.024 9.843 -0.252 |0.183 -9.949 0.061 |16542
-0.017 9.829 -0.304 |0.183 -9.888 0.183 |16416
0.012 9.838 -0.333 |0.183 -10.071 0.183 |62333
-0.002 9.894 -0.252 |0.244 -10.193 0.000 |18875
-0.002 9.894 -0.252 |0.305 -10.132 -0.122 |18833
0.012 9.903 -0.304 |0.305 -10.071 -0.122 |18625
-0.005 9.860 -0.325 |0.305 -10.071 0.000 |18958
-0.026 9.824 -0.304 |0.305 -10.193 0.122 |18833
-0.038 9.815 -0.333 |0.244 -10.315 0.061 |18667
-0.033 9.827 -0.321 |0.183 -10.254 0.000 |18417
-0.014 9.870 -0.285 |0.183 -10.254 0.000 |18625
-0.002 9.865 -0.240 |0.244 -10.193 0.000 |18500
-0.012 9.858 -0.221 |0.244 -10.071 0.000 |18208
-0.022 9.862 -0.268 |0.061 -10.193 0.183 |62084
-0.050 9.865 -0.292 |0.061 -10.193 0.061 |18500
-0.033 9.846 -0.264 |0.061 -10.254 0.061 |18708
0.014 9.834 -0.278 |0.000 -10.315 0.122 |24334
-0.012 9.848 -0.290 |0.122 -10.437 0.183 |21375
-0.012 9.848 -0.290 |0.122 -10.437 0.061 |18917
-0.019 9.812 -0.278 |0.183 -10.315 0.000 |18334
-0.033 9.834 -0.299 |0.244 -10.193 0.061 |18666
-0.050 9.853 -0.304 |0.244 -10.193 0.061 |24167
-0.007 9.843 -0.285 |0.305 -10.132 0.000 |62625
-0.005 9.860 -0.321 |0.366 -10.193 0.000 |18958
-0.005 9.860 -0.321 |0.366 -10.193 0.000 |19000
-0.002 9.894 -0.340 |0.305 -10.193 -0.061 |19417
-0.029 9.879 -0.306 |0.183 -10.254 0.000 |53708
-0.022 9.815 -0.223 |0.183 -10.254 0.000 |18750
-0.045 9.838 -0.268 |0.244 -10.254 0.000 |18417
-0.033 9.860 -0.235 |0.244 -10.254 0.000 |18500
-0.019 9.846 -0.209 |0.244 -10.315 0.000 |18541
-0.029 9.829 -0.259 |0.183 -10.437 0.000 |18166
-0.017 9.831 -0.261 |0.183 -10.437 0.061 |18375
-0.031 9.834 -0.259 |0.061 -10.254 0.000 |62542
-0.033 9.824 -0.254 |0.122 -10.376 0.000 |18791
-0.022 9.803 -0.299 |0.183 -10.498 0.122 |18458
-0.012 9.838 -0.295 |0.183 -10.437 0.122 |18625
-0.029 9.886 -0.252 |0.122 -10.437 0.061 |18708
-0.029 9.886 -0.252 |0.061 -10.437 0.061 |18500
-0.019 9.886 -0.242 |0.061 -10.437 0.061 |18167
-0.012 9.853 -0.221 |0.061 -10.437 0.061 |18416
-0.029 9.822 -0.228 |0.061 -10.437 0.061 |18375
-0.010 9.827 -0.221 |0.244 -10.559 0.122 |62375
-0.022 9.855 -0.219 |0.183 -10.559 0.061 |18875
-0.022 9.855 -0.219 |0.183 -10.498 0.122 |18667
0.000 9.838 -0.216 |0.183 -10.498 0.061 |23292
-0.022 9.858 -0.261 |0.183 -10.498 -0.122 |19375
-0.012 9.860 -0.207 |0.122 -10.437 -0.305 |18833
0.002 9.858 -0.261 |0.122 -10.498 -0.183 |18375
0.002 9.879 -0.323 |0.122 -10.559 0.061 |18500
0.026 9.874 -0.335 |0.244 -10.559 0.183 |18084
0.026 9.874 -0.335 |0.366 -10.620 0.122 |18833
0.026 9.841 -0.342 |0.305 -10.559 0.000 |18583
0.002 9.812 -0.297 |0.305 -10.498 0.061 |61875
-0.017 9.810 -0.254 |0.366 -10.437 0.122 |18709
-0.007 9.836 -0.242 |0.427 -10.437 0.061 |18584
-0.010 9.865 -0.230 |0.366 -10.559 0.000 |18542
-0.002 9.860 -0.245 |0.244 -10.559 -0.061 |18292
-0.002 9.860 -0.245 |0.183 -10.498 0.000 |18208
0.002 9.860 -0.264 |0.305 -10.498 0.244 |17875
0.005 9.848 -0.273 |0.366 -10.498 0.183 |18209
-0.005 9.831 -0.238 |0.427 -10.559 0.000 |18416
-0.036 9.860 -0.276 |0.305 -10.559 -0.122 |61958
-0.041 9.822 -0.321 |0.305 -10.559 -0.122 |63208
-0.012 9.841 -0.299 |0.366 -10.620 0.122 |19834
-0.014 9.855 -0.257 |0.366 -10.620 0.061 |18875
-0.029 9.838 -0.264 |0.366 -10.620 0.061 |18584
-0.057 9.846 -0.259 |0.427 -10.620 0.000 |18000
-0.053 9.862 -0.223 |0.366 -10.620 0.061 |18166
-0.022 9.855 -0.242 |0.366 -10.559 0.183 |30167
0.000 9.834 -0.261 |0.366 -10.437 0.122 |20000
-0.019 9.846 -0.273 |0.427 -10.498 0.000 |62459
0.010 9.877 -0.252 |0.488 -10.620 -0.122 |18917
0.033 9.882 -0.254 |0.488 -10.681 -0.122 |18292
-0.007 9.846 -0.299 |0.366 -10.620 0.000 |17875
-0.005 9.853 -0.337 |0.366 -10.620 0.183 |19250
0.005 9.882 -0.304 |0.427 -10.620 0.183 |18500
-0.019 9.860 -0.280 |0.427 -10.681 0.183 |18334
-0.026 9.829 -0.306 |0.366 -10.681 0.122 |18500
-0.029 9.841 -0.268 |0.366 -10.681 0.061 |18333
-0.041 9.882 -0.259 |0.366 -10.681 0.061 |63208
-0.014 9.879 -0.235 |0.488 -10.742 -0.061 |19000
-0.031 9.853 -0.240 |0.610 -10.803 0.000 |19333
-0.019 9.841 -0.247 |0.549 -10.803 0.000 |18292
-0.010 9.836 -0.257 |0.488 -10.803 0.061 |18625
-0.010 9.836 -0.257 |0.427 -10.742 0.122 |19042
-0.002 9.838 -0.257 |0.366 -10.742 0.122 |18583
-0.031 9.843 -0.264 |0.427 -10.681 0.183 |18000
-0.031 9.872 -0.304 |0.427 -10.681 0.244 |17875
-0.017 9.884 -0.276 |0.427 -10.681 0.183 |18542
-0.012 9.872 -0.235 |0.427 -10.681 0.183 |17917
-0.026 9.886 -0.254 |0.549 -10.803 0.000 |61542
-0.050 9.898 -0.266 |0.488 -10.864 -0.061 |18625
-0.022 9.879 -0.245 |0.427 -10.925 -0.122 |18958
-0.007 9.862 -0.314 |0.488 -10.986 -0.122 |18500
0.007 9.877 -0.337 |0.549 -11.169 -0.061 |18417
0.012 9.834 -0.257 |0.488 -11.108 0.000 |18125
-0.012 9.810 -0.226 |0.488 -11.108 0.000 |18208
-0.053 9.836 -0.268 |0.488 -11.047 0.000 |18000
-0.067 9.877 -0.259 |0.549 -10.925 -0.061 |24167
-0.038 9.855 -0.226 |0.488 -10.803 0.000 |61667
-0.017 9.846 -0.233 |0.427 -10.803 0.000 |18250
-0.033 9.865 -0.261 |0.366 -10.925 -0.122 |18708
-0.036 9.846 -0.261 |0.305 -11.047 -0.061 |62708
-0.033 9.819 -0.252 |0.366 -10.986 -0.061 |19084
0.002 9.855 -0.268 |0.488 -10.864 -0.061 |18334
0.019 9.877 -0.309 |0.549 -10.803 0.061 |18417
-0.002 9.838 -0.268 |0.488 -10.864 0.183 |18375
-0.033 9.834 -0.266 |0.366 -10.986 0.244 |18292
-0.043 9.870 -0.254 |0.244 -10.925 -0.061 |19334
-0.019 9.874 -0.240 |0.244 -10.925 -0.183 |63042
0.033 9.884 -0.259 |0.427 -10.986 -0.061 |18500
0.033 9.867 -0.214 |0.488 -10.986 0.061 |18417
-0.012 9.867 -0.230 |0.488 -10.986 0.061 |18625
-0.026 9.882 -0.302 |0.427 -11.108 0.000 |18417
-0.053 9.850 -0.306 |0.427 -11.169 0.061 |18500
-0.033 9.841 -0.306 |0.488 -11.108 0.061 |22958
-0.012 9.855 -0.299 |0.488 -11.108 0.061 |18125
-0.029 9.834 -0.309 |0.549 -11.169 0.000 |18625
-0.017 9.841 -0.323 |0.305 -10.925 0.305 |62208
0.012 9.860 -0.361 |0.305 -10.803 0.122 |18833
-0.007 9.817 -0.392 |0.427 -10.864 -0.122 |19083
-0.043 9.843 -0.302 |0.366 -10.986 -0.183 |26708
0.022 9.872 -0.285 |0.366 -10.986 -0.061 |21125
-0.010 9.874 -0.254 |0.366 -11.047 0.122 |19208
-0.010 9.874 -0.254 |0.366 -11.108 0.244 |60625
-0.019 9.877 -0.283 |0.427 -11.108 0.122 |62250
-0.022 9.860 -0.342 |0.244 -11.108 0.061 |21833
-0.022 9.838 -0.285 |0.305 -11.108 -0.061 |19500
-0.031 9.838 -0.276 |0.427 -11.108 -0.122 |19333
-0.024 9.841 -0.276 |0.427 -11.108 -0.122 |19125
-0.002 9.838 -0.249 |0.427 -11.108 0.000 |18625
0.000 9.858 -0.266 |0.305 -11.169 0.183 |17792
-0.010 9.872 -0.264 |0.244 -11.230 0.122 |18583
-0.024 9.855 -0.235 |0.244 -11.230 0.061 |62541
-0.017 9.836 -0.261 |0.366 -11.169 0.000 |18833
-0.029 9.855 -0.257 |0.366 -11.108 0.000 |18041
-0.036 9.870 -0.216 |0.366 -11.108 0.000 |18334
-0.033 9.848 -0.273 |0.366 -11.108 0.122 |18125
-0.055 9.843 -0.292 |0.427 -11.169 0.244 |18292
-0.060 9.865 -0.245 |0.427 -11.292 0.244 |18291
-0.017 9.877 -0.271 |0.305 -11.353 0.122 |19000
-0.010 9.865 -0.257 |0.366 -11.353 0.061 |25834
-0.002 9.846 -0.259 |0.366 -11.353 0.061 |19875
0.022 9.848 -0.292 |0.366 -11.169 0.061 |19291
-0.002 9.870 -0.280 |0.366 -10.986 -0.061 |63041
0.012 9.850 -0.283 |0.427 -11.108 0.122 |18250
-0.017 9.838 -0.242 |0.366 -11.230 0.244 |17875
-0.024 9.855 -0.207 |0.488 -11.230 0.183 |18084
-0.033 9.891 -0.261 |0.549 -11.230 0.061 |18333
-0.033 9.898 -0.292 |0.549 -11.169 -0.061 |18292
-0.033 9.898 -0.292 |0.366 -11.230 -0.122 |18167
-0.024 9.853 -0.268 |0.305 -11.230 0.000 |18000
0.002 9.834 -0.252 |0.305 -11.230 0.061 |18542
-0.024 9.841 -0.223 |0.366 -11.230 0.061 |62250
-0.045 9.841 -0.280 |0.366 -11.292 0.122 |19416
-0.045 9.841 -0.280 |0.488 -11.292 0.183 |228792
-0.043 9.853 -0.249 |0.549 -11.230 0.122 |20625
-0.022 9.860 -0.266 |0.427 -11.108 -0.061 |19042
-0.022 9.860 -0.266 |0.488 -11.108 -0.244 |18041
-0.019 9.831 -0.271 |0.488 -11.108 -0.305 |18125
-0.029 9.827 -0.292 |0.427 -11.169 -0.183 |18375
-0.029 9.836 -0.314 |0.366 -11.047 0.000 |18792
0.000 9.834 -0.318 |0.305 -11.047 0.000 |58417
0.000 9.843 -0.328 |0.305 -11.169 -0.122 |61917
-0.002 9.862 -0.295 |0.366 -11.230 -0.061 |24084
-0.033 9.831 -0.249 |0.183 -11.292 0.183 |20791
-0.007 9.860 -0.254 |0.183 -11.169 0.183 |18667
-0.007 9.860 -0.254 |0.305 -11.169 0.183 |37459
-0.017 9.843 -0.340 |0.366 -11.230 -0.061 |43708
-0.010 9.870 -0.333 |0.549 -11.292 0.000 |58000
-0.050 9.850 -0.245 |0.366 -11.353 0.122 |937542
-0.043 9.812 -0.314 |0.305 -11.353 0.061 |40500
-0.029 9.831 -0.325 |0.305 -11.292 0.244 |40292
-0.022 9.850 -0.283 |0.244 -11.414 0.122 |39541
-0.038 9.850 -0.264 |0.305 -11.353 0.000 |43583
-0.041 9.848 -0.257 |0.488 -11.230 0.061 |40959
-0.022 9.884 -0.278 |0.427 -11.230 0.000 |37583
0.002 9.872 -0.247 |0.366 -11.169 -0.122 |38375
-0.022 9.834 -0.259 |0.366 -11.169 0.000 |37500
-0.019 9.819 -0.283 |0.305 -11.230 0.000 |37458
0.007 9.872 -0.278 |0.366 -11.292 0.000 |37792
-0.002 9.898 -0.240 |0.427 -11.292 0.000 |179542
0.010 9.882 -0.283 |0.488 -11.353 -0.061 |38875
-0.022 9.853 -0.292 |0.549 -11.414 0.183 |38917
-0.026 9.815 -0.264 |0.488 -11.353 0.183 |41417
-0.029 9.870 -0.252 |0.366 -11.292 0.061 |36417
-0.031 9.848 -0.287 |0.305 -11.414 0.000 |40667
-0.041 9.827 -0.292 |0.427 -11.353 0.061 |36000
-0.026 9.848 -0.314 |0.366 -11.414 0.061 |34750
-0.005 9.831 -0.238 |0.305 -11.414 0.061 |20667
-0.019 9.812 -0.226 |0.427 -11.353 0.122 |18792
-0.026 9.846 -0.228 |0.549 -11.414 0.183 |20041
-0.002 9.879 -0.209 |0.610 -11.475 0.183 |20917
-0.019 9.865 -0.280 |0.488 -11.475 0.122 |19666
-0.019 9.865 -0.280 |0.305 -11.414 0.183 |18417
-0.033 9.834 -0.321 |0.183 -11.414 0.244 |32333
-0.033 9.862 -0.230 |0.244 -11.414 0.061 |26333
-0.005 9.853 -0.266 |0.366 -11.414 0.061 |20250
-0.031 9.872 -0.254 |0.427 -11.230 0.061 |19041
-0.043 9.877 -0.264 |0.366 -11.230 0.122 |22084
-0.010 9.884 -0.283 |0.427 -11.353 0.000 |20041
0.026 9.884 -0.249 |0.488 -11.414 -0.061 |18583
0.026 9.884 -0.249 |0.549 -11.414 0.000 |18708
-0.014 9.853 -0.268 |0.427 -11.353 0.061 |27792
0.005 9.846 -0.240 |0.305 -11.292 0.122 |23917
-0.019 9.860 -0.249 |0.244 -11.230 0.122 |19083
-0.036 9.822 -0.278 |0.244 -11.353 0.061 |18792
-0.036 9.822 -0.278 |0.244 -11.475 0.061 |62667
-0.022 9.879 -0.252 |0.244 -11.475 -0.061 |18417
-0.024 9.896 -0.278 |0.305 -11.414 -0.061 |18458
-0.022 9.886 -0.238 |0.305 -11.414 -0.183 |18292
-0.033 9.841 -0.249 |0.305 -11.475 -0.244 |18042
-0.038 9.858 -0.311 |0.244 -11.353 -0.183 |18375
-0.029 9.898 -0.311 |0.305 -11.292 -0.122 |18458
-0.029 9.898 -0.311 |0.427 -11.353 -0.122 |18333
-0.026 9.867 -0.280 |0.488 -11.475 -0.061 |18084
-0.041 9.824 -0.197 |0.366 -11.414 0.000 |62417
-0.014 9.843 -0.249 |0.305 -11.414 0.000 |18916
-0.026 9.822 -0.257 |0.366 -11.414 0.000 |18250
0.000 9.829 -0.247 |0.427 -11.353 0.061 |18458
0.000 9.829 -0.247 |0.427 -11.353 0.061 |18250
0.024 9.850 -0.230 |0.427 -11.414 0.000 |18125
-0.002 9.838 -0.261 |0.488 -11.414 0.000 |18208
-0.024 9.865 -0.292 |0.549 -11.353 0.000 |18250
-0.017 9.865 -0.299 |0.366 -11.353 0.000 |18166
-0.045 9.834 -0.280 |0.366 -11.353 0.000 |18250
-0.074 9.850 -0.252 |0.244 -11.414 0.122 |18416
-0.024 9.855 -0.242 |0.244 -11.475 0.122 |62250
0.014 9.855 -0.226 |0.244 -11.475 0.122 |25083
-0.024 9.879 -0.309 |0.366 -11.475 0.122 |19750
-0.010 9.850 -0.330 |0.305 -11.475 0.122 |19000
-0.017 9.848 -0.297 |0.427 -11.536 0.000 |18209
0.000 9.838 -0.276 |0.427 -11.597 0.000 |18333
-0.019 9.858 -0.276 |0.427 -11.597 -0.122 |18917
-0.019 9.858 -0.276 |0.427 -11.597 -0.183 |18542
-0.050 9.860 -0.223 |0.366 -11.597 -0.183 |19000
-0.012 9.850 -0.223 |0.305 -11.414 -0.061 |61958
-0.038 9.879 -0.264 |0.305 -11.353 0.061 |18875
-0.045 9.834 -0.297 |0.244 -11.414 0.061 |18208
-0.045 9.834 -0.297 |0.366 -11.414 0.061 |18458
-0.033 9.838 -0.280 |0.549 -11.414 0.122 |230625
-0.031 9.884 -0.226 |0.610 -11.414 0.122 |19833
-0.041 9.855 -0.242 |0.488 -11.475 0.122 |18916
-0.041 9.855 -0.242 |0.244 -11.536 0.122 |18750
-0.031 9.843 -0.295 |0.122 -11.597 0.183 |18917
-0.014 9.843 -0.287 |0.183 -11.536 0.183 |18166
0.000 9.865 -0.261 |0.305 -11.353 0.122 |18208
-0.010 9.872 -0.264 |0.366 -11.353 0.122 |63625
-0.029 9.848 -0.287 |0.488 -11.414 0.183 |18250
-0.036 9.841 -0.247 |0.549 -11.414 0.183 |18500
-0.036 9.824 -0.254 |0.488 -11.230 0.183 |18083
-0.005 9.817 -0.302 |0.366 -11.230 0.122 |18542
-0.005 9.838 -0.297 |0.183 -11.536 0.122 |26292
-0.002 9.824 -0.316 |0.183 -11.536 0.122 |20083
-0.024 9.810 -0.280 |0.305 -11.597 0.122 |18416
-0.041 9.834 -0.247 |0.427 -11.292 0.122 |62583
-0.033 9.843 -0.271 |0.366 -11.292 0.305 |18250
-0.033 9.853 -0.268 |0.427 -11.414 0.244 |19750
-0.019 9.865 -0.247 |0.366 -11.536 0.183 |18584
-0.019 9.870 -0.285 |0.244 -11.597 0.183 |18584
-0.045 9.841 -0.309 |0.122 -11.597 0.122 |18667
-0.067 9.834 -0.249 |0.122 -11.597 0.122 |19166
-0.031 9.853 -0.259 |0.244 -11.658 0.122 |18584
-0.017 9.855 -0.261 |0.305 -11.658 0.122 |18708
-0.033 9.836 -0.245 |0.244 -11.597 0.061 |19292
-0.024 9.831 -0.273 |0.305 -11.597 -0.061 |18917
-0.041 9.853 -0.280 |0.366 -11.536 -0.122 |62292
-0.036 9.836 -0.276 |0.366 -11.658 -0.183 |93916
-0.036 9.841 -0.309 |0.305 -11.597 -0.244 |18500
-0.033 9.858 -0.311 |0.244 -11.475 -0.122 |18917
-0.026 9.860 -0.266 |0.183 -11.414 0.122 |18542
-0.017 9.870 -0.257 |0.183 -11.414 0.122 |19000
-0.022 9.850 -0.261 |0.244 -11.536 0.122 |18750
-0.045 9.836 -0.268 |0.244 -11.536 0.122 |18458
-0.048 9.843 -0.254 |0.305 -11.475 0.122 |18583
-0.079 9.841 -0.221 |0.305 -11.475 0.061 |22958
-0.055 9.836 -0.238 |0.305 -11.353 0.000 |23916
-0.029 9.848 -0.283 |0.305 -11.292 -0.122 |18667
-0.048 9.831 -0.259 |0.305 -11.353 -0.122 |19125
-0.060 9.827 -0.273 |0.244 -11.475 -0.061 |62625
-0.036 9.858 -0.273 |0.183 -11.475 0.000 |18417
0.024 9.872 -0.209 |0.183 -11.475 0.000 |18375
0.024 9.865 -0.304 |0.244 -11.475 0.000 |18084
-0.026 9.846 -0.361 |0.366 -11.597 0.183 |24625
-0.031 9.858 -0.252 |0.305 -11.719 0.183 |20500
-0.007 9.874 -0.226 |0.244 -11.719 0.061 |18875
-0.017 9.872 -0.252 |0.244 -11.719 0.061 |18792
-0.041 9.867 -0.280 |0.244 -11.780 0.000 |19209
-0.057 9.870 -0.309 |0.244 -11.780 0.000 |19000
-0.041 9.841 -0.276 |0.305 -11.658 0.000 |18583
-0.012 9.812 -0.271 |0.366 -11.536 0.000 |18333
-0.010 9.841 -0.273 |0.183 -11.475 0.000 |18333
-0.026 9.843 -0.235 |0.183 -11.353 0.000 |18375
-0.041 9.841 -0.283 |0.244 -11.353 0.061 |18208
-0.022 9.853 -0.287 |0.305 -11.536 0.122 |18584
-0.033 9.819 -0.197 |0.305 -11.658 0.183 |18250
-0.033 9.819 -0.197 |0.244 -11.719 0.122 |57834
-0.014 9.841 -0.328 |0.244 -11.414 0.061 |22042
-0.014 9.841 -0.328 |0.183 -11.475 0.183 |18917
-0.045 9.841 -0.221 |0.183 -11.536 0.244 |18250
-0.010 9.872 -0.252 |0.244 -11.475 0.183 |19042
0.000 9.860 -0.328 |0.305 -11.536 0.122 |18666
-0.012 9.846 -0.306 |0.305 -11.597 0.122 |18500
-0.002 9.855 -0.271 |0.305 -11.597 0.183 |20042
-0.019 9.872 -0.266 |0.244 -11.536 0.183 |20500
-0.036 9.896 -0.314 |0.122 -11.414 0.000 |19250
-0.036 9.891 -0.264 |0.000 -11.353 -0.061 |140458
-0.010 9.850 -0.240 |0.244 -11.597 -0.061 |23292
-0.014 9.838 -0.252 |0.305 -11.658 0.061 |19750
-0.022 9.850 -0.285 |0.366 -11.597 0.183 |18500
-0.045 9.853 -0.280 |0.366 -11.475 0.183 |18125
-0.033 9.884 -0.257 |0.366 -11.475 0.122 |18666
-0.019 9.860 -0.245 |0.366 -11.475 0.122 |19375
-0.029 9.841 -0.233 |0.305 -11.536 0.061 |18708
-0.057 9.884 -0.235 |0.305 -11.536 0.061 |62417
-0.033 9.894 -0.257 |0.305 -11.658 -0.061 |18792
-0.007 9.884 -0.266 |0.244 -11.658 0.061 |18834
-0.022 9.882 -0.271 |0.244 -11.658 0.061 |18625
0.012 9.870 -0.271 |0.244 -11.658 0.122 |18875
-0.014 9.870 -0.271 |0.305 -11.597 0.122 |18333
-0.055 9.884 -0.295 |0.305 -11.475 0.000 |18333
-0.057 9.872 -0.295 |0.122 -11.353 0.061 |18709
-0.053 9.843 -0.285 |0.122 -11.292 0.122 |18459
-0.033 9.834 -0.278 |0.183 -11.414 0.183 |18125
-0.012 9.838 -0.245 |0.305 -11.536 0.183 |18250
-0.022 9.834 -0.247 |0.305 -11.536 0.183 |232166
-0.043 9.850 -0.278 |0.244 -11.475 0.244 |19208
-0.036 9.867 -0.276 |0.305 -11.475 0.183 |18333
-0.036 9.853 -0.261 |0.366 -11.414 0.122 |18500
-0.024 9.824 -0.273 |0.305 -11.414 0.061 |18375
-0.014 9.817 -0.297 |0.122 -11.353 0.061 |18792
-0.002 9.850 -0.271 |0.061 -11.353 0.000 |31208
-0.010 9.874 -0.240 |0.244 -11.475 -0.061 |22250
-0.026 9.870 -0.259 |0.427 -11.475 0.000 |18708
-0.029 9.834 -0.287 |0.366 -11.414 0.305 |62708
-0.019 9.843 -0.342 |0.244 -11.414 0.183 |18417
-0.002 9.860 -0.264 |0.183 -11.536 -0.061 |18417
-0.005 9.870 -0.228 |0.061 -11.597 0.000 |18666
-0.005 9.870 -0.228 |0.000 -11.597 0.122 |18708
-0.014 9.886 -0.285 |0.061 -11.536 0.122 |19083
-0.055 9.879 -0.306 |0.183 -11.475 0.061 |18292
-0.076 9.872 -0.240 |0.183 -11.414 0.000 |18083
-0.055 9.858 -0.221 |0.244 -11.414 -0.061 |18292
-0.055 9.855 -0.223 |0.366 -11.414 -0.061 |18167
-0.031 9.870 -0.271 |0.366 -11.414 -0.061 |18209
-0.017 9.850 -0.325 |0.305 -11.536 0.000 |18125
-0.024 9.860 -0.295 |0.183 -11.536 0.000 |18417
-0.045 9.872 -0.242 |0.244 -11.475 0.000 |18750
-0.036 9.874 -0.240 |0.305 -11.475 0.061 |18583
-0.022 9.896 -0.235 |0.366 -11.475 0.061 |19583
-0.045 9.889 -0.238 |0.488 -11.475 0.061 |18750
-0.041 9.858 -0.271 |0.488 -11.353 0.122 |19458
-0.043 9.853 -0.306 |0.366 -11.353 0.244 |18375
-0.024 9.834 -0.318 |0.305 -11.353 0.122 |18542
-0.019 9.838 -0.283 |0.305 -11.353 0.122 |63084
-0.069 9.870 -0.287 |0.366 -11.169 0.183 |24875
0.000 9.853 -0.330 |0.427 -11.230 0.183 |20458
-0.024 9.865 -0.325 |0.549 -11.353 0.183 |18750
-0.019 9.838 -0.321 |0.488 -11.353 0.061 |19209
-0.019 9.838 -0.321 |0.366 -11.292 0.000 |18167
-0.002 9.853 -0.306 |0.305 -11.230 0.000 |18334
-0.031 9.867 -0.264 |0.366 -11.230 0.000 |19583
-0.036 9.855 -0.280 |0.488 -11.292 0.061 |18459
-0.038 9.848 -0.306 |0.610 -11.353 0.122 |18625
-0.065 9.848 -0.278 |0.610 -11.353 0.122 |18458
-0.050 9.846 -0.311 |0.549 -11.353 0.244 |18042
-0.060 9.865 -0.283 |0.366 -11.414 0.305 |18167
-0.055 9.850 -0.261 |0.244 -11.475 0.244 |19000
-0.019 9.841 -0.280 |0.366 -11.353 0.061 |18459
-0.002 9.860 -0.302 |0.427 -11.292 -0.061 |18458
-0.022 9.836 -0.333 |0.427 -11.414 -0.061 |61625
-0.050 9.822 -0.321 |0.305 -11.108 0.122 |19875
-0.038 9.838 -0.323 |0.305 -11.230 0.183 |18125
0.000 9.891 -0.292 |0.427 -11.414 0.122 |20666
-0.017 9.920 -0.242 |0.488 -11.475 0.061 |62458
-0.022 9.872 -0.302 |0.427 -11.475 0.061 |18458
-0.022 9.872 -0.302 |0.366 -11.414 0.061 |19708
-0.022 9.867 -0.273 |0.366 -11.292 0.000 |18458
-0.041 9.850 -0.266 |0.427 -11.353 -0.061 |61917
-0.033 9.855 -0.235 |0.427 -11.230 -0.061 |18084
-0.057 9.838 -0.181 |0.305 -11.230 -0.061 |18084
-0.057 9.838 -0.181 |0.244 -11.353 -0.061 |18584
-0.026 9.819 -0.242 |0.244 -11.292 0.061 |18458
-0.031 9.819 -0.311 |0.305 -11.292 0.061 |18333
-0.065 9.855 -0.266 |0.427 -11.292 -0.061 |18625
-0.055 9.865 -0.264 |0.366 -11.292 0.000 |57292
-0.012 9.879 -0.249 |0.244 -11.230 0.183 |20417
-0.012 9.879 -0.249 |0.305 -11.292 0.244 |18333
-0.005 9.843 -0.240 |0.305 -11.292 0.122 |19000
-0.024 9.853 -0.266 |0.427 -11.292 0.122 |18916
-0.024 9.891 -0.249 |0.488 -11.353 0.061 |18791
-0.033 9.858 -0.233 |0.366 -11.230 0.061 |20000
-0.043 9.836 -0.280 |0.366 -11.230 0.061 |18209
-0.036 9.819 -0.321 |0.244 -11.169 0.061 |207958
-0.024 9.841 -0.283 |0.183 -11.169 0.122 |18333
0.000 9.874 -0.242 |0.122 -11.230 0.122 |18000
-0.002 9.850 -0.292 |0.122 -11.230 0.061 |18500
-0.045 9.836 -0.287 |0.183 -11.230 0.061 |25291
-0.022 9.829 -0.309 |0.305 -11.230 0.000 |19083
-0.022 9.829 -0.309 |0.427 -11.230 -0.061 |18750
-0.012 9.817 -0.304 |0.488 -11.169 -0.061 |19875
-0.043 9.838 -0.285 |0.427 -11.047 -0.122 |18667
-0.038 9.879 -0.280 |0.366 -11.047 -0.122 |18875
-0.026 9.874 -0.335 |0.305 -11.108 -0.061 |18208
-0.033 9.822 -0.295 |0.305 -11.169 0.061 |62583
