Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
9.801 0.136 -0.038 |-15.381 -0.122 -0.305 |18750
9.782 0.113 -0.033 |-15.503 -0.122 -0.183 |19084
9.751 0.108 -0.067 |-15.564 -0.122 -0.183 |19000
9.784 0.148 -0.088 |-15.564 -0.122 -0.305 |18667
9.787 0.136 -0.081 |-15.503 -0.122 -0.427 |18667
9.777 0.098 -0.088 |-15.503 -0.122 -0.427 |18750
9.765 0.122 -0.093 |-15.442 -0.244 -0.488 |18583
9.770 0.124 -0.043 |-15.442 -0.244 -0.427 |18833
9.775 0.105 -0.005 |-15.381 -0.183 -0.366 |18625
9.772 0.141 -0.048 |-15.320 -0.122 -0.305 |18584
9.782 0.141 -0.074 |-15.259 -0.122 -0.183 |24334
9.806 0.132 -0.064 |-15.259 -0.122 -0.183 |236208
9.787 0.136 -0.064 |-15.320 -0.122 -0.122 |23958
9.746 0.129 -0.064 |-15.259 -0.061 -0.305 |19250
9.772 0.151 -0.064 |-15.320 0.061 -0.366 |18791
9.801 0.141 -0.057 |-15.320 0.061 -0.366 |18667
9.787 0.093 -0.036 |-15.320 0.061 -0.244 |18875
9.763 0.093 -0.040 |-15.198 0.061 -0.122 |18875
9.777 0.120 -0.064 |-15.198 0.000 0.000 |20125
9.787 0.108 -0.057 |-15.320 0.000 -0.061 |21083
9.751 0.110 -0.078 |-15.381 -0.061 -0.244 |19000
9.724 0.132 -0.133 |-15.320 -0.061 -0.488 |18583
9.732 0.122 -0.119 |-15.198 -0.061 -0.488 |19916
9.758 0.110 -0.045 |-15.198 -0.061 -0.427 |18792
9.755 0.127 0.021 |-15.198 -0.061 -0.244 |18666
9.748 0.136 -0.007 |-15.320 -0.122 -0.061 |19166
9.748 0.136 -0.007 |-15.442 -0.122 -0.061 |18833
9.775 0.153 -0.055 |-15.503 -0.061 -0.183 |18625
9.791 0.165 -0.052 |-15.442 -0.061 -0.244 |18708
9.803 0.156 -0.090 |-15.259 -0.183 -0.183 |18667
9.808 0.134 -0.124 |-15.137 -0.244 -0.122 |18458
9.789 0.129 -0.081 |-15.137 -0.244 -0.122 |18583
9.763 0.158 -0.090 |-15.015 -0.244 -0.183 |18416
9.763 0.139 -0.086 |-15.076 -0.183 -0.305 |18500
9.758 0.132 -0.043 |-15.137 -0.183 -0.305 |21125
9.765 0.132 -0.086 |-15.198 -0.122 -0.244 |24625
9.798 0.129 -0.093 |-15.137 -0.305 -0.122 |23541
9.803 0.134 -0.097 |-15.137 -0.244 -0.183 |18667
9.822 0.120 -0.086 |-15.137 -0.244 -0.183 |18625
9.818 0.139 -0.069 |-15.137 -0.061 -0.305 |18750
9.784 0.139 -0.055 |-15.137 0.061 -0.305 |18083
9.767 0.141 -0.019 |-15.137 -0.061 -0.305 |18583
9.736 0.156 -0.031 |-15.198 -0.183 -0.305 |18542
9.739 0.163 -0.078 |-15.320 -0.183 -0.305 |19000
9.763 0.187 -0.062 |-15.259 -0.122 -0.305 |18500
9.791 0.158 -0.045 |-15.198 -0.244 -0.305 |18708
9.782 0.136 -0.021 |-15.076 -0.305 -0.183 |18375
9.760 0.163 0.002 |-14.954 -0.305 -0.183 |24875
9.767 0.148 -0.078 |-15.015 -0.183 -0.305 |21125
9.798 0.134 -0.140 |-15.076 -0.122 -0.427 |19000
9.834 0.158 -0.143 |-15.137 -0.061 -0.488 |18417
9.806 0.146 -0.116 |-15.137 -0.061 -0.427 |18333
9.806 0.146 -0.116 |-15.076 0.000 -0.305 |18292
9.791 0.136 -0.048 |-15.137 0.122 -0.183 |18375
9.794 0.153 0.038 |-15.198 0.000 -0.183 |18958
9.777 0.170 0.019 |-15.137 -0.183 -0.183 |18917
9.784 0.139 -0.005 |-15.137 -0.244 -0.183 |19875
9.794 0.093 0.007 |-15.198 -0.366 -0.183 |18916
9.784 0.136 -0.019 |-15.137 -0.305 -0.183 |18375
9.782 0.136 -0.040 |-15.137 -0.305 -0.183 |18292
9.777 0.127 -0.005 |-15.076 -0.305 -0.122 |18792
9.794 0.136 -0.026 |-15.076 -0.366 -0.061 |18500
9.801 0.132 -0.062 |-15.259 -0.366 0.000 |18542
9.758 0.141 -0.029 |-15.259 -0.244 -0.183 |18750
9.741 0.129 -0.057 |-15.259 -0.183 -0.305 |18375
9.770 0.105 -0.100 |-15.198 -0.122 -0.305 |19084
9.796 0.108 -0.083 |-15.015 -0.122 -0.366 |18458
9.782 0.120 -0.033 |-14.954 -0.122 -0.488 |18833
9.784 0.093 -0.031 |-15.015 -0.061 -0.549 |18500
9.784 0.093 -0.031 |-15.076 -0.061 -0.427 |18667
9.777 0.124 -0.059 |-15.137 0.000 -0.305 |18541
9.732 0.165 -0.093 |-15.137 0.000 -0.122 |18542
9.729 0.153 -0.048 |-15.137 -0.061 -0.122 |19458
9.758 0.129 -0.045 |-15.076 -0.183 -0.183 |18375
9.779 0.115 -0.093 |-15.076 -0.183 -0.183 |19084
9.760 0.117 -0.069 |-15.076 -0.366 -0.183 |18625
9.767 0.129 -0.050 |-15.015 -0.427 -0.122 |18459
9.801 0.146 -0.040 |-14.954 -0.366 -0.122 |21458
9.801 0.124 0.026 |-14.954 -0.183 -0.244 |19083
9.801 0.117 0.019 |-15.015 -0.183 -0.305 |18750
9.789 0.108 -0.069 |-14.954 -0.305 -0.244 |18541
9.775 0.105 -0.038 |-14.832 -0.244 -0.305 |18792
9.763 0.132 -0.021 |-14.832 -0.061 -0.183 |18583
9.789 0.146 -0.014 |-14.893 0.000 -0.061 |18708
9.789 0.146 -0.014 |-14.954 -0.122 -0.183 |20375
9.815 0.146 -0.050 |-15.015 -0.305 -0.366 |18666
9.798 0.146 -0.074 |-14.954 -0.305 -0.366 |18666
9.803 0.124 -0.074 |-14.893 -0.122 -0.183 |18875
9.830 0.122 -0.071 |-14.954 -0.061 -0.122 |19000
9.815 0.144 -0.076 |-14.954 -0.061 -0.122 |19375
9.813 0.139 -0.069 |-14.954 -0.061 -0.183 |18709
9.808 0.105 -0.040 |-14.954 -0.061 -0.244 |18541
9.775 0.105 -0.074 |-15.015 -0.122 -0.366 |19375
9.775 0.151 -0.088 |-14.954 -0.244 -0.427 |19084
9.791 0.141 -0.095 |-14.954 -0.427 -0.183 |62208
9.794 0.144 -0.081 |-14.771 -0.183 -0.061 |282541
9.784 0.153 -0.052 |-14.771 -0.061 -0.366 |63292
9.784 0.163 -0.062 |-14.832 -0.061 -0.305 |18459
9.801 0.134 -0.021 |-14.832 -0.061 -0.244 |18792
9.796 0.124 -0.033 |-14.771 -0.122 -0.244 |18917
9.787 0.129 -0.086 |-14.771 -0.061 -0.305 |18625
9.779 0.163 -0.128 |-14.832 -0.122 -0.305 |18500
9.794 0.177 -0.071 |-14.954 -0.244 -0.305 |18584
9.789 0.134 -0.062 |-14.954 -0.244 -0.305 |19250
9.753 0.113 -0.071 |-14.954 -0.244 -0.183 |18875
9.760 0.136 -0.050 |-14.893 -0.244 -0.122 |19208
9.760 0.136 -0.050 |-14.771 -0.183 -0.244 |18541
9.770 0.139 -0.033 |-14.648 -0.122 -0.244 |18792
9.779 0.122 -0.067 |-14.648 -0.122 -0.366 |18625
9.782 0.139 -0.071 |-14.771 -0.183 -0.427 |18584
9.753 0.144 -0.081 |-14.832 -0.244 -0.305 |18791
9.763 0.141 -0.100 |-14.832 -0.305 -0.244 |18750
9.763 0.132 -0.031 |-14.832 -0.366 -0.122 |18625
9.782 0.103 0.036 |-14.832 -0.244 -0.122 |18917
9.810 0.129 -0.021 |-14.832 -0.244 -0.122 |18458
9.789 0.146 -0.064 |-14.709 -0.183 -0.122 |19208
9.779 0.098 -0.043 |-14.709 -0.183 -0.183 |18833
9.796 0.103 -0.048 |-14.771 -0.244 -0.183 |18583
9.784 0.113 -0.043 |-14.771 -0.244 -0.061 |18875
9.751 0.122 -0.057 |-14.771 -0.244 -0.122 |19041
9.767 0.148 -0.050 |-14.771 -0.305 -0.366 |18250
9.787 0.151 -0.050 |-14.709 -0.305 -0.488 |18292
9.770 0.144 -0.062 |-14.648 -0.244 -0.427 |18333
9.753 0.124 -0.055 |-14.648 -0.244 -0.183 |18541
9.760 0.127 -0.038 |-14.709 -0.183 -0.061 |19125
9.779 0.134 -0.081 |-14.709 -0.122 -0.244 |18542
9.779 0.132 -0.124 |-14.709 -0.122 -0.366 |18375
9.772 0.144 -0.133 |-14.771 -0.244 -0.366 |18208
9.772 0.144 -0.133 |-14.771 -0.305 -0.305 |18000
9.775 0.136 -0.121 |-14.771 -0.244 -0.183 |18792
9.787 0.124 -0.095 |-14.709 -0.244 -0.061 |18625
9.779 0.127 -0.069 |-14.648 -0.244 0.122 |18875
9.758 0.129 -0.048 |-14.648 -0.244 0.061 |18958
9.775 0.122 -0.043 |-14.709 -0.305 -0.061 |18792
9.767 0.113 -0.010 |-14.709 -0.305 -0.061 |19042
9.765 0.113 -0.040 |-14.648 -0.305 -0.183 |18542
9.782 0.127 -0.078 |-14.587 -0.183 -0.183 |18375
9.798 0.139 -0.064 |-14.648 -0.122 -0.061 |19084
9.815 0.110 -0.040 |-14.587 -0.244 -0.122 |18833
9.787 0.115 -0.119 |-14.526 -0.366 -0.305 |18667
9.751 0.132 -0.119 |-14.404 -0.366 -0.427 |18167
9.772 0.132 -0.033 |-14.404 -0.305 -0.305 |18291
9.789 0.122 -0.095 |-14.404 -0.244 -0.244 |19125
9.803 0.124 -0.121 |-14.465 -0.244 -0.183 |18709
9.815 0.141 -0.067 |-14.465 -0.244 -0.244 |18750
9.791 0.122 -0.083 |-14.404 -0.305 -0.244 |18375
9.798 0.108 -0.090 |-14.404 -0.244 -0.244 |18333
9.791 0.132 -0.007 |-14.404 -0.305 -0.122 |18375
9.791 0.132 -0.007 |-14.343 -0.305 -0.122 |18750
9.784 0.144 -0.002 |-14.404 -0.244 -0.305 |18708
9.803 0.129 -0.033 |-14.465 -0.183 -0.427 |18708
9.777 0.129 -0.055 |-14.587 -0.244 -0.488 |18625
9.767 0.127 -0.055 |-14.526 -0.366 -0.549 |25500
9.796 0.129 -0.076 |-14.465 -0.366 -0.488 |21208
9.767 0.122 -0.043 |-14.404 -0.366 -0.305 |19792
9.760 0.113 -0.126 |-14.404 -0.366 -0.122 |19000
9.760 0.113 -0.126 |-14.404 -0.366 -0.122 |18500
9.753 0.139 -0.107 |-14.343 -0.244 -0.244 |18666
9.777 0.153 -0.069 |-14.282 -0.183 -0.244 |18959
9.787 0.129 -0.097 |-14.282 -0.122 -0.183 |18750
9.789 0.117 -0.100 |-14.343 -0.061 -0.244 |18917
9.806 0.124 -0.095 |-14.404 -0.061 -0.305 |18791
9.779 0.124 -0.133 |-14.404 -0.061 -0.305 |18666
9.789 0.124 -0.055 |-14.465 -0.122 -0.427 |18625
9.818 0.113 0.005 |-14.587 -0.244 -0.305 |18542
9.830 0.144 -0.055 |-14.526 -0.244 -0.122 |18875
9.798 0.170 -0.048 |-14.343 -0.244 -0.061 |18583
9.732 0.148 -0.024 |-14.282 -0.244 -0.183 |19333
9.720 0.127 -0.050 |-14.282 -0.122 -0.305 |18375
9.755 0.101 -0.045 |-14.282 -0.122 -0.305 |18542
9.777 0.129 -0.033 |-14.343 -0.122 -0.244 |18542
9.772 0.129 -0.074 |-14.404 -0.183 -0.122 |18333
9.763 0.108 -0.121 |-14.343 -0.305 -0.061 |18542
9.763 0.108 -0.121 |-14.282 -0.366 -0.061 |18542
9.741 0.124 -0.090 |-14.282 -0.244 -0.183 |25292
9.767 0.122 0.040 |-14.282 -0.122 -0.244 |20250
9.782 0.115 0.000 |-14.404 -0.122 -0.183 |19041
9.767 0.124 -0.050 |-14.404 -0.305 -0.061 |18459
9.767 0.124 -0.050 |-14.404 -0.427 0.000 |18666
9.765 0.139 -0.050 |-14.282 -0.305 -0.061 |237500
9.801 0.105 -0.045 |-14.160 -0.122 -0.122 |21750
9.808 0.127 -0.078 |-14.160 -0.061 -0.244 |62250
9.791 0.108 -0.064 |-14.221 -0.183 -0.305 |18416
9.818 0.117 -0.076 |-14.221 -0.244 -0.427 |18583
9.803 0.110 -0.057 |-14.221 -0.122 -0.488 |18542
9.789 0.103 -0.043 |-14.221 -0.061 -0.366 |19000
9.803 0.120 -0.090 |-14.282 -0.183 -0.122 |19084
9.798 0.127 -0.069 |-14.221 -0.305 -0.061 |18500
9.789 0.136 -0.012 |-14.099 -0.366 -0.183 |18375
9.789 0.136 -0.012 |-14.099 -0.244 -0.366 |18208
9.765 0.144 0.010 |-14.221 -0.244 -0.427 |62750
9.789 0.113 -0.007 |-14.282 -0.244 -0.183 |18833
9.789 0.146 -0.036 |-14.282 -0.183 -0.061 |18583
9.772 0.120 -0.048 |-14.160 -0.061 -0.061 |18584
9.779 0.129 -0.031 |-14.038 -0.061 -0.183 |18583
9.770 0.141 -0.057 |-14.038 -0.183 -0.183 |18625
9.770 0.141 -0.057 |-14.038 -0.244 -0.122 |18541
9.760 0.124 -0.097 |-14.099 -0.244 -0.305 |62541
9.777 0.101 0.000 |-14.099 -0.305 -0.366 |62750
9.753 0.129 -0.064 |-14.221 -0.244 -0.122 |19000
9.772 0.141 -0.088 |-14.221 -0.244 -0.061 |18291
9.803 0.113 -0.107 |-14.038 -0.244 -0.244 |18500
9.767 0.093 -0.088 |-14.038 -0.244 -0.244 |18292
9.751 0.120 -0.048 |-13.855 -0.244 -0.244 |19042
9.772 0.141 -0.050 |-13.794 -0.244 -0.183 |18417
9.748 0.129 -0.083 |-13.794 -0.061 -0.183 |18500
9.746 0.084 -0.045 |-13.916 0.000 -0.183 |18583
9.789 0.093 -0.048 |-14.038 0.000 -0.244 |18458
9.801 0.113 -0.116 |-14.038 -0.122 -0.305 |18833
9.808 0.089 -0.147 |-13.916 -0.244 -0.305 |18583
9.791 0.084 -0.159 |-13.916 -0.305 -0.183 |18333
9.787 0.110 -0.147 |-13.977 -0.305 -0.183 |18375
9.810 0.141 -0.097 |-14.038 -0.305 -0.244 |18167
9.801 0.139 -0.074 |-13.977 -0.183 -0.305 |18458
9.796 0.117 -0.135 |-13.977 -0.061 -0.183 |18417
9.796 0.117 -0.135 |-13.916 -0.122 -0.183 |18375
9.798 0.136 -0.112 |-13.855 -0.122 -0.183 |18583
9.801 0.156 -0.074 |-13.794 -0.183 -0.183 |18667
9.801 0.146 -0.083 |-13.672 -0.244 -0.244 |18458
9.775 0.160 -0.090 |-13.733 -0.305 -0.427 |99709
9.765 0.172 -0.086 |-13.794 -0.244 -0.427 |19250
9.763 0.139 -0.057 |-13.794 -0.183 -0.244 |18500
9.736 0.115 -0.057 |-13.794 -0.305 0.000 |441250
9.813 0.146 -0.048 |-13.794 -0.427 0.061 |22334
9.787 0.105 -0.062 |-13.794 -0.427 -0.061 |19542
9.779 0.129 -0.040 |-13.794 -0.366 -0.183 |21708
9.791 0.122 -0.043 |-13.733 -0.305 -0.061 |19542
9.763 0.122 -0.124 |-13.855 -0.183 0.061 |19125
9.775 0.146 -0.150 |-13.916 -0.061 -0.122 |18958
9.784 0.141 -0.071 |-13.916 -0.183 -0.183 |20250
9.784 0.141 -0.071 |-13.916 -0.366 -0.244 |18333
9.763 0.139 -0.057 |-13.855 -0.366 -0.183 |18875
9.758 0.093 -0.083 |-13.794 -0.305 -0.183 |18250
9.782 0.089 -0.062 |-13.794 -0.305 -0.122 |20000
9.770 0.122 -0.052 |-13.794 -0.305 -0.122 |20042
9.741 0.139 -0.019 |-13.672 -0.305 -0.244 |18625
9.767 0.180 0.002 |-13.550 -0.244 -0.366 |18541
9.789 0.151 -0.021 |-13.550 -0.244 -0.366 |19083
9.803 0.089 -0.038 |-13.611 -0.183 -0.244 |18875
9.787 0.098 -0.074 |-13.672 -0.122 -0.122 |19000
9.767 0.132 -0.102 |-13.733 -0.061 -0.122 |18875
9.760 0.136 -0.036 |-13.611 -0.061 -0.183 |18584
9.772 0.115 -0.021 |-13.550 -0.122 -0.183 |18958
9.772 0.093 -0.071 |-13.489 -0.244 -0.122 |18792
9.767 0.093 -0.059 |-13.489 -0.244 -0.122 |18625
9.794 0.098 -0.045 |-13.550 -0.122 -0.122 |19125
9.798 0.101 -0.043 |-13.611 -0.183 -0.061 |18792
9.767 0.096 -0.033 |-13.672 -0.244 -0.122 |18917
9.770 0.096 -0.055 |-13.733 -0.183 -0.183 |25333
9.779 0.117 -0.090 |-13.672 -0.122 -0.183 |19916
9.753 0.120 -0.090 |-13.550 -0.183 -0.122 |19000
9.753 0.120 -0.090 |-13.489 -0.244 0.000 |19041
9.765 0.129 -0.093 |-13.489 -0.244 -0.061 |18875
9.791 0.141 -0.152 |-13.428 -0.183 -0.183 |18000
9.779 0.136 -0.162 |-13.428 -0.183 -0.183 |18250
9.775 0.139 -0.095 |-13.489 -0.122 -0.183 |19667
9.767 0.127 -0.081 |-13.550 -0.244 -0.183 |26208
9.772 0.081 -0.059 |-13.428 -0.244 -0.244 |19042
9.806 0.089 -0.026 |-13.428 -0.244 -0.244 |18958
9.798 0.144 -0.033 |-13.306 -0.122 -0.244 |19375
9.798 0.160 -0.007 |-13.367 -0.122 -0.244 |18958
9.822 0.144 -0.005 |-13.428 -0.122 -0.244 |18708
9.779 0.127 -0.093 |-13.428 -0.183 -0.122 |18667
9.772 0.122 -0.078 |-13.306 -0.305 -0.183 |238917
9.796 0.120 -0.010 |-13.245 -0.305 -0.244 |24334
9.779 0.115 -0.031 |-13.367 -0.366 -0.244 |18750
9.782 0.134 -0.067 |-13.428 -0.305 -0.305 |18459
9.801 0.129 -0.097 |-13.306 -0.122 -0.366 |19250
9.775 0.136 -0.067 |-13.245 -0.061 -0.366 |18625
9.741 0.151 -0.026 |-13.245 -0.122 -0.183 |18625
9.741 0.134 -0.045 |-13.184 -0.122 -0.061 |18833
9.765 0.156 -0.050 |-13.123 -0.061 -0.061 |18500
9.765 0.156 -0.050 |-13.123 -0.122 -0.061 |18542
9.787 0.153 -0.064 |-13.123 -0.122 -0.061 |19208
9.767 0.132 -0.074 |-13.123 -0.061 -0.061 |18458
9.758 0.136 -0.088 |-13.184 -0.122 -0.061 |18875
9.753 0.105 -0.074 |-13.184 -0.183 0.000 |21792
9.763 0.103 -0.074 |-13.245 -0.122 -0.122 |19625
9.758 0.115 -0.064 |-13.245 -0.122 -0.122 |18958
9.755 0.110 -0.014 |-13.306 -0.183 -0.244 |18209
9.789 0.122 -0.045 |-13.428 -0.183 -0.122 |29917
9.787 0.115 -0.078 |-13.184 -0.183 -0.122 |19667
9.777 0.117 -0.078 |-13.184 -0.183 -0.122 |20334
9.794 0.103 -0.062 |-13.062 -0.244 0.000 |18375
9.772 0.115 -0.086 |-13.062 -0.244 0.000 |20417
9.751 0.115 -0.088 |-13.184 -0.122 -0.061 |19375
9.772 0.120 -0.069 |-13.245 -0.061 -0.183 |19083
9.753 0.120 -0.081 |-13.184 0.000 -0.244 |18708
9.748 0.103 -0.021 |-13.245 0.000 -0.244 |62417
9.770 0.124 -0.052 |-13.062 -0.244 -0.244 |19167
9.770 0.124 -0.052 |-13.000 -0.244 -0.244 |18167
9.779 0.141 -0.105 |-13.062 -0.244 -0.244 |18500
9.779 0.124 -0.064 |-13.062 -0.244 -0.183 |18542
9.760 0.127 -0.050 |-13.062 -0.183 -0.183 |18583
9.758 0.139 -0.095 |-13.000 -0.061 -0.122 |18584
9.796 0.124 -0.078 |-13.062 -0.122 0.000 |18667
9.806 0.103 -0.074 |-13.062 -0.122 0.000 |18625
9.798 0.093 -0.102 |-13.184 -0.244 -0.122 |19542
9.810 0.101 -0.114 |-13.123 -0.366 -0.305 |18584
9.820 0.110 -0.093 |-13.000 -0.366 -0.244 |18291
9.782 0.129 -0.093 |-12.939 -0.183 -0.183 |18458
9.755 0.139 -0.105 |-12.939 -0.061 -0.122 |18792
9.782 0.146 -0.107 |-13.000 -0.183 -0.122 |18458
9.772 0.141 -0.105 |-12.939 -0.366 -0.244 |18416
9.767 0.115 -0.081 |-13.000 -0.366 -0.183 |18375
9.753 0.103 -0.052 |-13.062 -0.305 0.000 |18666
9.765 0.105 -0.057 |-12.939 -0.244 0.061 |26500
9.808 0.139 -0.055 |-12.878 -0.183 -0.061 |20125
9.796 0.165 -0.038 |-12.878 -0.244 -0.061 |19500
9.758 0.129 -0.105 |-12.939 -0.305 -0.061 |18625
9.717 0.110 -0.143 |-13.000 -0.244 -0.061 |18166
9.755 0.146 -0.121 |-12.939 -0.244 -0.061 |18500
9.794 0.151 -0.109 |-12.817 -0.305 -0.061 |18708
9.791 0.136 -0.062 |-12.634 -0.305 -0.183 |18084
9.791 0.136 -0.062 |-12.695 -0.244 -0.183 |18333
9.830 0.153 -0.055 |-12.756 -0.122 -0.122 |18917
9.827 0.165 -0.055 |-12.817 -0.183 -0.183 |18292
9.789 0.146 -0.050 |-12.756 -0.183 -0.305 |19042
9.794 0.117 -0.048 |-12.756 -0.183 -0.305 |21375
9.798 0.110 -0.059 |-12.817 -0.183 -0.305 |19250
9.784 0.132 -0.071 |-12.695 -0.122 -0.061 |18959
9.758 0.134 -0.057 |-12.695 -0.122 -0.061 |18750
9.753 0.139 -0.069 |-12.756 -0.061 0.061 |18417
9.789 0.139 -0.069 |-12.756 0.000 0.122 |18708
9.784 0.113 -0.083 |-12.756 -0.183 0.000 |18583
9.767 0.115 -0.119 |-12.756 -0.305 -0.122 |18750
9.763 0.115 -0.147 |-12.756 -0.244 -0.366 |18667
9.755 0.105 -0.147 |-12.634 -0.122 -0.427 |18417
9.770 0.120 -0.124 |-12.695 0.000 -0.305 |19167
9.787 0.122 -0.133 |-12.756 0.061 -0.122 |19958
9.777 0.110 -0.128 |-12.695 0.000 -0.061 |19125
9.775 0.079 -0.076 |-12.573 -0.183 -0.122 |25916
9.782 0.103 -0.057 |-12.573 -0.122 -0.183 |63291
9.789 0.148 -0.057 |-12.573 0.061 -0.122 |63125
9.784 0.132 -0.076 |-12.634 -0.244 0.000 |62042
9.798 0.108 -0.055 |-12.573 -0.305 0.000 |18709
9.779 0.129 -0.052 |-12.573 -0.305 -0.061 |18375
9.796 0.144 -0.105 |-12.390 -0.183 -0.122 |18583
9.813 0.093 -0.192 |-12.390 -0.183 -0.122 |18417
9.798 0.122 -0.154 |-12.329 -0.183 -0.305 |18375
9.787 0.156 -0.133 |-12.512 -0.183 -0.366 |18042
9.779 0.146 -0.114 |-12.634 -0.305 -0.244 |18292
9.777 0.144 -0.055 |-12.573 -0.244 -0.061 |18792
9.775 0.122 -0.052 |-12.451 -0.122 0.061 |18917
9.787 0.160 -0.050 |-12.451 -0.061 -0.061 |18750
9.758 0.160 -0.012 |-12.451 -0.183 -0.122 |18500
9.741 0.117 -0.012 |-12.390 -0.244 -0.183 |18250
9.763 0.139 -0.057 |-12.390 -0.183 -0.122 |21833
9.801 0.141 -0.086 |-12.268 0.000 -0.122 |19458
9.787 0.117 -0.026 |-12.268 0.122 -0.183 |19167
9.753 0.117 0.010 |-12.390 0.000 -0.183 |18667
9.760 0.110 -0.007 |-12.512 -0.183 -0.122 |18459
9.760 0.110 -0.007 |-12.451 -0.305 -0.122 |18666
9.746 0.101 -0.052 |-12.390 -0.305 -0.183 |19334
9.751 0.129 -0.055 |-12.390 -0.183 -0.366 |26625
9.772 0.060 -0.100 |-12.451 -0.183 -0.366 |22500
9.758 0.134 -0.071 |-12.573 -0.183 -0.305 |20667
9.758 0.124 0.000 |-12.512 -0.244 -0.061 |18958
9.777 0.074 0.000 |-12.329 -0.244 0.000 |17958
9.806 0.086 -0.055 |-12.146 -0.244 -0.122 |18834
9.810 0.101 -0.078 |-12.024 -0.183 -0.305 |27708
9.810 0.124 -0.067 |-11.963 -0.122 -0.305 |21542
9.784 0.156 -0.036 |-12.085 -0.122 -0.244 |18917
9.772 0.148 -0.026 |-12.207 -0.183 -0.244 |18166
9.801 0.148 -0.040 |-12.207 -0.244 -0.183 |18208
9.801 0.148 -0.040 |-12.207 -0.244 -0.122 |18334
9.806 0.153 -0.040 |-12.207 -0.122 -0.122 |18667
9.789 0.103 -0.055 |-12.146 0.000 -0.122 |18792
9.772 0.093 -0.095 |-12.146 0.061 -0.244 |18583
9.755 0.115 -0.116 |-12.085 0.000 -0.305 |20750
9.746 0.141 -0.093 |-12.024 -0.183 -0.305 |19666
9.782 0.180 -0.112 |-12.024 -0.244 -0.122 |19541
9.810 0.170 -0.081 |-12.085 -0.183 0.000 |19042
9.787 0.153 -0.012 |-12.085 -0.183 0.061 |19125
9.789 0.120 -0.012 |-12.024 -0.122 0.000 |19167
9.784 0.113 -0.043 |-11.963 -0.183 -0.183 |18500
9.775 0.132 -0.036 |-11.963 -0.183 -0.183 |18542
9.770 0.122 -0.014 |-11.963 -0.183 -0.122 |18875
9.767 0.139 -0.045 |-11.902 -0.122 -0.061 |19542
9.775 0.156 -0.045 |-11.902 -0.122 -0.061 |18750
9.760 0.132 -0.069 |-11.902 -0.061 -0.122 |19042
9.765 0.120 -0.112 |-11.841 0.000 -0.122 |19083
9.748 0.108 -0.081 |-11.841 -0.061 -0.122 |18917
9.741 0.103 -0.052 |-11.841 -0.061 -0.183 |18750
9.748 0.110 -0.062 |-11.841 0.000 -0.122 |18708
9.751 0.124 -0.109 |-11.841 0.122 -0.122 |18792
9.751 0.124 -0.109 |-11.841 -0.061 -0.061 |26250
9.794 0.144 -0.083 |-11.841 -0.183 0.000 |20709
9.808 0.182 -0.064 |-11.841 -0.122 -0.061 |19167
9.808 0.182 -0.064 |-11.780 0.061 -0.122 |19250
9.822 0.165 -0.055 |-11.780 0.183 -0.122 |18625
9.798 0.139 -0.045 |-11.780 0.061 -0.061 |18458
9.784 0.132 -0.031 |-11.719 -0.183 -0.061 |18458
9.777 0.103 -0.029 |-11.658 -0.305 -0.183 |18708
9.803 0.098 -0.017 |-11.658 -0.305 -0.183 |18542
9.808 0.120 -0.069 |-11.719 -0.305 -0.244 |18583
9.789 0.129 -0.114 |-11.719 -0.244 -0.244 |18917
9.760 0.134 -0.100 |-11.841 -0.061 -0.244 |18625
9.729 0.148 -0.138 |-11.902 0.000 -0.183 |18208
9.765 0.148 -0.093 |-11.841 0.000 -0.183 |18375
9.796 0.117 -0.031 |-11.841 -0.244 -0.183 |18333
9.772 0.132 -0.067 |-11.780 -0.366 -0.244 |18417
9.775 0.141 -0.124 |-11.719 -0.244 -0.183 |18417
9.784 0.124 -0.131 |-11.658 -0.122 -0.122 |18709
9.784 0.124 -0.131 |-11.658 0.000 -0.122 |18875
9.815 0.124 -0.062 |-11.719 0.000 -0.122 |18875
9.801 0.132 -0.064 |-11.719 -0.122 -0.183 |18500
9.751 0.144 -0.124 |-11.658 -0.183 -0.244 |18625
9.767 0.146 -0.147 |-11.536 -0.183 -0.244 |18000
9.794 0.136 -0.114 |-11.536 -0.183 -0.244 |18333
9.789 0.124 -0.097 |-11.475 -0.183 -0.244 |18167
9.779 0.127 -0.105 |-11.475 -0.244 -0.183 |19375
9.775 0.105 -0.026 |-11.414 -0.183 -0.305 |19083
9.815 0.108 -0.010 |-11.475 -0.122 -0.244 |19167
9.822 0.132 -0.045 |-11.597 -0.122 -0.122 |44708
9.798 0.103 -0.124 |-11.475 -0.122 -0.122 |44958
9.801 0.148 -0.005 |-11.230 -0.183 -0.061 |44250
9.770 0.117 -0.029 |-11.353 -0.244 -0.122 |41917
9.751 0.134 -0.038 |-11.353 0.000 -0.122 |57750
9.796 0.110 -0.024 |-11.414 0.000 -0.061 |33916
9.806 0.141 -0.043 |-11.475 -0.061 -0.122 |37000
9.789 0.156 -0.010 |-11.414 -0.061 -0.244 |37000
9.758 0.124 -0.043 |-11.353 -0.061 -0.244 |35083
9.758 0.132 -0.071 |-11.353 -0.122 -0.183 |40333
9.789 0.163 -0.078 |-11.414 -0.061 -0.305 |74000
