Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.076 -0.536 -9.940 |-0.366 -0.854 -14.648 |18000
-0.065 -0.548 -9.905 |-0.366 -0.916 -14.832 |18292
-0.067 -0.515 -9.926 |-0.366 -0.854 -14.832 |25625
-0.079 -0.503 -9.938 |-0.366 -0.793 -14.771 |19125
-0.043 -0.507 -9.955 |-0.488 -0.916 -14.526 |61375
-0.053 -0.534 -9.985 |-0.427 -0.916 -14.587 |18500
-0.084 -0.505 -9.933 |-0.305 -0.854 -14.648 |18125
-0.072 -0.505 -9.914 |-0.366 -0.854 -14.648 |62541
-0.038 -0.517 -9.943 |-0.488 -0.916 -14.709 |18584
-0.050 -0.541 -9.917 |-0.549 -0.916 -14.893 |18333
-0.065 -0.522 -9.926 |-0.427 -0.916 -15.076 |18417
-0.093 -0.512 -9.950 |-0.305 -0.916 -15.076 |18625
-0.098 -0.522 -9.957 |-0.183 -0.977 -15.015 |18208
-0.072 -0.510 -9.950 |-0.183 -1.038 -14.954 |18541
-0.057 -0.517 -9.988 |-0.305 -0.977 -14.893 |18459
-0.067 -0.519 -9.959 |-0.366 -0.977 -15.015 |18458
-0.072 -0.510 -9.881 |-0.427 -0.977 -15.076 |18541
-0.072 -0.510 -9.881 |-0.488 -0.916 -15.198 |18458
-0.043 -0.515 -9.902 |-0.488 -0.854 -15.137 |18166
-0.012 -0.539 -9.978 |-0.488 -0.854 -15.015 |18167
-0.031 -0.536 -9.983 |-0.427 -0.854 -15.015 |18000
-0.053 -0.541 -9.936 |-0.366 -0.854 -15.015 |18250
-0.072 -0.555 -9.921 |-0.366 -0.854 -15.015 |18125
-0.105 -0.522 -9.874 |-0.305 -0.793 -15.137 |18375
-0.096 -0.515 -9.879 |-0.183 -0.732 -15.259 |61959
-0.074 -0.503 -10.033 |-0.244 -0.793 -15.381 |24208
-0.072 -0.515 -10.004 |-0.427 -0.854 -15.442 |21041
-0.084 -0.529 -9.974 |-0.549 -0.793 -15.503 |18708
-0.084 -0.529 -9.974 |-0.549 -0.854 -15.442 |18584
-0.098 -0.534 -9.952 |-0.488 -0.977 -15.381 |18500
-0.100 -0.551 -9.947 |-0.366 -1.038 -15.259 |18500
-0.096 -0.553 -9.971 |-0.305 -0.977 -15.381 |18208
-0.076 -0.524 -9.921 |-0.244 -0.854 -15.564 |32542
-0.093 -0.536 -9.983 |-0.183 -0.793 -15.686 |19709
-0.088 -0.551 -9.978 |-0.244 -0.793 -15.686 |20375
-0.048 -0.534 -9.928 |-0.366 -0.793 -15.442 |19458
-0.045 -0.515 -9.931 |-0.427 -0.916 -15.381 |19708
-0.072 -0.517 -9.928 |-0.488 -0.977 -15.564 |18500
-0.079 -0.503 -9.900 |-0.427 -0.977 -15.686 |18458
-0.079 -0.503 -9.900 |-0.427 -0.854 -15.808 |17875
-0.103 -0.510 -9.871 |-0.488 -0.916 -15.808 |18542
-0.110 -0.539 -9.912 |-0.488 -0.916 -15.686 |18125
-0.088 -0.522 -9.957 |-0.427 -0.854 -15.686 |18000
-0.062 -0.517 -9.917 |-0.427 -0.854 -15.686 |19708
-0.067 -0.541 -9.907 |-0.427 -0.793 -15.930 |61042
-0.065 -0.539 -9.914 |-0.549 -0.854 -15.991 |18458
-0.065 -0.515 -9.895 |-0.549 -0.854 -16.052 |18042
-0.031 -0.498 -9.912 |-0.427 -0.854 -15.930 |18000
-0.038 -0.498 -9.945 |-0.305 -0.916 -15.869 |18125
-0.055 -0.493 -9.881 |-0.366 -0.916 -15.808 |18333
-0.057 -0.510 -9.871 |-0.366 -0.916 -15.747 |18458
-0.069 -0.546 -9.936 |-0.305 -0.916 -15.747 |18167
-0.074 -0.546 -9.983 |-0.305 -0.916 -15.930 |18250
-0.074 -0.546 -9.983 |-0.305 -0.916 -15.991 |18208
-0.086 -0.522 -10.000 |-0.305 -0.916 -15.930 |19459
-0.088 -0.505 -9.938 |-0.305 -0.916 -15.991 |18125
-0.072 -0.476 -9.919 |-0.244 -0.793 -16.235 |18250
-0.057 -0.527 -9.981 |-0.244 -0.793 -16.235 |26042
-0.024 -0.546 -9.978 |-0.427 -0.854 -16.113 |20041
-0.043 -0.510 -9.912 |-0.427 -0.916 -16.052 |19167
-0.050 -0.496 -9.921 |-0.366 -0.854 -16.113 |18292
-0.050 -0.496 -9.921 |-0.244 -0.916 -16.296 |19375
-0.048 -0.512 -9.950 |-0.244 -1.038 -16.541 |18834
-0.033 -0.503 -9.919 |-0.305 -1.099 -16.663 |18042
-0.079 -0.519 -9.928 |-0.244 -1.099 -16.602 |61625
-0.076 -0.507 -9.940 |-0.122 -0.977 -16.479 |18959
-0.067 -0.527 -9.914 |-0.061 -0.854 -16.418 |18584
-0.060 -0.575 -9.900 |-0.183 -0.854 -16.541 |18667
-0.055 -0.570 -9.931 |-0.244 -0.854 -16.602 |18125
-0.074 -0.541 -9.969 |-0.244 -0.854 -16.602 |18042
-0.074 -0.541 -9.969 |-0.122 -0.977 -16.541 |18625
-0.086 -0.524 -9.978 |-0.122 -0.977 -16.541 |18583
-0.065 -0.517 -9.966 |-0.305 -0.854 -16.602 |18084
-0.067 -0.515 -9.931 |-0.427 -0.854 -16.541 |18625
-0.081 -0.527 -9.900 |-0.366 -0.793 -16.541 |18334
-0.091 -0.531 -9.921 |-0.305 -0.854 -16.602 |61375
-0.076 -0.534 -9.936 |-0.305 -0.977 -16.602 |18417
-0.043 -0.548 -9.940 |-0.244 -1.038 -16.602 |18292
-0.036 -0.539 -9.933 |-0.244 -0.916 -16.663 |18625
-0.041 -0.517 -9.959 |-0.183 -0.854 -16.846 |18584
-0.055 -0.503 -10.012 |-0.061 -0.854 -17.029 |22000
-0.072 -0.517 -10.012 |-0.122 -1.038 -17.029 |25042
-0.062 -0.505 -9.971 |-0.183 -1.160 -16.968 |19708
-0.074 -0.531 -9.983 |-0.122 -1.038 -16.968 |19041
-0.074 -0.531 -9.983 |-0.183 -0.854 -16.968 |61959
-0.065 -0.529 -9.914 |-0.244 -0.916 -17.029 |18584
-0.057 -0.543 -9.879 |-0.305 -0.916 -17.090 |18708
-0.079 -0.548 -9.898 |-0.305 -0.916 -17.273 |18292
-0.079 -0.512 -9.957 |-0.305 -0.977 -17.334 |18334
-0.067 -0.517 -9.900 |-0.305 -1.038 -17.090 |18541
-0.086 -0.519 -9.864 |-0.305 -1.038 -16.968 |18291
-0.105 -0.529 -9.928 |-0.305 -0.977 -17.029 |18417
-0.105 -0.529 -9.928 |-0.366 -0.977 -17.151 |18250
-0.081 -0.536 -9.928 |-0.427 -0.916 -17.273 |18333
-0.055 -0.529 -9.933 |-0.427 -0.916 -17.151 |18375
-0.062 -0.551 -9.931 |-0.366 -1.038 -17.151 |56667
-0.055 -0.522 -10.026 |-0.305 -1.038 -17.334 |24375
-0.043 -0.519 -10.007 |-0.244 -0.916 -17.456 |20500
-0.050 -0.512 -9.902 |-0.305 -0.854 -17.517 |18542
-0.072 -0.522 -9.905 |-0.366 -0.793 -17.517 |18292
-0.088 -0.503 -9.909 |-0.305 -0.793 -17.334 |18167
-0.067 -0.493 -9.886 |-0.305 -0.793 -17.212 |18292
-0.060 -0.510 -9.902 |-0.244 -0.916 -17.212 |18500
-0.048 -0.512 -9.938 |-0.366 -1.038 -17.212 |62042
-0.033 -0.534 -9.921 |-0.366 -1.160 -17.273 |18792
-0.026 -0.560 -9.898 |-0.122 -0.977 -17.395 |245042
-0.050 -0.543 -9.890 |-0.183 -0.977 -17.456 |63000
-0.045 -0.529 -9.947 |-0.244 -1.099 -17.517 |18708
-0.065 -0.529 -9.898 |-0.305 -1.160 -17.578 |18833
-0.084 -0.531 -9.921 |-0.183 -1.160 -17.517 |18375
-0.065 -0.517 -9.962 |-0.183 -1.160 -17.578 |18875
-0.053 -0.505 -9.940 |-0.244 -1.160 -17.639 |18250
-0.065 -0.517 -9.905 |-0.244 -1.160 -17.761 |18500
-0.072 -0.543 -9.867 |-0.183 -1.099 -17.761 |18417
-0.072 -0.543 -9.900 |-0.183 -1.099 -17.639 |18750
-0.079 -0.539 -9.914 |-0.183 -1.221 -17.700 |18209
-0.110 -0.551 -9.912 |-0.305 -1.160 -17.761 |18708
-0.110 -0.551 -9.912 |-0.366 -0.977 -17.761 |18708
-0.086 -0.517 -9.888 |-0.244 -0.916 -17.700 |18250
-0.048 -0.493 -9.943 |-0.183 -0.977 -17.700 |18333
-0.060 -0.536 -9.993 |-0.183 -1.160 -17.578 |18375
-0.084 -0.567 -9.971 |-0.183 -1.160 -17.578 |18584
-0.093 -0.527 -9.971 |-0.244 -1.160 -17.517 |18250
-0.060 -0.486 -9.914 |-0.183 -1.038 -17.944 |62333
-0.069 -0.507 -9.924 |-0.183 -1.099 -18.005 |18792
-0.060 -0.486 -9.985 |-0.183 -1.160 -18.005 |18292
-0.084 -0.481 -9.952 |-0.183 -1.160 -18.005 |18000
-0.084 -0.517 -9.893 |-0.244 -1.160 -18.005 |18375
-0.062 -0.546 -9.886 |-0.183 -1.221 -18.066 |18291
-0.053 -0.572 -9.900 |-0.061 -1.160 -18.066 |18458
-0.031 -0.555 -9.900 |-0.061 -1.038 -18.066 |18583
-0.031 -0.555 -9.900 |-0.061 -1.038 -18.005 |18584
-0.050 -0.512 -9.957 |-0.122 -1.099 -18.066 |18625
-0.074 -0.510 -9.926 |-0.305 -1.038 -18.127 |18417
-0.072 -0.512 -9.907 |-0.427 -1.038 -18.127 |18667
-0.079 -0.512 -9.955 |-0.366 -0.977 -18.127 |18333
-0.108 -0.510 -9.933 |-0.244 -0.977 -18.311 |25292
-0.074 -0.517 -9.943 |-0.061 -1.038 -18.250 |18666
-0.074 -0.517 -9.943 |0.061 -1.038 -18.127 |18584
-0.055 -0.503 -9.940 |0.061 -0.977 -18.127 |61875
-0.067 -0.527 -9.993 |-0.061 -1.038 -18.188 |18334
-0.065 -0.553 -9.985 |-0.183 -1.099 -18.372 |18333
-0.086 -0.543 -9.990 |-0.244 -1.160 -18.555 |18541
-0.086 -0.543 -9.990 |-0.183 -1.160 -18.555 |18833
-0.069 -0.529 -9.985 |-0.061 -1.160 -18.494 |19000
-0.050 -0.498 -9.985 |-0.061 -1.160 -18.433 |18333
-0.065 -0.479 -9.959 |-0.061 -1.160 -18.372 |18458
-0.057 -0.491 -9.983 |0.000 -1.160 -18.372 |18792
-0.069 -0.507 -10.002 |0.000 -1.160 -18.372 |21750
-0.067 -0.541 -9.978 |-0.061 -1.099 -18.494 |18625
-0.053 -0.560 -9.928 |-0.183 -1.099 -18.555 |18458
-0.079 -0.560 -9.871 |-0.305 -1.099 -18.555 |18333
-0.072 -0.536 -9.907 |-0.244 -1.038 -18.616 |18500
-0.065 -0.491 -9.921 |-0.183 -0.977 -18.616 |18500
-0.086 -0.486 -9.888 |-0.183 -0.977 -18.555 |62292
-0.062 -0.551 -9.905 |-0.122 -1.221 -18.677 |62209
-0.084 -0.548 -9.931 |-0.122 -1.221 -18.799 |18625
-0.091 -0.503 -10.004 |-0.061 -1.160 -18.799 |22166
-0.076 -0.493 -9.988 |-0.061 -1.099 -18.677 |18333
-0.060 -0.522 -9.936 |-0.122 -1.099 -18.677 |18667
-0.038 -0.512 -9.926 |-0.122 -1.099 -18.677 |25875
-0.055 -0.507 -9.926 |-0.061 -1.160 -18.799 |19292
-0.076 -0.522 -9.928 |-0.122 -0.916 -18.921 |61792
-0.074 -0.515 -9.900 |-0.061 -0.916 -18.860 |19250
-0.084 -0.496 -9.952 |0.000 -0.977 -18.738 |18584
-0.086 -0.503 -9.971 |0.000 -1.099 -18.677 |18167
-0.069 -0.543 -9.947 |-0.061 -1.160 -18.799 |18209
-0.067 -0.524 -9.924 |-0.061 -1.282 -18.982 |18291
-0.076 -0.507 -9.902 |-0.061 -1.282 -19.043 |18917
-0.088 -0.498 -9.905 |-0.061 -1.282 -19.043 |18500
-0.096 -0.491 -9.919 |-0.061 -1.160 -18.921 |18458
-0.065 -0.527 -9.957 |-0.061 -1.038 -18.860 |18709
-0.055 -0.515 -9.957 |-0.122 -1.099 -19.043 |18458
-0.065 -0.498 -9.933 |0.000 -1.282 -19.165 |61500
-0.062 -0.503 -9.912 |0.000 -1.343 -19.165 |18333
-0.072 -0.507 -9.914 |-0.122 -1.282 -18.982 |18500
-0.084 -0.529 -9.950 |-0.122 -1.282 -18.982 |18916
-0.076 -0.507 -9.971 |-0.183 -1.160 -18.860 |18625
-0.086 -0.500 -9.924 |-0.122 -1.099 -18.921 |18750
-0.105 -0.507 -9.931 |0.061 -1.160 -19.165 |18625
-0.079 -0.500 -9.912 |0.122 -1.160 -19.287 |18541
-0.043 -0.503 -9.909 |0.061 -1.099 -19.226 |18375
-0.053 -0.512 -9.947 |0.061 -0.977 -19.165 |63333
-0.081 -0.531 -9.947 |0.061 -0.977 -19.104 |62584
-0.038 -0.500 -9.974 |0.122 -1.099 -19.165 |25208
-0.053 -0.500 -9.966 |0.122 -1.160 -19.165 |234208
-0.093 -0.505 -9.928 |0.061 -1.099 -19.287 |24833
-0.088 -0.519 -9.943 |-0.061 -1.038 -19.470 |18834
-0.100 -0.536 -9.938 |-0.122 -1.038 -19.531 |18875
-0.086 -0.558 -9.950 |-0.061 -1.099 -19.470 |18958
-0.065 -0.519 -9.907 |0.000 -1.038 -19.409 |18625
-0.088 -0.481 -9.919 |0.000 -1.099 -19.348 |61500
-0.088 -0.496 -9.976 |0.000 -1.038 -19.287 |19709
-0.062 -0.522 -9.943 |0.061 -1.038 -19.348 |19375
-0.053 -0.563 -9.914 |0.000 -1.221 -19.470 |19042
-0.074 -0.575 -9.947 |0.000 -1.221 -19.470 |18167
-0.076 -0.551 -9.962 |-0.061 -1.221 -19.592 |18583
-0.067 -0.527 -9.926 |-0.061 -1.282 -19.592 |18542
-0.067 -0.553 -9.907 |0.000 -1.221 -19.470 |18917
-0.081 -0.543 -9.909 |-0.122 -1.160 -19.470 |62500
-0.060 -0.519 -9.917 |-0.061 -1.160 -19.592 |18667
-0.026 -0.534 -9.890 |-0.061 -1.160 -19.836 |62167
-0.038 -0.534 -9.883 |0.000 -1.221 -19.714 |18459
-0.057 -0.536 -9.914 |0.061 -1.282 -19.592 |18833
-0.072 -0.524 -9.959 |-0.061 -1.221 -19.531 |18875
-0.055 -0.527 -9.978 |-0.183 -1.160 -19.592 |19875
-0.053 -0.500 -9.957 |-0.122 -1.221 -19.592 |18875
-0.048 -0.491 -9.931 |0.000 -1.343 -19.592 |25333
-0.098 -0.496 -9.938 |0.000 -1.282 -19.653 |20542
-0.093 -0.519 -9.924 |0.000 -1.038 -19.775 |18459
-0.093 -0.519 -9.924 |0.061 -0.977 -19.836 |19000
-0.096 -0.551 -9.955 |0.000 -1.099 -19.836 |18375
-0.088 -0.529 -9.931 |0.000 -1.221 -19.897 |62166
-0.048 -0.498 -9.943 |-0.061 -1.160 -19.958 |19000
-0.036 -0.515 -9.969 |-0.061 -1.099 -19.836 |18292
-0.048 -0.565 -9.971 |0.061 -1.221 -19.897 |18333
-0.057 -0.522 -9.952 |0.122 -1.282 -19.958 |18542
-0.057 -0.491 -9.895 |0.122 -1.160 -19.897 |18500
-0.057 -0.493 -9.909 |0.183 -1.099 -20.020 |18083
-0.053 -0.507 -9.909 |0.244 -1.160 -20.081 |18083
-0.053 -0.534 -9.898 |0.183 -1.221 -20.020 |18292
-0.053 -0.534 -9.898 |0.122 -1.099 -20.020 |62792
-0.055 -0.541 -9.940 |0.000 -1.099 -20.020 |18292
-0.084 -0.519 -9.909 |0.000 -1.099 -20.081 |18167
-0.088 -0.481 -9.890 |0.000 -1.099 -20.142 |18333
-0.084 -0.481 -9.895 |0.061 -1.038 -20.142 |18459
-0.079 -0.510 -9.947 |0.061 -1.099 -20.081 |18416
-0.069 -0.536 -9.940 |-0.061 -1.160 -20.020 |18292
-0.088 -0.553 -9.895 |-0.061 -1.160 -19.958 |18375
-0.088 -0.531 -9.895 |-0.061 -1.160 -20.020 |18250
-0.088 -0.531 -9.895 |0.000 -1.343 -20.020 |18167
-0.088 -0.527 -9.905 |0.061 -1.343 -20.020 |18292
-0.086 -0.577 -9.926 |0.061 -1.282 -19.958 |63083
-0.045 -0.472 -9.924 |0.061 -1.282 -19.897 |18625
-0.057 -0.507 -9.952 |0.122 -1.221 -20.020 |18709
-0.081 -0.519 -9.950 |0.061 -1.221 -20.142 |18167
-0.076 -0.484 -9.988 |0.000 -1.221 -20.264 |18125
-0.081 -0.515 -9.966 |0.000 -1.343 -20.264 |17959
-0.067 -0.539 -9.881 |0.000 -1.404 -20.264 |23917
-0.065 -0.486 -9.864 |0.122 -1.221 -20.264 |19208
-0.081 -0.472 -9.879 |0.061 -1.099 -20.447 |62000
-0.079 -0.496 -9.907 |0.061 -1.099 -20.447 |18875
-0.062 -0.524 -9.900 |0.061 -1.099 -20.447 |18500
-0.067 -0.548 -9.871 |0.122 -1.221 -20.447 |18583
-0.067 -0.519 -9.952 |0.122 -1.343 -20.508 |18708
-0.074 -0.524 -9.995 |0.000 -1.282 -20.447 |18042
-0.091 -0.560 -9.959 |-0.061 -1.221 -20.264 |18208
-0.067 -0.536 -9.933 |0.061 -1.160 -20.203 |18083
-0.043 -0.512 -9.943 |0.000 -1.160 -20.203 |18125
-0.045 -0.522 -9.950 |-0.061 -1.160 -20.325 |18416
-0.081 -0.527 -9.933 |0.000 -1.160 -20.447 |18042
-0.079 -0.534 -9.895 |0.061 -1.099 -20.569 |62125
-0.057 -0.531 -9.807 |0.061 -1.160 -20.508 |18292
-0.053 -0.517 -9.845 |0.122 -1.160 -20.569 |18750
-0.048 -0.505 -9.907 |0.183 -1.160 -20.569 |18333
-0.062 -0.493 -9.931 |0.122 -1.099 -20.508 |18375
-0.062 -0.524 -9.938 |0.122 -1.221 -20.447 |18708
-0.048 -0.524 -9.900 |0.000 -1.221 -20.508 |18167
-0.050 -0.527 -9.907 |-0.122 -1.221 -20.569 |18667
-0.048 -0.527 -9.924 |-0.244 -1.099 -20.630 |18459
-0.048 -0.527 -9.924 |-0.183 -1.099 -20.691 |18000
-0.043 -0.529 -9.914 |-0.183 -1.221 -20.752 |61584
-0.115 -0.505 -9.931 |-0.061 -1.465 -20.508 |26000
-0.086 -0.522 -9.962 |0.122 -1.343 -20.508 |22209
-0.043 -0.560 -10.007 |0.183 -1.221 -20.630 |23958
-0.055 -0.560 -9.974 |0.061 -1.160 -20.752 |19792
-0.093 -0.548 -9.907 |0.000 -1.221 -20.752 |18833
-0.072 -0.546 -9.845 |0.000 -1.221 -20.752 |257666
-0.069 -0.546 -9.879 |-0.061 -1.282 -20.752 |22791
-0.055 -0.527 -9.928 |-0.061 -1.404 -20.752 |21625
-0.036 -0.496 -9.950 |-0.061 -1.343 -20.752 |18917
-0.074 -0.519 -9.895 |-0.122 -1.160 -20.874 |62792
-0.055 -0.517 -9.928 |-0.183 -1.160 -20.813 |18334
-0.062 -0.551 -9.886 |-0.122 -1.221 -20.813 |18625
-0.084 -0.555 -9.879 |0.000 -1.282 -20.813 |18125
-0.086 -0.519 -9.850 |0.000 -1.404 -20.935 |18125
-0.079 -0.512 -9.864 |0.061 -1.343 -20.996 |18584
-0.076 -0.522 -9.881 |0.122 -1.221 -20.874 |18458
-0.069 -0.510 -9.907 |0.183 -1.160 -20.813 |18417
-0.069 -0.510 -9.907 |0.122 -1.038 -20.813 |18666
-0.053 -0.500 -9.952 |0.122 -1.038 -20.874 |62292
-0.074 -0.486 -9.921 |0.061 -1.221 -20.935 |18417
-0.096 -0.503 -9.959 |0.000 -1.282 -20.813 |18167
-0.100 -0.507 -9.924 |0.061 -1.221 -20.752 |18542
-0.105 -0.496 -9.921 |0.061 -1.160 -20.813 |18875
-0.103 -0.543 -9.909 |0.000 -1.221 -20.874 |18000
-0.088 -0.522 -9.871 |-0.122 -1.221 -20.935 |26583
-0.093 -0.510 -9.888 |0.000 -1.221 -20.996 |19916
-0.105 -0.543 -9.898 |0.061 -1.343 -20.935 |19416
-0.086 -0.551 -9.900 |0.122 -1.526 -20.813 |18583
-0.074 -0.527 -9.886 |0.061 -1.587 -20.813 |19666
-0.055 -0.529 -9.883 |0.061 -1.465 -20.996 |18875
-0.045 -0.507 -9.924 |0.061 -1.343 -20.996 |20000
-0.067 -0.481 -9.943 |0.122 -1.282 -20.996 |18750
-0.069 -0.522 -9.895 |0.122 -1.221 -21.118 |18583
-0.084 -0.519 -9.841 |0.244 -1.282 -21.118 |18125
-0.079 -0.517 -9.857 |0.183 -1.282 -21.118 |27667
-0.060 -0.517 -9.917 |0.122 -1.160 -21.057 |19625
-0.053 -0.486 -9.943 |0.122 -1.160 -20.996 |18583
-0.050 -0.515 -9.921 |0.061 -1.221 -20.996 |19292
-0.057 -0.558 -9.921 |-0.061 -1.221 -21.118 |61292
-0.048 -0.541 -9.957 |0.000 -1.221 -21.118 |18125
-0.067 -0.510 -9.964 |0.000 -1.282 -21.057 |18417
-0.098 -0.493 -9.917 |0.000 -1.282 -21.118 |62542
-0.091 -0.472 -9.924 |0.000 -1.282 -21.118 |18417
-0.081 -0.493 -9.957 |0.000 -1.282 -21.179 |18084
-0.074 -0.512 -9.931 |-0.061 -1.160 -21.240 |18333
-0.081 -0.507 -9.914 |-0.061 -1.160 -21.362 |18458
-0.096 -0.522 -9.964 |0.000 -1.160 -21.423 |18583
-0.088 -0.507 -9.940 |0.061 -1.282 -21.240 |18125
-0.086 -0.519 -9.898 |0.000 -1.404 -21.118 |56458
-0.086 -0.512 -9.966 |-0.122 -1.221 -21.240 |61833
-0.079 -0.517 -9.940 |-0.061 -1.099 -21.362 |18291
-0.072 -0.512 -9.898 |-0.061 -1.160 -21.362 |18542
-0.081 -0.507 -9.931 |0.061 -1.343 -21.301 |18000
-0.091 -0.519 -9.983 |0.122 -1.404 -21.240 |18333
-0.103 -0.536 -10.000 |0.122 -1.465 -21.118 |19500
-0.110 -0.519 -9.964 |0.000 -1.404 -21.179 |18292
-0.079 -0.486 -9.931 |-0.061 -1.343 -21.301 |18000
-0.079 -0.486 -9.931 |0.000 -1.343 -21.301 |60458
-0.041 -0.543 -9.890 |0.000 -1.404 -21.240 |18333
-0.041 -0.531 -9.947 |-0.061 -1.343 -21.179 |18666
-0.057 -0.507 -9.988 |-0.122 -1.221 -21.240 |18250
-0.086 -0.531 -9.978 |0.000 -1.160 -21.301 |18041
-0.079 -0.527 -9.950 |0.061 -1.160 -21.362 |18417
-0.060 -0.493 -9.943 |0.061 -1.099 -21.423 |18334
-0.086 -0.472 -9.917 |0.061 -1.099 -21.362 |18167
-0.086 -0.472 -9.917 |0.000 -1.160 -21.423 |18333
-0.091 -0.479 -9.947 |-0.122 -1.160 -21.423 |18417
-0.067 -0.505 -9.978 |-0.183 -1.282 -21.179 |18417
-0.050 -0.536 -9.945 |-0.061 -1.404 -21.057 |61958
-0.067 -0.543 -9.881 |0.000 -1.465 -21.179 |18083
-0.079 -0.507 -9.890 |0.000 -1.343 -21.240 |17792
-0.072 -0.505 -9.936 |0.000 -1.221 -21.301 |17834
-0.065 -0.512 -9.919 |0.000 -1.160 -21.423 |18375
-0.057 -0.519 -9.914 |-0.061 -1.160 -21.484 |18375
-0.079 -0.529 -9.871 |0.000 -1.221 -21.423 |18041
-0.096 -0.493 -9.902 |0.122 -1.282 -21.545 |18334
-0.096 -0.493 -9.902 |0.122 -1.282 -21.667 |18625
-0.093 -0.474 -9.938 |-0.061 -1.160 -21.729 |62500
-0.084 -0.548 -10.004 |0.061 -1.221 -21.667 |29292
-0.072 -0.512 -10.026 |0.183 -1.282 -21.790 |20834
-0.076 -0.515 -9.947 |0.183 -1.282 -21.790 |18750
-0.065 -0.531 -9.881 |0.122 -1.282 -21.729 |19000
-0.022 -0.546 -9.905 |0.061 -1.343 -21.545 |18958
-0.005 -0.536 -9.919 |-0.061 -1.465 -21.362 |18125
-0.033 -0.522 -9.928 |-0.183 -1.465 -21.362 |18125
-0.055 -0.507 -9.912 |-0.183 -1.343 -21.484 |18166
-0.065 -0.505 -9.914 |-0.122 -1.343 -21.606 |232792
-0.045 -0.534 -9.952 |0.000 -1.221 -21.423 |61667
-0.069 -0.519 -9.886 |0.000 -1.343 -21.423 |18416
-0.065 -0.539 -9.919 |-0.061 -1.343 -21.545 |19000
-0.062 -0.563 -9.962 |-0.244 -1.404 -21.423 |18667
-0.072 -0.560 -9.976 |-0.183 -1.343 -21.362 |18250
-0.069 -0.548 -9.945 |-0.061 -1.221 -21.545 |18334
-0.060 -0.505 -9.919 |-0.122 -1.282 -21.729 |18916
-0.060 -0.505 -9.919 |-0.122 -1.404 -21.790 |18792
-0.069 -0.493 -9.928 |-0.061 -1.465 -21.790 |18500
-0.079 -0.558 -9.917 |0.061 -1.465 -21.729 |62125
-0.086 -0.498 -9.943 |0.061 -1.404 -21.606 |18708
-0.086 -0.498 -9.943 |0.061 -1.343 -21.606 |18500
-0.055 -0.517 -9.943 |0.000 -1.404 -21.545 |18042
-0.067 -0.551 -9.938 |-0.061 -1.343 -21.545 |18583
-0.069 -0.543 -9.995 |-0.122 -1.404 -21.667 |18584
-0.076 -0.522 -10.028 |-0.183 -1.343 -21.729 |66125
-0.081 -0.572 -9.900 |-0.305 -1.343 -21.729 |18583
-0.065 -0.522 -9.909 |-0.122 -1.343 -21.606 |18708
-0.069 -0.503 -9.952 |0.000 -1.221 -21.667 |17875
-0.048 -0.531 -9.969 |0.061 -1.282 -21.729 |18417
-0.043 -0.505 -9.940 |0.000 -1.343 -21.729 |18416
-0.050 -0.503 -9.940 |-0.061 -1.343 -21.790 |18333
-0.055 -0.539 -9.950 |-0.061 -1.343 -21.851 |18208
-0.055 -0.527 -9.898 |0.000 -1.404 -21.851 |18042
-0.048 -0.519 -9.857 |-0.122 -1.404 -21.667 |62792
-0.045 -0.541 -9.900 |-0.183 -1.282 -21.606 |18333
-0.093 -0.534 -9.978 |-0.183 -1.282 -21.729 |18292
-0.098 -0.534 -9.978 |-0.061 -1.282 -21.912 |18625
-0.053 -0.529 -9.969 |-0.122 -1.343 -21.973 |18708
-0.053 -0.500 -9.917 |-0.061 -1.282 -21.790 |62417
-0.072 -0.491 -9.879 |0.000 -1.282 -21.667 |18292
-0.086 -0.503 -9.864 |-0.061 -1.343 -21.729 |18791
-0.074 -0.519 -9.864 |-0.183 -1.404 -21.851 |18208
-0.084 -0.503 -9.902 |-0.183 -1.282 -21.790 |18292
-0.069 -0.512 -9.928 |-0.061 -1.282 -21.729 |18500
-0.053 -0.539 -9.976 |0.000 -1.343 -21.851 |18417
-0.065 -0.515 -9.966 |-0.122 -1.343 -21.912 |18458
-0.072 -0.500 -9.926 |-0.183 -1.221 -21.912 |18167
-0.072 -0.500 -9.926 |-0.183 -1.221 -21.851 |18292
-0.074 -0.524 -9.957 |-0.122 -1.221 -21.851 |18542
-0.062 -0.512 -9.955 |0.000 -1.160 -21.912 |153542
-0.079 -0.534 -9.917 |-0.061 -1.221 -21.851 |18791
-0.076 -0.541 -9.871 |-0.244 -1.221 -21.729 |18750
-0.093 -0.515 -9.869 |-0.244 -1.282 -21.606 |18292
-0.093 -0.515 -9.945 |-0.244 -1.404 -21.667 |18417
-0.060 -0.524 -9.988 |-0.183 -1.404 -21.851 |18375
-0.057 -0.512 -9.981 |-0.183 -1.404 -21.851 |18416
-0.033 -0.503 -9.969 |-0.183 -1.282 -21.851 |24416
-0.026 -0.522 -9.969 |-0.122 -1.221 -21.790 |62458
-0.088 -0.491 -9.997 |-0.061 -1.221 -21.790 |18750
-0.055 -0.527 -9.971 |-0.061 -1.221 -21.851 |18500
-0.065 -0.553 -9.971 |-0.061 -1.221 -21.851 |63542
-0.096 -0.527 -9.990 |0.000 -1.282 -21.790 |18875
