Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
9.798 0.089 -0.052 |-6.226 -0.549 -0.244 |16334
9.787 0.089 -0.074 |-6.287 -0.610 -0.122 |16417
9.765 0.101 -0.081 |-6.287 -0.610 -0.122 |16541
9.770 0.098 -0.078 |-6.348 -0.610 0.061 |16792
9.787 0.096 -0.071 |-6.348 -0.610 0.000 |16416
9.794 0.105 -0.095 |-6.409 -0.488 -0.122 |55959
9.779 0.096 -0.059 |-6.287 -0.488 0.061 |16333
9.784 0.110 -0.045 |-6.287 -0.488 0.061 |16375
9.760 0.103 -0.038 |-6.165 -0.488 0.000 |56625
9.772 0.077 0.014 |-6.226 -0.427 -0.305 |16333
9.784 0.117 0.000 |-6.226 -0.549 -0.244 |16208
9.767 0.122 0.002 |-6.287 -0.488 -0.244 |16667
9.794 0.084 0.012 |-6.409 -0.427 -0.122 |16541
9.794 0.108 -0.019 |-6.409 -0.366 -0.122 |16708
9.794 0.101 -0.083 |-6.409 -0.366 -0.122 |16750
9.798 0.062 -0.131 |-6.409 -0.427 -0.244 |56583
9.794 0.062 -0.124 |-6.348 -0.488 -0.061 |16875
9.770 0.086 -0.086 |-6.409 -0.427 0.000 |16709
9.765 0.103 -0.100 |-6.592 -0.427 0.000 |21833
9.777 0.043 -0.083 |-6.714 -0.427 0.000 |16625
9.801 0.057 -0.050 |-6.653 -0.427 0.061 |16625
9.798 0.096 -0.095 |-6.531 -0.427 0.122 |18083
9.777 0.096 -0.095 |-6.409 -0.549 0.000 |16250
9.789 0.069 -0.045 |-6.409 -0.610 -0.122 |16125
9.789 0.069 -0.045 |-6.470 -0.549 -0.183 |55416
9.791 0.077 -0.081 |-6.592 -0.427 -0.183 |16375
9.803 0.096 -0.069 |-6.653 -0.427 -0.183 |16292
9.796 0.098 -0.055 |-6.592 -0.427 -0.183 |16375
9.789 0.077 -0.088 |-6.470 -0.366 -0.183 |16458
9.789 0.077 -0.088 |-6.470 -0.427 -0.305 |16250
9.782 0.074 -0.038 |-6.531 -0.549 -0.305 |16375
9.779 0.084 0.010 |-6.653 -0.549 -0.183 |16334
9.791 0.081 -0.052 |-6.714 -0.549 -0.183 |16084
9.784 0.079 -0.055 |-6.653 -0.610 -0.183 |16208
9.753 0.077 -0.050 |-6.653 -0.610 -0.183 |16167
9.746 0.091 -0.059 |-6.714 -0.610 -0.122 |56458
9.775 0.103 -0.019 |-6.592 -0.610 -0.061 |16625
9.796 0.101 -0.031 |-6.653 -0.549 -0.122 |16708
9.787 0.096 -0.045 |-6.653 -0.488 -0.122 |16500
9.782 0.096 -0.067 |-6.714 -0.427 -0.061 |16375
9.787 0.098 -0.059 |-6.714 -0.366 -0.122 |16417
9.791 0.113 -0.050 |-6.714 -0.366 -0.122 |16792
9.777 0.132 -0.057 |-6.775 -0.427 -0.305 |16292
9.782 0.105 -0.062 |-6.714 -0.427 -0.305 |21291
9.739 0.057 -0.045 |-6.714 -0.427 -0.305 |54958
9.748 0.072 -0.038 |-6.775 -0.549 -0.244 |16458
9.791 0.096 -0.062 |-6.775 -0.549 -0.183 |16167
9.808 0.098 -0.081 |-6.836 -0.427 -0.122 |16291
9.787 0.093 -0.069 |-6.836 -0.427 -0.122 |52209
9.777 0.072 -0.076 |-6.897 -0.427 -0.244 |16458
9.789 0.077 -0.052 |-7.019 -0.427 -0.244 |16250
9.815 0.091 -0.014 |-6.958 -0.427 -0.244 |16250
9.801 0.086 -0.036 |-6.958 -0.549 -0.244 |16375
9.791 0.072 -0.040 |-7.019 -0.549 -0.183 |16250
9.791 0.072 -0.040 |-6.958 -0.427 -0.061 |16542
9.806 0.103 -0.005 |-6.836 -0.427 -0.122 |55917
9.789 0.079 -0.081 |-6.775 -0.427 -0.183 |16125
9.806 0.086 -0.086 |-6.836 -0.427 -0.183 |16375
9.787 0.122 -0.050 |-6.897 -0.366 -0.122 |17084
9.755 0.098 -0.059 |-7.019 -0.366 -0.061 |16083
9.755 0.098 -0.059 |-7.019 -0.305 0.000 |16125
9.770 0.050 -0.100 |-6.958 -0.244 -0.061 |16625
9.784 0.093 -0.090 |-6.958 -0.244 -0.122 |16417
9.784 0.117 -0.043 |-7.019 -0.427 -0.244 |16250
9.760 0.103 0.007 |-7.019 -0.427 -0.244 |16625
9.772 0.086 -0.017 |-7.019 -0.488 -0.305 |16459
9.782 0.081 -0.119 |-7.080 -0.549 -0.183 |16625
9.758 0.079 -0.105 |-7.080 -0.549 -0.061 |16708
9.758 0.079 -0.048 |-7.019 -0.366 -0.122 |16583
9.758 0.086 -0.086 |-6.958 -0.244 -0.183 |16250
9.753 0.093 -0.100 |-6.958 -0.244 -0.305 |16416
9.775 0.101 -0.069 |-7.019 -0.244 -0.305 |16167
9.789 0.096 -0.083 |-7.019 -0.244 -0.122 |55750
9.789 0.091 -0.124 |-7.019 -0.305 -0.122 |20541
9.782 0.101 -0.062 |-7.019 -0.366 -0.061 |19000
9.784 0.110 -0.076 |-6.958 -0.427 -0.122 |17625
9.789 0.113 -0.090 |-6.958 -0.366 -0.122 |16500
9.775 0.103 -0.050 |-7.019 -0.305 -0.061 |16917
9.782 0.086 -0.019 |-7.019 -0.366 -0.061 |16166
9.782 0.086 -0.019 |-7.141 -0.366 -0.183 |15916
9.794 0.098 -0.071 |-7.202 -0.305 -0.366 |16875
9.760 0.086 -0.102 |-7.202 -0.366 -0.427 |18833
9.753 0.081 -0.112 |-7.080 -0.427 -0.366 |16959
9.789 0.110 -0.078 |-7.080 -0.366 -0.122 |17167
9.782 0.098 -0.010 |-7.141 -0.366 -0.122 |56875
9.782 0.041 -0.116 |-7.263 -0.366 -0.244 |16417
9.775 0.081 -0.114 |-7.385 -0.366 -0.183 |16292
9.782 0.091 -0.050 |-7.324 -0.183 -0.183 |16000
9.770 0.060 -0.069 |-7.263 -0.122 -0.305 |16291
9.782 0.108 -0.100 |-7.263 -0.122 -0.305 |21958
9.794 0.122 -0.097 |-7.263 -0.244 -0.122 |17250
9.779 0.091 -0.057 |-7.263 -0.244 0.000 |16458
9.777 0.101 -0.055 |-7.324 -0.183 0.000 |17375
9.801 0.057 -0.088 |-7.507 -0.305 -0.122 |28333
9.796 0.086 -0.133 |-7.446 -0.305 -0.183 |56292
9.806 0.089 -0.069 |-7.385 -0.305 -0.061 |16667
9.806 0.089 -0.069 |-7.385 -0.305 -0.183 |16416
9.837 0.057 -0.086 |-7.324 -0.366 -0.122 |16375
9.825 0.055 -0.116 |-7.263 -0.305 -0.061 |16291
9.822 0.093 -0.114 |-7.263 -0.305 -0.122 |16583
9.808 0.098 -0.090 |-7.446 -0.244 -0.183 |16417
9.777 0.096 -0.059 |-7.446 -0.244 -0.183 |16375
9.763 0.091 -0.112 |-7.568 -0.122 -0.244 |16500
9.791 0.101 -0.150 |-7.446 -0.183 -0.305 |55291
9.808 0.103 -0.093 |-7.446 -0.244 -0.244 |16875
9.808 0.060 -0.059 |-7.507 -0.244 -0.122 |16125
9.798 0.065 -0.081 |-7.507 -0.244 -0.122 |56666
9.787 0.103 -0.064 |-7.446 -0.244 0.122 |16541
9.777 0.081 -0.067 |-7.385 -0.244 0.000 |16250
9.784 0.065 -0.140 |-7.385 -0.244 -0.061 |17000
9.784 0.105 -0.124 |-7.507 -0.305 -0.122 |16667
9.796 0.096 -0.019 |-7.568 -0.305 -0.122 |16792
9.827 0.079 -0.043 |-7.507 -0.305 -0.122 |16333
9.810 0.096 -0.071 |-7.385 -0.183 -0.305 |56083
9.765 0.098 -0.010 |-7.385 -0.183 -0.366 |17000
9.777 0.079 0.012 |-7.446 -0.183 -0.244 |16500
9.782 0.077 -0.005 |-7.507 -0.183 -0.183 |16250
9.782 0.077 -0.005 |-7.507 -0.183 -0.183 |16333
9.753 0.091 -0.076 |-7.446 -0.244 -0.305 |16583
9.765 0.103 -0.069 |-7.507 -0.244 -0.305 |16375
9.758 0.081 -0.045 |-7.629 -0.244 -0.244 |20333
9.739 0.098 -0.014 |-7.751 -0.122 -0.183 |18542
9.763 0.098 -0.026 |-7.751 -0.061 -0.183 |55750
9.775 0.072 -0.076 |-7.568 -0.183 -0.183 |16417
9.787 0.091 -0.050 |-7.629 -0.122 -0.122 |16792
9.775 0.110 -0.026 |-7.751 0.000 -0.244 |16708
9.753 0.093 -0.112 |-7.751 0.000 -0.244 |16625
9.763 0.101 -0.102 |-7.690 -0.061 -0.244 |16667
9.770 0.113 -0.088 |-7.690 -0.122 -0.305 |16792
9.772 0.108 -0.124 |-7.751 -0.122 -0.244 |226000
9.784 0.098 -0.133 |-7.751 -0.122 -0.183 |20083
9.798 0.060 -0.090 |-7.812 -0.183 0.000 |16125
9.813 0.060 -0.059 |-7.874 -0.183 0.000 |17500
9.818 0.101 -0.086 |-7.874 -0.183 0.000 |16750
9.784 0.127 -0.078 |-7.812 -0.122 -0.061 |17375
9.763 0.122 -0.036 |-7.812 -0.122 -0.061 |16834
9.751 0.101 -0.040 |-7.751 0.000 -0.183 |16292
9.732 0.098 -0.057 |-7.812 0.000 -0.305 |16333
9.753 0.096 -0.040 |-7.812 0.000 -0.427 |16458
9.782 0.074 -0.067 |-7.812 0.000 -0.305 |16166
9.791 0.053 -0.050 |-7.874 -0.061 -0.122 |34708
9.765 0.086 -0.093 |-7.996 -0.122 -0.183 |56166
9.775 0.065 -0.090 |-7.996 -0.244 -0.244 |16292
9.777 0.074 -0.014 |-7.874 -0.183 -0.244 |16333
9.760 0.098 -0.038 |-7.935 -0.061 -0.183 |16500
9.777 0.081 -0.010 |-7.935 -0.122 -0.183 |16834
9.801 0.077 0.024 |-7.935 -0.183 -0.244 |16083
9.779 0.077 -0.040 |-7.996 -0.122 -0.244 |17292
9.767 0.093 -0.071 |-8.118 -0.122 -0.366 |16709
9.782 0.093 -0.095 |-8.118 -0.122 -0.366 |16750
9.772 0.084 -0.126 |-7.996 -0.122 -0.244 |16375
9.765 0.098 -0.083 |-7.935 0.000 -0.183 |16167
9.765 0.098 -0.083 |-7.935 0.061 -0.183 |16583
9.784 0.074 -0.074 |-7.935 0.061 -0.183 |16333
9.796 0.086 -0.043 |-7.935 0.061 -0.244 |16416
9.777 0.093 -0.038 |-7.935 0.000 -0.305 |16125
9.777 0.110 -0.069 |-7.935 0.000 -0.305 |16375
9.770 0.117 -0.107 |-7.935 0.000 -0.244 |16458
9.763 0.120 -0.102 |-7.996 0.000 -0.244 |16334
9.763 0.139 -0.045 |-8.057 -0.061 -0.244 |16500
9.770 0.101 -0.074 |-8.179 0.000 -0.244 |16875
9.782 0.079 -0.081 |-8.179 0.000 -0.305 |16375
9.767 0.079 -0.026 |-8.240 0.061 -0.183 |55958
9.765 0.098 -0.059 |-8.118 0.061 -0.183 |16875
9.760 0.091 -0.109 |-7.996 0.000 -0.244 |16250
9.760 0.050 -0.105 |-7.935 0.000 -0.366 |16292
9.753 0.065 -0.143 |-7.996 -0.061 -0.183 |16500
9.763 0.108 -0.159 |-8.118 -0.061 -0.061 |16792
9.784 0.101 -0.105 |-8.179 0.061 0.000 |16792
9.794 0.067 -0.055 |-8.240 0.061 -0.183 |56167
9.782 0.079 -0.121 |-8.240 0.000 -0.244 |18417
9.782 0.079 -0.121 |-8.301 0.061 -0.305 |17084
9.782 0.110 -0.102 |-8.240 0.122 -0.183 |56916
9.763 0.055 -0.166 |-8.179 0.061 -0.061 |17000
9.801 0.103 -0.090 |-8.179 0.244 -0.366 |21375
9.782 0.067 -0.078 |-8.179 0.305 -0.427 |17667
9.782 0.067 -0.078 |-8.301 0.122 -0.305 |16916
9.787 0.093 -0.147 |-8.301 -0.061 -0.122 |17125
9.798 0.110 -0.109 |-8.301 0.000 0.000 |16625
9.787 0.081 -0.078 |-8.301 0.122 0.000 |16584
9.765 0.065 -0.088 |-8.301 0.122 0.000 |17167
9.767 0.067 -0.050 |-8.240 0.183 0.000 |18542
9.775 0.096 -0.057 |-8.179 0.183 -0.061 |17417
9.784 0.108 -0.029 |-8.179 0.183 -0.183 |16625
9.763 0.108 -0.055 |-8.240 0.061 -0.183 |16750
9.765 0.101 -0.064 |-8.301 0.000 -0.244 |16167
9.825 0.077 -0.045 |-8.362 0.000 -0.244 |16250
9.827 0.089 -0.059 |-8.484 0.000 -0.183 |17208
9.770 0.115 -0.062 |-8.362 0.061 -0.122 |22709
9.758 0.091 -0.059 |-8.301 0.122 -0.183 |28375
9.772 0.079 -0.036 |-8.423 0.061 -0.183 |21750
9.787 0.103 -0.078 |-8.362 0.061 -0.183 |56917
9.770 0.110 -0.067 |-8.423 0.244 -0.305 |17042
9.777 0.115 -0.069 |-8.484 0.305 -0.427 |16667
9.751 0.110 -0.097 |-8.362 0.244 -0.244 |16875
9.775 0.091 -0.076 |-8.362 0.244 -0.061 |16584
9.796 0.060 -0.040 |-8.423 0.244 -0.061 |16833
9.784 0.081 -0.036 |-8.484 0.305 -0.183 |16458
9.777 0.120 -0.043 |-8.423 0.183 -0.427 |23250
9.770 0.127 -0.074 |-8.423 0.183 -0.427 |56542
9.787 0.077 -0.040 |-8.545 0.305 -0.061 |17166
9.787 0.077 -0.040 |-8.545 0.305 0.000 |16708
9.782 0.108 -0.036 |-8.484 0.183 0.000 |16791
9.777 0.108 0.012 |-8.484 0.061 -0.122 |58083
9.791 0.074 -0.088 |-8.423 0.183 -0.183 |18333
9.767 0.048 -0.055 |-8.545 0.183 -0.122 |18083
9.753 0.067 -0.055 |-8.606 0.183 0.000 |56666
9.794 0.086 -0.026 |-8.667 0.183 -0.061 |16250
9.784 0.089 -0.064 |-8.545 0.183 -0.305 |27708
9.810 0.077 -0.055 |-8.667 0.122 -0.366 |18292
9.806 0.065 -0.048 |-8.667 0.122 -0.305 |18500
9.806 0.055 -0.105 |-8.606 0.122 -0.244 |20083
9.806 0.065 -0.100 |-8.606 0.122 -0.244 |17375
9.789 0.093 -0.033 |-8.606 0.183 -0.122 |16833
9.794 0.081 -0.029 |-8.606 0.244 0.000 |16500
9.794 0.048 -0.045 |-8.606 0.305 -0.061 |56083
9.758 0.072 -0.052 |-8.545 0.305 -0.183 |229708
9.763 0.122 -0.093 |-8.484 0.305 -0.366 |18458
9.755 0.086 -0.102 |-8.606 0.305 -0.427 |27083
9.787 0.120 -0.067 |-8.728 0.366 -0.183 |19375
9.782 0.127 -0.069 |-8.667 0.366 -0.061 |16750
9.777 0.113 -0.095 |-8.606 0.305 -0.122 |17083
9.775 0.101 -0.107 |-8.667 0.366 -0.305 |16625
9.772 0.103 -0.036 |-8.850 0.427 -0.366 |16791
9.758 0.079 -0.021 |-8.972 0.427 -0.366 |16333
9.753 0.084 -0.095 |-8.911 0.305 -0.305 |56458
9.767 0.093 -0.138 |-8.667 0.183 -0.122 |16833
9.772 0.105 -0.095 |-8.667 0.183 -0.122 |16917
9.779 0.105 -0.052 |-8.728 0.366 -0.305 |16583
9.794 0.096 -0.019 |-8.789 0.305 -0.305 |16417
9.789 0.101 -0.033 |-8.911 0.366 -0.244 |16542
9.806 0.089 -0.081 |-8.911 0.427 -0.366 |27083
9.789 0.120 -0.086 |-8.789 0.488 -0.488 |17667
9.796 0.084 -0.109 |-8.728 0.488 -0.366 |56417
9.796 0.062 -0.055 |-8.789 0.366 -0.244 |16500
9.801 0.079 -0.017 |-8.911 0.366 -0.244 |16334
9.801 0.093 -0.029 |-8.911 0.366 -0.305 |16583
9.810 0.093 -0.074 |-8.911 0.366 -0.183 |51334
9.789 0.103 -0.124 |-8.850 0.427 -0.061 |16958
9.779 0.093 -0.097 |-8.911 0.488 -0.122 |16542
9.779 0.074 -0.062 |-8.911 0.610 -0.183 |16208
9.767 0.079 -0.055 |-8.850 0.549 -0.183 |16500
9.763 0.101 0.017 |-8.850 0.427 -0.244 |16584
9.763 0.101 0.017 |-8.850 0.366 -0.244 |16542
9.789 0.117 0.036 |-8.728 0.366 -0.183 |56209
9.794 0.101 -0.081 |-8.789 0.305 -0.244 |16791
9.772 0.072 -0.067 |-8.911 0.305 -0.305 |16666
9.765 0.065 -0.109 |-8.972 0.305 -0.244 |16417
9.770 0.086 -0.128 |-9.033 0.305 -0.061 |16833
9.775 0.084 -0.074 |-8.972 0.366 0.000 |16375
9.775 0.084 -0.074 |-8.972 0.366 -0.061 |16542
9.779 0.081 -0.024 |-8.972 0.305 -0.122 |16542
9.794 0.120 -0.055 |-8.972 0.305 -0.122 |16875
9.794 0.113 -0.097 |-8.972 0.488 -0.122 |56792
9.779 0.060 -0.055 |-8.972 0.610 -0.183 |16666
9.772 0.057 -0.057 |-9.033 0.610 -0.244 |16167
9.801 0.098 -0.064 |-9.033 0.488 -0.305 |16500
9.820 0.096 -0.040 |-9.094 0.427 -0.488 |16459
9.798 0.081 0.019 |-9.094 0.427 -0.488 |16292
9.808 0.084 0.010 |-9.033 0.366 -0.366 |16667
9.803 0.101 0.014 |-9.033 0.427 -0.305 |16583
9.789 0.113 -0.014 |-8.972 0.488 -0.305 |16416
9.777 0.117 -0.052 |-9.033 0.488 -0.366 |16417
9.777 0.089 -0.040 |-9.094 0.427 -0.244 |16708
9.777 0.089 -0.040 |-9.216 0.366 -0.244 |56584
9.751 0.105 -0.036 |-9.277 0.427 -0.244 |16750
9.739 0.132 -0.050 |-9.155 0.366 -0.244 |16875
9.772 0.103 -0.033 |-9.094 0.305 -0.183 |16500
9.818 0.110 -0.057 |-9.094 0.305 -0.244 |16958
9.830 0.132 -0.083 |-9.094 0.366 -0.244 |16375
9.803 0.089 -0.052 |-9.033 0.366 -0.244 |16750
9.777 0.067 -0.052 |-8.972 0.366 -0.183 |19375
9.782 0.069 -0.062 |-9.033 0.427 -0.183 |17000
9.803 0.062 -0.074 |-9.216 0.549 -0.244 |55917
9.806 0.072 -0.059 |-9.094 0.488 -0.244 |17000
9.782 0.069 -0.057 |-8.972 0.549 -0.305 |16625
9.775 0.101 -0.040 |-9.033 0.488 -0.305 |16667
9.784 0.110 -0.024 |-9.155 0.427 -0.305 |16833
9.779 0.086 -0.069 |-9.155 0.427 -0.305 |16375
9.787 0.098 -0.107 |-9.216 0.366 -0.366 |16875
9.810 0.089 -0.074 |-9.094 0.366 -0.366 |16417
9.808 0.115 -0.048 |-9.094 0.488 -0.366 |16583
9.787 0.117 -0.048 |-9.216 0.427 -0.305 |20542
9.760 0.086 -0.081 |-9.216 0.488 -0.061 |56750
9.772 0.045 -0.067 |-9.277 0.610 -0.183 |16459
9.746 0.050 -0.045 |-9.338 0.610 -0.427 |16292
9.746 0.050 -0.045 |-9.399 0.549 -0.488 |16333
9.775 0.074 -0.095 |-9.338 0.427 -0.366 |16500
9.784 0.089 -0.112 |-9.277 0.366 -0.305 |16667
9.798 0.079 -0.069 |-9.277 0.427 -0.305 |16416
9.782 0.077 -0.109 |-9.277 0.427 -0.305 |16334
9.770 0.091 -0.088 |-9.338 0.488 -0.183 |16708
9.782 0.101 -0.050 |-9.399 0.488 0.000 |16750
9.779 0.065 -0.102 |-9.277 0.427 -0.122 |56250
9.755 0.065 -0.131 |-9.277 0.488 -0.305 |16292
9.789 0.146 -0.048 |-9.216 0.366 -0.427 |21583
9.808 0.113 -0.005 |-9.277 0.305 -0.427 |56416
9.803 0.089 0.014 |-9.399 0.244 -0.305 |16500
9.777 0.101 -0.036 |-9.521 0.183 -0.122 |16792
9.791 0.124 -0.043 |-9.521 0.183 -0.061 |16583
9.818 0.153 -0.076 |-9.583 0.366 -0.305 |34250
9.794 0.115 -0.055 |-9.460 0.488 -0.183 |52584
9.777 0.105 -0.166 |-9.521 0.366 -0.244 |34625
9.772 0.091 -0.126 |-9.521 0.549 -0.183 |271375
9.775 0.079 -0.093 |-9.399 0.427 -0.305 |41583
9.758 0.132 -0.071 |-9.521 0.549 -0.366 |36917
9.765 0.098 -0.062 |-9.338 0.244 -0.488 |35875
9.763 0.055 -0.102 |-9.216 0.183 -0.244 |36708
9.796 0.060 -0.093 |-9.338 0.305 -0.061 |40500
9.794 0.091 -0.083 |-9.521 0.305 -0.183 |39209
9.825 0.079 -0.131 |-9.766 0.305 -0.305 |36625
9.765 0.098 -0.086 |-9.705 0.305 -0.305 |33625
9.791 0.110 -0.071 |-9.644 0.305 -0.305 |34917
9.796 0.115 -0.045 |-9.644 0.427 -0.305 |30958
9.784 0.103 -0.033 |-9.644 0.427 -0.244 |32417
9.758 0.124 -0.014 |-9.583 0.366 -0.183 |33125
9.755 0.096 -0.064 |-9.644 0.244 -0.061 |24291
9.770 0.067 -0.033 |-9.705 0.183 -0.061 |33708
9.796 0.127 -0.036 |-9.705 0.183 -0.244 |179334
9.813 0.101 -0.083 |-9.766 0.244 -0.122 |35833
9.746 0.053 -0.057 |-9.705 0.305 -0.183 |34792
9.763 0.081 -0.052 |-9.644 0.305 -0.122 |27167
9.775 0.120 -0.019 |-9.644 0.122 0.000 |17959
9.796 0.103 -0.029 |-9.766 0.000 0.000 |16625
9.784 0.081 -0.033 |-9.888 0.183 -0.122 |16709
9.758 0.079 0.024 |-9.827 0.305 -0.305 |16459
9.775 0.086 -0.031 |-9.827 0.366 -0.427 |18708
9.798 0.069 -0.050 |-9.766 0.366 -0.427 |18334
9.803 0.084 -0.026 |-9.705 0.244 -0.244 |32875
9.784 0.115 -0.097 |-9.705 0.244 -0.122 |24542
9.772 0.072 -0.045 |-9.705 0.244 -0.122 |17041
9.765 0.055 0.019 |-9.705 0.244 -0.183 |16917
9.789 0.081 -0.029 |-9.644 0.305 -0.305 |16791
9.791 0.065 -0.057 |-9.705 0.244 -0.305 |16459
9.767 0.074 -0.093 |-9.827 0.122 -0.305 |16667
9.775 0.113 -0.081 |-9.888 0.061 -0.305 |16833
9.796 0.101 -0.052 |-9.888 0.244 -0.305 |18292
9.801 0.065 -0.067 |-9.766 0.305 -0.244 |56333
9.770 0.060 -0.064 |-9.705 0.244 -0.183 |17084
9.753 0.084 -0.038 |-9.705 0.305 -0.122 |16875
9.767 0.117 -0.014 |-9.766 0.305 0.000 |16625
9.791 0.122 -0.057 |-9.827 0.244 0.000 |16542
9.801 0.105 -0.109 |-9.705 0.183 -0.244 |16667
9.763 0.086 -0.093 |-9.583 0.244 -0.305 |16834
9.736 0.079 -0.055 |-9.583 0.183 -0.122 |16750
9.736 0.079 -0.055 |-9.766 0.183 -0.061 |16584
9.770 0.079 -0.067 |-9.827 0.061 -0.122 |17042
9.818 0.081 -0.059 |-9.827 -0.061 -0.305 |16833
9.822 0.079 -0.033 |-9.827 0.183 -0.427 |16959
9.808 0.086 -0.057 |-9.888 0.305 -0.366 |17250
9.782 0.077 -0.038 |-9.888 0.183 -0.366 |16667
9.770 0.093 -0.024 |-9.888 0.122 -0.305 |16542
9.791 0.122 -0.081 |-9.949 0.000 -0.366 |16500
9.789 0.117 -0.126 |-9.949 0.000 -0.366 |16417
9.787 0.124 -0.064 |-9.888 -0.061 -0.366 |16833
9.827 0.086 0.010 |-9.827 0.061 -0.244 |17625
9.825 0.062 0.012 |-9.766 0.061 -0.122 |16958
9.794 0.069 -0.031 |-9.888 0.061 -0.183 |16292
9.798 0.096 -0.069 |-9.888 0.122 -0.488 |56375
9.775 0.084 -0.067 |-9.827 0.122 -0.366 |16625
9.755 0.089 -0.064 |-9.827 0.122 -0.366 |16708
9.787 0.134 -0.083 |-10.010 0.122 0.000 |22917
9.803 0.110 -0.088 |-10.132 0.061 -0.061 |19125
9.784 0.113 -0.059 |-10.132 0.061 -0.061 |18625
9.801 0.144 -0.014 |-10.132 0.000 -0.183 |18417
9.815 0.144 -0.026 |-10.071 0.061 -0.183 |18167
9.796 0.108 -0.100 |-9.949 0.061 -0.244 |16959
9.784 0.115 -0.093 |-9.827 0.122 -0.305 |16834
9.784 0.148 -0.045 |-9.949 0.183 -0.305 |16125
9.806 0.105 -0.017 |-10.010 0.244 -0.183 |62041
9.813 0.069 -0.002 |-10.010 0.183 -0.183 |26042
9.794 0.084 -0.045 |-10.010 0.122 -0.122 |19791
9.798 0.098 -0.074 |-10.010 0.122 -0.183 |18417
9.794 0.084 -0.059 |-10.010 0.061 -0.305 |18250
9.772 0.089 -0.043 |-10.010 0.061 -0.305 |19208
9.743 0.091 -0.043 |-10.071 0.061 -0.427 |18583
9.760 0.072 -0.059 |-10.010 0.122 -0.366 |18584
9.784 0.081 -0.069 |-9.949 0.122 -0.305 |16750
9.775 0.098 -0.076 |-10.010 0.122 -0.366 |62583
9.775 0.101 -0.109 |-10.071 0.000 -0.305 |18750
9.784 0.120 -0.095 |-10.010 -0.122 -0.305 |18542
9.813 0.101 -0.029 |-10.010 -0.122 -0.305 |19959
9.813 0.079 -0.014 |-10.071 -0.061 -0.244 |18583
9.798 0.086 -0.050 |-10.132 0.000 -0.122 |19208
9.784 0.091 -0.069 |-10.071 -0.061 0.000 |18083
9.763 0.098 -0.097 |-10.010 0.000 -0.061 |27292
9.772 0.077 -0.131 |-10.010 0.061 -0.122 |19917
9.808 0.079 -0.059 |-9.949 0.000 -0.122 |16958
9.803 0.105 -0.052 |-9.949 -0.061 -0.183 |17000
9.770 0.105 -0.093 |-10.010 0.000 -0.183 |62542
9.791 0.115 -0.067 |-10.132 0.000 -0.183 |228083
9.775 0.096 -0.014 |-10.071 0.000 -0.183 |19292
9.775 0.101 -0.033 |-10.132 0.000 -0.183 |18917
9.777 0.091 -0.067 |-10.193 -0.061 -0.305 |18750
9.770 0.060 -0.048 |-10.254 -0.122 -0.488 |18708
9.770 0.060 -0.048 |-10.193 -0.122 -0.488 |18750
9.787 0.086 -0.064 |-10.071 0.000 -0.305 |18166
9.798 0.105 -0.045 |-10.010 0.000 -0.305 |62542
9.798 0.110 -0.076 |-10.071 -0.061 -0.244 |18917
9.784 0.091 -0.071 |-10.132 -0.061 -0.122 |19208
9.789 0.079 -0.069 |-10.132 -0.122 0.000 |18542
9.789 0.079 -0.069 |-10.193 -0.183 0.061 |18375
9.801 0.089 -0.048 |-10.315 -0.183 -0.061 |18708
9.787 0.077 -0.005 |-10.254 -0.122 -0.305 |18875
9.779 0.101 -0.029 |-10.193 -0.183 -0.427 |18625
9.796 0.086 -0.050 |-10.193 -0.183 -0.427 |18542
9.779 0.065 -0.064 |-10.254 -0.244 -0.488 |18666
9.787 0.093 -0.088 |-10.193 -0.244 -0.366 |18625
9.808 0.101 -0.059 |-10.071 -0.305 -0.305 |18416
9.784 0.110 -0.088 |-10.132 -0.244 -0.244 |56500
9.779 0.101 -0.093 |-10.193 -0.122 -0.122 |22250
9.775 0.120 -0.095 |-10.254 -0.183 -0.122 |19209
9.803 0.117 -0.081 |-10.315 -0.122 -0.183 |18625
9.810 0.101 -0.043 |-10.315 0.000 -0.183 |18500
9.818 0.089 -0.007 |-10.315 0.000 -0.244 |19167
9.801 0.057 -0.064 |-10.315 -0.061 -0.305 |19291
9.789 0.062 -0.116 |-10.315 -0.183 -0.244 |18416
9.789 0.062 -0.116 |-10.315 -0.122 -0.183 |62250
9.765 0.091 -0.040 |-10.315 -0.061 -0.183 |18834
9.796 0.091 -0.017 |-10.315 -0.122 -0.244 |18708
9.818 0.110 -0.019 |-10.315 -0.244 -0.244 |18292
9.777 0.134 -0.064 |-10.376 -0.244 -0.183 |18292
9.755 0.144 -0.064 |-10.376 -0.244 -0.122 |18666
9.770 0.120 -0.010 |-10.315 -0.244 -0.061 |19083
9.775 0.084 -0.052 |-10.254 -0.305 -0.122 |18583
9.775 0.084 -0.052 |-10.254 -0.427 -0.305 |18250
9.791 0.074 -0.043 |-10.254 -0.305 -0.427 |18208
9.779 0.093 -0.090 |-10.376 -0.183 -0.305 |18166
9.760 0.101 -0.095 |-10.498 -0.183 -0.183 |18417
9.751 0.091 -0.019 |-10.498 -0.183 -0.183 |18292
9.765 0.120 -0.076 |-10.498 -0.244 -0.244 |18417
