Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.002 9.846 -0.276 |1.526 -12.634 -0.061 |61916
0.010 9.858 -0.245 |1.587 -12.573 -0.244 |18791
-0.029 9.874 -0.209 |1.709 -12.573 -0.305 |19250
-0.045 9.867 -0.261 |1.648 -12.634 -0.244 |18417
-0.019 9.855 -0.273 |1.526 -12.634 -0.061 |18625
0.007 9.836 -0.204 |1.465 -12.695 0.061 |77584
-0.005 9.843 -0.261 |1.465 -12.695 0.122 |18875
-0.029 9.858 -0.328 |1.465 -12.695 0.183 |18375
-0.038 9.838 -0.302 |1.587 -12.573 0.061 |18583
-0.038 9.838 -0.302 |1.709 -12.512 -0.183 |61333
-0.014 9.848 -0.257 |1.648 -12.573 -0.244 |61875
-0.024 9.848 -0.183 |1.465 -12.756 0.061 |61791
-0.033 9.846 -0.233 |1.526 -12.756 0.061 |18459
-0.002 9.834 -0.297 |1.648 -12.756 0.061 |18792
-0.010 9.855 -0.268 |1.587 -12.817 0.061 |19208
-0.036 9.860 -0.261 |1.526 -12.817 0.061 |22875
-0.017 9.836 -0.290 |1.648 -12.756 0.183 |22625
-0.002 9.843 -0.276 |1.648 -12.756 0.183 |19250
-0.002 9.850 -0.242 |1.587 -12.695 0.183 |233416
-0.007 9.855 -0.268 |1.648 -12.878 0.183 |23000
-0.022 9.862 -0.285 |1.648 -12.878 0.183 |19625
-0.010 9.850 -0.264 |1.587 -12.939 0.061 |18875
0.002 9.827 -0.287 |1.587 -12.878 0.000 |18541
-0.024 9.834 -0.325 |1.587 -12.817 -0.061 |18708
-0.043 9.848 -0.323 |1.465 -12.878 0.061 |20167
-0.055 9.850 -0.259 |1.465 -12.878 0.061 |19208
-0.033 9.860 -0.226 |1.465 -12.939 -0.061 |18542
-0.033 9.858 -0.268 |1.526 -12.817 -0.122 |18750
-0.033 9.867 -0.280 |1.526 -12.817 -0.061 |18708
0.000 9.896 -0.271 |1.465 -12.939 -0.061 |18208
-0.010 9.870 -0.299 |1.404 -13.000 0.000 |18291
-0.010 9.870 -0.299 |1.465 -13.000 0.061 |18459
-0.031 9.834 -0.254 |1.648 -12.878 0.122 |18875
-0.055 9.855 -0.195 |1.587 -12.939 0.122 |20666
-0.062 9.865 -0.278 |1.404 -13.062 0.000 |19084
-0.029 9.836 -0.297 |1.343 -13.000 -0.061 |18333
-0.014 9.834 -0.254 |1.526 -12.878 0.000 |18292
-0.031 9.838 -0.261 |1.587 -12.939 -0.061 |18458
-0.022 9.846 -0.259 |1.587 -12.939 -0.061 |18583
-0.012 9.860 -0.245 |1.526 -13.000 -0.183 |18291
-0.005 9.862 -0.254 |1.404 -13.062 -0.183 |18333
-0.019 9.850 -0.273 |1.343 -13.062 -0.061 |18750
-0.036 9.853 -0.318 |1.404 -13.062 0.000 |17959
0.017 9.848 -0.316 |1.404 -13.062 0.122 |18750
0.041 9.815 -0.261 |1.465 -13.062 0.183 |18209
-0.014 9.862 -0.266 |1.526 -13.184 0.122 |18708
-0.043 9.879 -0.316 |1.526 -13.184 -0.061 |18542
-0.019 9.822 -0.363 |1.526 -13.184 -0.061 |27542
-0.024 9.831 -0.335 |1.404 -13.184 0.061 |22041
-0.022 9.862 -0.278 |1.282 -13.123 0.000 |18458
-0.005 9.860 -0.240 |1.343 -13.062 -0.183 |19875
-0.007 9.860 -0.280 |1.526 -13.062 -0.244 |19459
-0.007 9.860 -0.280 |1.648 -13.062 -0.122 |19084
0.012 9.850 -0.290 |1.587 -13.062 -0.061 |18750
0.002 9.822 -0.230 |1.526 -13.123 0.000 |18916
-0.053 9.798 -0.292 |1.465 -13.245 0.061 |19125
-0.065 9.817 -0.302 |1.465 -13.306 0.000 |18667
-0.029 9.860 -0.268 |1.465 -13.306 0.000 |18250
-0.036 9.858 -0.299 |1.465 -13.306 -0.244 |18750
-0.055 9.848 -0.278 |1.343 -13.306 -0.244 |18167
-0.050 9.848 -0.266 |1.221 -13.245 -0.061 |19750
-0.043 9.850 -0.257 |1.160 -13.184 0.061 |18667
-0.031 9.850 -0.252 |1.160 -13.123 0.122 |18583
-0.038 9.838 -0.271 |1.221 -13.062 0.183 |18500
-0.031 9.838 -0.249 |1.343 -13.123 0.183 |18250
-0.041 9.860 -0.242 |1.282 -13.245 0.244 |18417
-0.045 9.855 -0.271 |1.221 -13.245 0.244 |18250
-0.022 9.829 -0.264 |1.343 -13.367 0.244 |18250
-0.022 9.829 -0.264 |1.404 -13.428 0.244 |18125
-0.033 9.810 -0.228 |1.343 -13.367 0.183 |18416
-0.043 9.817 -0.257 |1.343 -13.306 0.061 |19167
-0.024 9.843 -0.292 |1.404 -13.367 0.000 |18167
-0.036 9.858 -0.261 |1.465 -13.367 0.061 |18417
-0.038 9.862 -0.297 |1.526 -13.306 0.122 |29667
-0.031 9.834 -0.235 |1.465 -13.306 0.244 |20792
-0.031 9.834 -0.235 |1.404 -13.367 0.122 |19500
-0.014 9.850 -0.226 |1.404 -13.428 0.000 |18708
-0.033 9.874 -0.240 |1.343 -13.489 0.061 |62291
-0.026 9.860 -0.278 |1.343 -13.428 0.183 |166625
-0.053 9.877 -0.245 |1.465 -13.428 0.122 |19292
-0.053 9.865 -0.252 |1.404 -13.489 0.061 |18542
-0.029 9.834 -0.252 |1.282 -13.550 0.122 |18750
0.000 9.841 -0.311 |1.221 -13.611 0.122 |17958
-0.005 9.855 -0.397 |1.160 -13.550 0.000 |18333
-0.005 9.855 -0.397 |1.221 -13.489 -0.061 |18542
-0.024 9.841 -0.390 |1.221 -13.550 -0.122 |18667
-0.022 9.829 -0.354 |1.221 -13.611 -0.122 |62791
-0.048 9.817 -0.242 |1.221 -13.733 -0.061 |19042
-0.033 9.815 -0.249 |1.221 -13.672 0.061 |18708
-0.053 9.841 -0.335 |1.221 -13.550 0.000 |18709
-0.057 9.853 -0.340 |1.160 -13.489 -0.061 |19041
-0.038 9.838 -0.295 |1.038 -13.611 -0.061 |18542
-0.019 9.817 -0.257 |0.916 -13.733 0.122 |19083
-0.038 9.831 -0.223 |1.038 -13.733 0.305 |19167
-0.045 9.865 -0.259 |1.221 -13.611 0.183 |18750
-0.045 9.858 -0.314 |1.343 -13.611 0.000 |18083
-0.045 9.858 -0.314 |1.221 -13.672 0.000 |18416
-0.057 9.850 -0.318 |1.038 -13.733 0.061 |18708
-0.055 9.850 -0.314 |1.038 -13.733 0.000 |25500
-0.057 9.853 -0.302 |1.099 -13.672 0.000 |19750
-0.060 9.862 -0.273 |1.038 -13.733 0.061 |19541
-0.060 9.862 -0.273 |0.977 -13.733 0.061 |20125
-0.053 9.843 -0.271 |1.038 -13.733 0.061 |19750
-0.038 9.843 -0.276 |1.038 -13.672 0.183 |234917
-0.007 9.841 -0.318 |0.916 -13.672 0.061 |23333
-0.007 9.841 -0.318 |0.916 -13.733 -0.061 |20791
-0.033 9.877 -0.330 |0.977 -13.855 0.061 |19584
-0.031 9.850 -0.323 |0.916 -13.916 0.244 |20166
-0.017 9.822 -0.316 |0.854 -13.794 0.305 |18875
-0.038 9.846 -0.306 |0.977 -13.794 0.366 |18625
-0.060 9.836 -0.273 |1.099 -13.916 0.305 |18416
-0.041 9.836 -0.302 |1.099 -13.916 0.305 |18333
-0.010 9.846 -0.344 |1.160 -14.099 0.183 |18292
-0.007 9.834 -0.295 |1.221 -14.099 0.000 |17833
-0.029 9.827 -0.278 |1.099 -14.038 0.000 |18916
-0.031 9.829 -0.316 |0.854 -13.855 0.183 |61916
-0.043 9.843 -0.276 |0.854 -13.916 0.305 |19709
-0.045 9.850 -0.245 |0.793 -13.916 0.305 |19000
-0.036 9.846 -0.278 |0.732 -13.916 0.183 |18500
-0.026 9.829 -0.299 |0.732 -13.916 0.183 |18250
-0.038 9.824 -0.314 |0.793 -13.977 0.183 |18542
-0.036 9.836 -0.249 |0.854 -14.160 0.244 |18417
-0.010 9.836 -0.235 |0.793 -14.160 0.244 |19375
-0.002 9.838 -0.311 |0.793 -13.916 0.183 |28333
-0.017 9.829 -0.276 |0.854 -13.916 0.183 |20125
-0.036 9.838 -0.264 |0.854 -13.916 0.000 |62125
-0.041 9.843 -0.254 |0.732 -13.977 -0.061 |19417
-0.024 9.803 -0.292 |0.732 -14.038 0.061 |18625
-0.024 9.803 -0.292 |0.793 -14.038 0.122 |18583
-0.048 9.800 -0.344 |0.854 -14.038 0.122 |18417
-0.026 9.817 -0.361 |0.854 -14.099 0.122 |18333
-0.043 9.846 -0.273 |0.854 -14.099 0.122 |18958
-0.065 9.827 -0.214 |0.854 -14.099 0.122 |18458
-0.050 9.836 -0.261 |0.793 -14.099 0.122 |18291
-0.053 9.858 -0.268 |0.793 -14.099 0.061 |18375
-0.041 9.831 -0.314 |0.610 -13.977 0.000 |61416
-0.031 9.822 -0.359 |0.671 -14.038 0.061 |18458
-0.033 9.846 -0.268 |0.793 -14.038 0.183 |18542
-0.029 9.882 -0.223 |0.793 -14.038 0.061 |18292
-0.029 9.870 -0.266 |0.732 -14.038 0.000 |18666
-0.038 9.872 -0.290 |0.854 -14.099 0.061 |19125
-0.065 9.865 -0.323 |0.977 -14.099 0.061 |19083
-0.060 9.827 -0.311 |0.977 -14.099 0.061 |19000
-0.019 9.795 -0.264 |0.916 -14.160 0.183 |18334
-0.029 9.805 -0.295 |0.854 -14.282 0.244 |18291
-0.033 9.831 -0.323 |0.793 -14.221 0.122 |18500
-0.002 9.838 -0.297 |0.671 -14.160 0.061 |18666
-0.031 9.848 -0.238 |0.549 -14.099 0.183 |18250
-0.038 9.853 -0.268 |0.488 -14.099 0.183 |18167
-0.012 9.858 -0.321 |0.549 -14.160 0.061 |18833
-0.029 9.860 -0.276 |0.549 -14.221 -0.061 |18708
-0.017 9.836 -0.273 |0.610 -14.282 -0.122 |18583
-0.017 9.836 -0.273 |0.610 -14.282 0.061 |18417
0.005 9.827 -0.337 |0.488 -14.160 0.122 |18541
-0.002 9.848 -0.333 |0.427 -14.099 0.122 |25792
-0.041 9.858 -0.292 |0.427 -14.099 0.122 |62292
-0.062 9.838 -0.321 |0.488 -14.160 0.183 |18458
-0.048 9.867 -0.285 |0.549 -14.160 0.366 |18959
-0.026 9.879 -0.221 |0.549 -14.282 0.366 |18625
-0.043 9.877 -0.247 |0.366 -14.221 0.183 |18791
-0.038 9.872 -0.337 |0.366 -14.221 0.000 |19041
-0.026 9.870 -0.354 |0.427 -14.221 0.000 |18666
-0.022 9.882 -0.325 |0.488 -14.404 0.000 |18500
-0.031 9.882 -0.328 |0.488 -14.465 0.000 |19041
-0.031 9.882 -0.328 |0.366 -14.465 0.000 |18541
-0.031 9.870 -0.337 |0.366 -14.343 0.061 |18833
-0.055 9.815 -0.287 |0.427 -14.282 0.061 |18625
-0.065 9.803 -0.261 |0.366 -14.343 0.122 |19167
-0.036 9.843 -0.283 |0.305 -14.343 0.122 |18708
-0.002 9.836 -0.311 |0.305 -14.343 0.122 |18666
-0.007 9.848 -0.304 |0.366 -14.404 0.244 |18250
-0.031 9.834 -0.278 |0.427 -14.465 0.244 |18750
-0.005 9.815 -0.295 |0.427 -14.404 0.061 |19042
-0.010 9.841 -0.266 |0.305 -14.343 0.000 |18458
-0.026 9.834 -0.285 |0.305 -14.282 0.122 |18375
-0.026 9.829 -0.290 |0.366 -14.282 0.244 |18500
-0.038 9.838 -0.245 |0.488 -14.282 0.305 |61375
-0.038 9.831 -0.290 |0.366 -14.404 0.244 |25792
-0.038 9.812 -0.309 |0.366 -14.404 0.244 |19333
-0.019 9.810 -0.278 |0.305 -14.404 0.244 |62000
-0.045 9.836 -0.261 |0.244 -14.465 0.061 |18542
-0.057 9.831 -0.238 |0.244 -14.465 0.122 |18791
-0.057 9.831 -0.238 |0.244 -14.404 0.183 |18917
-0.076 9.853 -0.302 |0.305 -14.404 0.122 |18709
-0.062 9.846 -0.297 |0.305 -14.404 0.122 |18542
-0.038 9.831 -0.302 |0.244 -14.465 0.183 |18583
-0.033 9.862 -0.297 |0.122 -14.526 0.305 |18833
-0.022 9.836 -0.295 |0.122 -14.587 0.305 |18959
-0.043 9.817 -0.278 |0.122 -14.587 0.305 |233000
-0.057 9.810 -0.242 |0.061 -14.587 0.305 |21167
-0.033 9.798 -0.299 |0.061 -14.648 0.183 |19042
-0.041 9.834 -0.325 |0.061 -14.648 0.183 |18667
-0.033 9.860 -0.271 |0.061 -14.587 0.000 |18750
-0.022 9.841 -0.276 |0.061 -14.526 0.061 |18958
-0.033 9.836 -0.337 |0.061 -14.587 0.183 |18792
-0.041 9.853 -0.328 |0.061 -14.587 0.244 |18541
-0.045 9.850 -0.285 |0.000 -14.648 -0.122 |61459
-0.031 9.834 -0.266 |0.061 -14.709 -0.122 |19583
-0.031 9.834 -0.264 |0.061 -14.709 -0.122 |19584
-0.038 9.843 -0.235 |0.183 -14.587 0.000 |18791
-0.038 9.827 -0.238 |0.183 -14.526 0.061 |19042
-0.055 9.815 -0.278 |0.183 -14.648 0.000 |18833
-0.041 9.831 -0.295 |0.183 -14.771 0.000 |18917
-0.017 9.855 -0.276 |0.122 -14.771 0.061 |19083
-0.043 9.850 -0.249 |0.000 -14.648 0.061 |27834
-0.048 9.865 -0.302 |-0.061 -14.771 0.061 |19791
-0.053 9.877 -0.337 |-0.061 -14.771 0.183 |62833
-0.062 9.841 -0.328 |0.183 -14.709 0.122 |18792
-0.033 9.841 -0.285 |0.122 -14.832 0.061 |19000
-0.048 9.884 -0.261 |0.122 -14.893 0.000 |18708
-0.062 9.891 -0.252 |0.122 -14.893 0.061 |18750
-0.050 9.862 -0.271 |-0.061 -14.893 0.183 |19208
-0.048 9.865 -0.287 |-0.122 -14.771 0.366 |18417
-0.019 9.874 -0.292 |-0.122 -14.771 0.366 |18583
-0.026 9.870 -0.295 |-0.122 -14.771 0.366 |19125
-0.053 9.867 -0.314 |-0.061 -14.832 0.244 |18500
-0.069 9.858 -0.340 |0.000 -14.709 0.183 |61458
-0.067 9.848 -0.306 |-0.122 -14.709 0.244 |18709
-0.036 9.836 -0.287 |-0.122 -14.709 0.244 |18291
-0.029 9.841 -0.257 |-0.122 -14.771 0.244 |18583
-0.043 9.848 -0.249 |-0.122 -14.893 0.183 |19292
-0.053 9.848 -0.283 |-0.122 -14.893 0.183 |19042
-0.055 9.829 -0.283 |-0.122 -14.709 0.122 |18209
-0.060 9.843 -0.295 |0.000 -14.526 0.122 |18666
-0.043 9.867 -0.311 |0.000 -14.648 0.122 |18792
-0.041 9.862 -0.273 |0.000 -14.771 0.061 |19250
-0.048 9.853 -0.233 |-0.122 -14.893 0.000 |19292
-0.057 9.860 -0.245 |-0.122 -14.832 0.061 |62708
-0.045 9.819 -0.276 |0.000 -14.954 0.122 |25292
-0.048 9.829 -0.299 |-0.061 -14.954 0.122 |21209
-0.048 9.860 -0.306 |-0.061 -14.893 0.122 |19250
-0.033 9.860 -0.285 |-0.061 -14.893 0.122 |18792
-0.022 9.843 -0.285 |-0.122 -14.832 0.183 |19417
-0.022 9.843 -0.285 |-0.183 -14.832 0.122 |18875
-0.041 9.838 -0.257 |-0.122 -14.832 0.061 |18583
-0.069 9.858 -0.235 |-0.061 -14.771 0.183 |19166
-0.043 9.860 -0.306 |0.061 -14.771 0.244 |20417
-0.029 9.841 -0.323 |0.061 -14.771 0.244 |19625
-0.045 9.834 -0.287 |0.061 -14.832 0.244 |18917
-0.060 9.817 -0.247 |0.000 -14.832 0.122 |19667
-0.076 9.827 -0.245 |0.000 -14.832 0.061 |19583
-0.057 9.841 -0.268 |0.000 -14.832 0.061 |18708
-0.033 9.855 -0.268 |-0.061 -14.771 0.183 |18375
-0.038 9.850 -0.304 |-0.061 -14.771 0.305 |18459
-0.041 9.817 -0.321 |-0.061 -14.771 0.305 |18625
-0.043 9.843 -0.290 |-0.183 -14.771 0.244 |19166
-0.065 9.843 -0.273 |-0.183 -14.771 0.122 |19292
-0.074 9.831 -0.223 |-0.061 -14.771 0.183 |62292
-0.045 9.865 -0.240 |0.000 -14.587 0.366 |18625
-0.048 9.870 -0.363 |-0.061 -14.648 0.244 |18916
-0.060 9.838 -0.361 |-0.061 -14.648 0.244 |18916
-0.076 9.824 -0.283 |-0.061 -14.771 0.061 |18916
-0.086 9.838 -0.264 |0.000 -14.893 0.061 |18750
-0.055 9.850 -0.309 |-0.061 -14.954 0.122 |18791
-0.074 9.874 -0.311 |0.000 -14.954 0.183 |18125
-0.093 9.853 -0.252 |-0.061 -15.015 0.183 |19042
-0.041 9.831 -0.283 |-0.122 -15.076 0.183 |61833
-0.031 9.819 -0.257 |-0.305 -14.954 0.122 |19542
-0.081 9.817 -0.249 |-0.183 -14.709 0.000 |25167
-0.036 9.846 -0.271 |-0.061 -14.648 0.000 |21916
-0.057 9.829 -0.268 |-0.061 -14.893 0.183 |20167
-0.096 9.834 -0.318 |-0.122 -15.076 0.244 |19792
-0.086 9.846 -0.309 |-0.122 -15.137 0.183 |19500
-0.086 9.846 -0.309 |-0.122 -15.137 0.122 |20542
-0.043 9.858 -0.283 |-0.122 -15.015 0.122 |18708
-0.022 9.853 -0.261 |-0.061 -14.893 0.061 |19459
-0.053 9.822 -0.264 |-0.061 -14.832 0.061 |62250
-0.026 9.843 -0.328 |-0.061 -14.954 0.122 |19250
-0.022 9.858 -0.318 |-0.061 -14.954 0.122 |19250
-0.060 9.841 -0.268 |-0.061 -14.954 0.061 |18834
-0.076 9.850 -0.238 |-0.061 -15.015 0.244 |18917
-0.055 9.843 -0.292 |-0.183 -15.015 0.366 |77459
-0.043 9.850 -0.295 |-0.183 -14.954 0.366 |229083
-0.041 9.879 -0.254 |0.061 -14.954 0.244 |20458
-0.033 9.874 -0.287 |0.122 -14.954 0.122 |19250
-0.022 9.838 -0.271 |0.000 -14.954 0.000 |62166
-0.065 9.841 -0.214 |-0.061 -15.137 0.000 |19166
-0.079 9.846 -0.233 |-0.122 -15.137 0.061 |19042
-0.062 9.860 -0.268 |-0.061 -14.893 0.244 |27083
-0.062 9.860 -0.268 |-0.061 -14.954 0.244 |20292
-0.057 9.855 -0.266 |-0.122 -14.954 0.061 |19750
-0.045 9.865 -0.245 |-0.183 -14.954 0.061 |19709
-0.050 9.886 -0.238 |-0.122 -15.137 0.061 |29125
-0.045 9.894 -0.235 |0.000 -15.137 0.061 |20333
-0.060 9.872 -0.264 |0.061 -15.076 0.183 |19208
-0.055 9.882 -0.268 |0.061 -15.076 0.183 |62500
-0.031 9.858 -0.287 |0.000 -15.137 0.244 |18625
-0.024 9.872 -0.278 |-0.122 -15.137 0.305 |18583
-0.045 9.855 -0.295 |-0.183 -14.954 0.244 |18583
-0.033 9.846 -0.273 |-0.122 -14.893 0.122 |18708
-0.019 9.870 -0.299 |-0.122 -14.954 0.244 |19042
-0.012 9.898 -0.290 |-0.122 -15.015 0.244 |18583
-0.022 9.886 -0.259 |-0.183 -14.954 0.183 |18625
-0.036 9.853 -0.278 |-0.122 -14.893 0.183 |18667
-0.036 9.853 -0.278 |0.000 -14.954 0.122 |61625
0.000 9.848 -0.159 |0.061 -15.015 0.061 |18417
-0.022 9.877 -0.188 |0.000 -15.137 0.061 |19000
-0.057 9.862 -0.235 |-0.061 -15.076 0.122 |19125
-0.050 9.834 -0.276 |-0.061 -15.015 0.061 |50125
-0.041 9.872 -0.295 |0.000 -14.954 0.061 |18833
-0.041 9.867 -0.299 |0.000 -14.954 0.000 |18500
-0.050 9.817 -0.238 |0.000 -15.015 -0.061 |18917
-0.055 9.850 -0.204 |-0.061 -15.076 0.122 |18917
-0.055 9.850 -0.204 |-0.061 -15.137 0.305 |18667
-0.060 9.853 -0.264 |0.061 -15.198 0.183 |18916
-0.055 9.841 -0.252 |0.061 -15.198 0.122 |63209
-0.053 9.855 -0.235 |0.000 -15.076 0.122 |26791
-0.067 9.848 -0.302 |0.000 -15.076 0.061 |21791
-0.060 9.867 -0.304 |-0.061 -15.076 0.000 |19666
-0.060 9.867 -0.304 |0.000 -15.076 0.000 |18500
-0.041 9.877 -0.242 |0.122 -15.137 0.061 |19208
-0.055 9.846 -0.264 |0.244 -15.076 0.122 |18500
-0.053 9.838 -0.311 |0.244 -15.015 0.244 |18042
-0.043 9.867 -0.290 |0.244 -15.015 0.244 |19417
-0.045 9.882 -0.249 |0.183 -15.076 0.183 |19666
-0.026 9.884 -0.228 |0.122 -15.137 0.183 |18416
-0.038 9.877 -0.233 |0.183 -15.076 0.183 |18875
-0.050 9.843 -0.264 |0.183 -14.954 0.183 |18500
-0.041 9.843 -0.287 |-0.061 -15.076 0.000 |61583
-0.036 9.831 -0.259 |-0.061 -15.015 0.061 |18750
-0.031 9.848 -0.271 |-0.061 -15.015 0.061 |19000
-0.031 9.858 -0.285 |-0.061 -14.893 0.122 |19292
-0.024 9.855 -0.249 |-0.061 -15.076 0.061 |62958
-0.024 9.848 -0.240 |-0.122 -15.076 0.061 |19625
-0.050 9.850 -0.226 |-0.122 -15.015 0.122 |18708
-0.038 9.838 -0.192 |0.061 -15.076 0.061 |18667
-0.036 9.853 -0.252 |0.122 -15.076 0.122 |19083
-0.053 9.846 -0.266 |0.122 -15.076 0.305 |18667
-0.053 9.846 -0.266 |0.061 -15.137 0.366 |18833
-0.050 9.824 -0.242 |0.122 -15.259 0.183 |19166
-0.048 9.862 -0.257 |0.244 -15.259 0.061 |62292
-0.024 9.853 -0.257 |0.244 -15.076 0.122 |20417
-0.053 9.862 -0.245 |0.183 -15.076 0.122 |62833
-0.069 9.860 -0.287 |0.305 -15.076 0.122 |19583
-0.057 9.872 -0.238 |0.427 -15.076 0.122 |20041
-0.045 9.882 -0.223 |0.427 -15.076 0.183 |18542
-0.033 9.889 -0.223 |0.366 -15.015 0.183 |18541
-0.045 9.884 -0.219 |0.366 -15.015 0.122 |19083
-0.067 9.853 -0.223 |0.366 -15.076 0.122 |18875
-0.050 9.860 -0.202 |0.366 -15.198 0.122 |18666
-0.019 9.862 -0.259 |0.366 -15.259 0.122 |19166
-0.017 9.862 -0.314 |0.305 -15.198 0.183 |18584
-0.017 9.862 -0.314 |0.305 -15.076 0.183 |18500
-0.017 9.867 -0.245 |0.244 -15.137 0.183 |61792
-0.026 9.882 -0.276 |0.366 -15.198 0.183 |18959
-0.033 9.882 -0.230 |0.427 -15.076 0.122 |19125
-0.062 9.862 -0.228 |0.427 -15.076 0.122 |18625
-0.043 9.860 -0.257 |0.549 -15.137 0.244 |19000
-0.043 9.860 -0.257 |0.610 -15.198 0.244 |18917
-0.029 9.850 -0.287 |0.671 -15.198 0.122 |18833
-0.029 9.858 -0.302 |0.610 -15.198 0.122 |18958
-0.045 9.882 -0.254 |0.427 -15.259 0.122 |19500
-0.055 9.884 -0.273 |0.427 -15.259 0.122 |18875
-0.055 9.860 -0.283 |0.366 -15.259 0.122 |20083
-0.062 9.853 -0.268 |0.488 -15.198 0.122 |19625
-0.038 9.877 -0.283 |0.671 -15.137 0.061 |18958
-0.036 9.865 -0.245 |0.671 -15.076 0.000 |18542
-0.057 9.841 -0.235 |0.610 -15.015 0.000 |229458
-0.043 9.843 -0.278 |0.610 -15.015 -0.122 |20625
-0.043 9.836 -0.266 |0.549 -15.015 -0.061 |19000
-0.045 9.865 -0.235 |0.549 -15.076 0.122 |29542
-0.024 9.903 -0.240 |0.549 -15.198 0.183 |25833
-0.031 9.882 -0.242 |0.488 -15.320 0.122 |20583
-0.055 9.879 -0.297 |0.549 -15.198 0.122 |62375
-0.072 9.874 -0.266 |0.671 -15.137 0.061 |18667
-0.012 9.891 -0.266 |0.732 -15.076 0.061 |18459
-0.012 9.891 -0.266 |0.854 -15.076 0.000 |18500
-0.026 9.872 -0.221 |0.854 -15.198 0.000 |18542
-0.033 9.865 -0.230 |0.793 -15.198 0.000 |18625
-0.043 9.879 -0.242 |0.671 -15.198 0.061 |18792
-0.053 9.870 -0.257 |0.732 -15.137 0.000 |18666
-0.024 9.827 -0.325 |0.732 -15.137 0.000 |18542
-0.005 9.853 -0.285 |0.732 -15.015 -0.061 |63000
-0.010 9.884 -0.271 |0.854 -15.259 0.000 |19250
-0.038 9.846 -0.278 |0.793 -15.320 0.000 |18625
-0.045 9.831 -0.259 |0.671 -15.198 0.061 |18333
-0.043 9.853 -0.311 |0.793 -15.076 0.061 |18708
-0.031 9.848 -0.309 |0.854 -15.015 0.061 |18500
-0.048 9.872 -0.235 |0.793 -15.015 0.061 |26375
-0.057 9.874 -0.333 |0.793 -15.015 0.061 |22166
-0.079 9.884 -0.347 |0.854 -15.076 0.122 |19417
-0.079 9.884 -0.347 |0.854 -15.137 0.122 |19333
-0.060 9.867 -0.261 |0.793 -15.137 0.122 |19334
-0.057 9.870 -0.223 |0.671 -15.137 0.183 |61542
-0.072 9.841 -0.280 |0.732 -15.198 0.122 |26917
-0.045 9.846 -0.247 |0.793 -15.137 0.061 |21042
-0.017 9.872 -0.230 |0.793 -15.137 0.061 |21125
-0.036 9.862 -0.216 |0.793 -15.137 0.122 |19125
-0.060 9.862 -0.261 |0.793 -15.198 0.122 |20458
-0.053 9.882 -0.280 |0.854 -15.076 0.122 |18583
-0.060 9.865 -0.295 |0.916 -15.015 0.183 |18334
-0.053 9.879 -0.302 |0.977 -15.015 0.061 |18542
-0.055 9.896 -0.271 |0.977 -15.076 0.000 |61959
-0.088 9.879 -0.264 |0.916 -15.137 0.061 |19125
-0.105 9.872 -0.285 |0.732 -15.137 0.000 |18667
-0.057 9.865 -0.287 |0.793 -15.076 -0.061 |19209
-0.029 9.855 -0.299 |0.854 -14.954 0.000 |18750
-0.053 9.886 -0.271 |1.038 -15.015 0.122 |18500
-0.043 9.884 -0.235 |1.160 -15.076 0.183 |18875
-0.041 9.867 -0.299 |1.099 -15.137 0.122 |18666
-0.057 9.848 -0.280 |1.038 -15.137 0.000 |18417
-0.048 9.831 -0.273 |0.977 -15.137 0.122 |18583
-0.048 9.831 -0.273 |1.038 -15.137 0.183 |18333
-0.048 9.848 -0.295 |0.916 -15.137 0.244 |62417
-0.062 9.874 -0.311 |1.038 -15.137 0.122 |18750
-0.026 9.896 -0.257 |1.038 -15.137 0.122 |18791
-0.007 9.898 -0.295 |1.099 -15.076 0.183 |18625
-0.050 9.889 -0.295 |1.160 -15.015 0.244 |18541
-0.057 9.855 -0.252 |1.099 -14.954 0.183 |18625
-0.053 9.848 -0.285 |0.916 -14.893 0.122 |19000
-0.076 9.872 -0.285 |0.977 -15.015 0.122 |18500
-0.055 9.877 -0.247 |1.160 -15.137 0.122 |18583
-0.053 9.870 -0.230 |1.221 -15.198 0.061 |61750
-0.055 9.865 -0.204 |1.160 -15.137 0.000 |19042
-0.033 9.884 -0.190 |1.038 -15.076 -0.061 |18625
-0.048 9.886 -0.214 |0.977 -15.076 0.000 |19125
-0.060 9.879 -0.245 |1.099 -15.015 0.183 |62208
-0.048 9.884 -0.268 |1.160 -15.015 0.122 |19125
-0.053 9.862 -0.268 |1.160 -15.015 0.122 |19042
-0.062 9.850 -0.273 |1.221 -15.015 -0.061 |18541
-0.076 9.855 -0.271 |1.221 -15.076 -0.061 |18584
-0.065 9.843 -0.245 |1.282 -15.076 0.000 |18333
-0.038 9.827 -0.245 |1.282 -15.015 0.000 |18417
-0.048 9.846 -0.254 |1.099 -15.076 -0.183 |61333
-0.038 9.838 -0.266 |1.099 -15.015 -0.061 |19292
-0.057 9.815 -0.254 |1.099 -14.954 0.061 |18875
-0.069 9.834 -0.264 |1.160 -15.015 0.000 |18666
-0.060 9.812 -0.304 |1.221 -15.015 -0.122 |18667
-0.055 9.810 -0.292 |1.221 -15.015 -0.122 |18708
-0.057 9.834 -0.261 |1.221 -15.015 -0.061 |18834
-0.079 9.817 -0.297 |1.221 -14.954 0.000 |18375
-0.069 9.819 -0.318 |1.099 -14.893 0.000 |18167
