Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
9.782 -0.007 -0.052 0.122 -0.244 0.061 231819458
9.779 -0.002 -0.112 0.122 -0.244 0.244 232783291
9.779 -0.010 -0.164 0.122 -0.305 0.244 233686125
9.808 0.000 -0.192 0.122 -0.305 0.122 234584625
9.803 -0.022 -0.128 0.183 -0.244 -0.061 235483458
9.818 -0.024 -0.055 0.244 -0.061 -0.061 237382916
9.787 0.031 -0.128 0.183 -0.244 0.061 238333416
9.787 0.031 -0.128 0.122 -0.366 0.122 239263250
9.775 0.043 -0.109 0.122 -0.427 0.183 240193750
9.765 0.002 -0.185 0.122 -0.427 0.061 241130166
9.760 -0.019 -0.154 0.122 -0.427 -0.061 242066041
9.763 -0.005 -0.135 0.122 -0.427 -0.061 242996458
9.791 -0.024 -0.202 0.122 -0.244 0.061 243926041
9.779 -0.005 -0.204 0.244 -0.244 0.122 244860791
9.772 0.012 -0.233 0.244 -0.244 0.000 245790416
9.784 -0.005 -0.202 0.183 -0.366 0.000 246720083
9.765 -0.012 -0.171 0.183 -0.366 0.061 248016958
9.787 -0.029 -0.173 0.244 -0.366 -0.061 248997583
9.791 -0.045 -0.159 0.305 -0.244 -0.122 249926750
9.779 -0.022 -0.169 0.305 -0.183 -0.061 250907583
9.810 -0.005 -0.138 0.366 -0.305 0.061 251835958
9.808 -0.002 -0.109 0.366 -0.366 0.122 252772291
9.777 0.002 -0.159 0.244 -0.366 0.061 253671291
9.803 -0.002 -0.181 0.244 -0.305 0.000 254571458
9.794 0.005 -0.192 0.305 -0.244 0.000 255471083
9.751 0.000 -0.176 0.305 -0.122 -0.061 256865500
9.758 0.019 -0.140 0.305 -0.061 -0.244 257812750
9.763 0.053 -0.176 0.183 -0.061 -0.244 258743583
9.775 0.024 -0.154 0.000 -0.183 -0.183 259688458
9.791 -0.029 -0.143 0.000 -0.244 -0.122 260615958
9.758 -0.050 -0.121 0.183 -0.305 -0.122 261552458
9.779 -0.034 -0.152 0.305 -0.305 -0.122 262482166
9.810 0.000 -0.228 0.366 -0.183 0.000 263411791
9.763 -0.002 -0.171 0.183 -0.122 0.061 264341375
9.763 -0.002 -0.171 0.000 -0.183 -0.061 265276791
9.775 -0.010 -0.140 0.122 -0.122 -0.122 266206333
9.775 -0.019 -0.178 0.244 0.000 -0.122 267482750
9.770 -0.007 -0.178 0.183 0.061 -0.183 268523791
9.787 -0.005 -0.173 0.122 0.000 -0.305 269477416
9.784 -0.007 -0.135 0.183 -0.061 -0.244 270407416
9.772 -0.012 -0.138 0.305 -0.183 -0.183 271337458
9.772 -0.012 -0.138 0.305 -0.305 -0.061 272266000
9.777 -0.043 -0.211 0.244 -0.366 0.000 273188416
9.787 -0.053 -0.219 0.244 -0.244 0.061 274088041
9.789 -0.019 -0.135 0.244 -0.244 0.061 274986875
9.796 0.000 -0.126 0.244 -0.183 0.000 275885291
9.801 -0.010 -0.152 0.183 -0.122 -0.183 277656541
9.775 -0.012 -0.185 0.122 -0.244 -0.244 278608916
9.779 -0.007 -0.152 0.061 -0.305 -0.183 279538875
9.787 0.007 -0.169 0.061 -0.305 -0.122 280471125
9.784 0.000 -0.178 0.122 -0.305 0.000 281410375
9.751 0.010 -0.166 0.183 -0.244 -0.061 282342375
9.751 0.010 -0.166 0.122 -0.244 -0.061 283271791
9.753 -0.010 -0.181 0.061 -0.122 -0.122 284202250
9.794 -0.062 -0.188 0.061 -0.122 -0.061 285137666
9.791 -0.014 -0.209 0.183 -0.183 0.000 286090541
9.784 0.060 -0.202 0.244 -0.183 0.000 287367875
9.798 0.010 -0.116 0.244 -0.183 -0.061 288376083
9.755 0.010 -0.128 0.305 -0.061 -0.061 289333333
9.755 0.010 -0.128 0.244 -0.122 -0.122 290264583
9.775 -0.012 -0.157 0.122 -0.183 -0.183 291194375
9.822 0.002 -0.190 0.122 -0.183 -0.183 292122791
9.815 0.019 -0.152 0.244 -0.183 -0.122 293046750
9.787 0.002 -0.140 0.244 -0.183 -0.122 293947125
9.782 0.014 -0.143 0.244 -0.244 -0.122 295108000
9.779 0.005 -0.147 0.122 -0.183 -0.122 296950291
9.755 0.005 -0.173 0.122 0.000 -0.122 297936166
9.765 0.000 -0.133 0.122 0.000 -0.061 298865000
9.753 -0.007 -0.119 0.183 -0.061 0.000 299793250
9.789 0.010 -0.116 0.122 -0.183 0.000 300749541
9.818 0.007 -0.145 0.122 -0.122 -0.183 301681333
9.796 -0.024 -0.228 0.183 -0.061 -0.122 302609958
9.777 -0.062 -0.226 0.244 -0.061 0.000 303548583
9.758 -0.043 -0.192 0.305 -0.305 0.000 304477166
9.753 -0.002 -0.157 0.366 -0.366 -0.183 305412541
9.760 0.005 -0.147 0.366 -0.244 -0.305 306340708
9.760 0.005 -0.147 0.366 -0.183 -0.305 307269083
9.753 -0.022 -0.152 0.305 -0.183 -0.244 308196250
9.753 -0.050 -0.114 0.244 -0.305 -0.183 309132250
9.772 -0.036 -0.112 0.244 -0.305 -0.183 310060291
9.779 -0.017 -0.114 0.244 -0.305 -0.183 311335208
9.760 0.000 -0.128 0.122 -0.061 -0.122 312375375
9.748 0.007 -0.124 0.122 -0.122 -0.183 313337750
9.748 0.007 -0.124 0.061 -0.122 -0.244 314268083
9.765 -0.010 -0.192 0.061 -0.183 -0.305 315197708
9.794 -0.002 -0.257 0.122 -0.244 -0.183 316127708
9.782 -0.002 -0.202 0.061 -0.244 0.000 317051875
9.784 0.012 -0.150 0.061 -0.244 0.000 317950541
9.758 0.022 -0.178 0.122 -0.244 0.244 318848750
9.739 -0.014 -0.181 0.183 -0.244 0.366 319747250
9.755 -0.034 -0.150 0.183 -0.183 0.000 321473291
9.777 -0.007 -0.159 0.122 -0.244 -0.122 323158791
9.798 -0.010 -0.257 0.183 -0.305 -0.122 324146500
9.803 -0.024 -0.216 0.122 -0.244 -0.122 325098750
9.813 -0.038 -0.131 0.183 -0.183 -0.244 326028083
9.787 -0.031 -0.124 0.183 -0.183 -0.244 326956791
9.779 -0.031 -0.183 0.366 -0.183 -0.305 327886916
9.820 -0.010 -0.183 0.488 -0.244 -0.244 328821500
9.798 0.002 -0.140 0.366 -0.305 -0.183 329749666
9.794 -0.014 -0.143 0.244 -0.305 -0.122 330732500
9.822 -0.022 -0.211 0.183 -0.183 0.000 331662583
9.777 -0.022 -0.181 0.122 -0.183 0.061 332591458
9.755 -0.026 -0.124 0.183 -0.366 -0.061 333528291
9.791 0.019 -0.159 0.244 -0.427 -0.061 334457541
9.796 0.041 -0.145 0.183 -0.366 0.000 335384666
9.796 0.041 -0.145 0.183 -0.244 0.061 336313458
9.808 -0.005 -0.131 0.244 -0.183 0.000 337361166
9.808 -0.005 -0.131 0.305 -0.183 -0.122 338291125
9.806 0.010 -0.147 0.244 -0.183 -0.183 339246375
9.770 0.000 -0.173 0.122 -0.183 -0.122 340176208
9.732 0.002 -0.230 0.061 -0.183 -0.061 341111958
9.739 0.014 -0.190 0.183 -0.183 0.000 342039791
9.763 -0.017 -0.147 0.183 -0.183 0.000 342968500
9.763 -0.019 -0.185 0.305 -0.183 0.000 343897083
9.777 0.012 -0.185 0.244 -0.305 0.000 344830916
9.782 -0.010 -0.169 0.183 -0.427 -0.061 345758625
9.784 0.000 -0.150 0.183 -0.366 0.000 346686750
9.775 0.022 -0.114 0.305 -0.183 -0.061 347635666
9.767 0.010 -0.131 0.244 0.000 -0.122 349011625
9.775 -0.002 -0.209 0.183 -0.183 -0.183 349965333
9.779 -0.019 -0.190 0.183 -0.366 -0.244 350900083
9.777 0.014 -0.109 0.244 -0.366 -0.183 351832541
9.798 0.036 -0.081 0.305 -0.244 -0.122 352774083
9.806 0.019 -0.105 0.366 -0.183 -0.061 353706416
9.777 -0.024 -0.138 0.244 -0.183 0.000 354634541
9.775 -0.017 -0.162 0.183 -0.183 -0.061 355563375
9.794 0.002 -0.159 0.183 -0.183 -0.061 356526208
9.777 -0.038 -0.133 0.244 -0.183 0.000 357464250
9.763 -0.050 -0.138 0.183 -0.183 0.122 358397041
9.782 -0.048 -0.173 0.122 -0.305 0.061 359326458
9.782 -0.048 -0.173 0.183 -0.366 -0.122 360255250
9.803 -0.024 -0.190 0.305 -0.427 -0.122 361192250
9.801 -0.029 -0.207 0.305 -0.366 0.000 362121000
9.777 -0.050 -0.164 0.183 -0.366 0.000 363049125
9.775 -0.031 -0.135 0.183 -0.366 0.000 363977166
9.763 -0.017 -0.166 0.061 -0.183 -0.122 364915666
9.765 -0.014 -0.119 0.000 -0.122 -0.183 365849833
9.775 -0.005 -0.090 0.061 -0.244 -0.061 366780958
9.770 -0.036 -0.152 0.122 -0.305 0.122 367710333
9.755 -0.062 -0.204 0.244 -0.244 0.122 368638500
9.763 -0.022 -0.183 0.305 -0.183 0.183 369572125
9.767 0.012 -0.147 0.427 -0.244 0.000 370500750
9.755 -0.010 -0.152 0.488 -0.305 -0.122 371428208
9.753 -0.029 -0.183 0.366 -0.366 -0.244 372356375
9.753 -0.029 -0.183 0.366 -0.244 -0.122 373595708
9.779 0.031 -0.116 0.366 -0.122 0.000 374544541
9.796 0.034 -0.152 0.244 -0.061 0.000 375476125
9.784 0.007 -0.152 0.122 0.000 -0.061 376407041
9.784 -0.012 -0.105 0.000 -0.122 -0.183 377610458
9.810 -0.019 -0.128 0.061 -0.183 -0.183 378546708
9.784 -0.017 -0.183 0.122 -0.122 -0.183 379477416
9.772 -0.012 -0.181 0.061 -0.183 -0.183 380405875
9.789 -0.026 -0.162 0.061 -0.305 -0.122 381378916
9.789 -0.026 -0.162 0.122 -0.244 0.061 382349458
9.784 -0.014 -0.152 0.122 -0.183 0.061 384105041
9.767 0.005 -0.159 0.244 -0.366 0.061 385114708
9.765 0.010 -0.152 0.244 -0.366 0.061 386043708
9.755 0.017 -0.133 0.244 -0.366 0.061 386973708
9.775 0.002 -0.150 0.183 -0.244 -0.061 387902666
9.808 -0.010 -0.131 0.183 -0.122 0.000 388836833
9.767 0.014 -0.135 0.183 -0.061 0.122 389736375
9.758 -0.005 -0.192 0.244 -0.183 0.061 390633666
9.789 -0.026 -0.195 0.305 -0.427 0.000 391587333
9.796 0.005 -0.166 0.305 -0.549 0.000 392878583
9.794 0.010 -0.147 0.244 -0.427 0.000 393833166
9.760 0.012 -0.159 0.183 -0.244 0.061 394762375
9.746 -0.010 -0.173 0.122 -0.122 0.000 395691166
9.760 -0.045 -0.192 0.000 0.000 -0.122 396618250
9.743 -0.005 -0.192 -0.061 -0.061 -0.122 397527583
9.770 -0.002 -0.200 0.061 -0.122 0.061 398426333
9.779 -0.019 -0.171 0.183 -0.122 0.122 399324333
9.779 -0.019 -0.171 0.244 -0.183 0.061 400627208
9.760 -0.012 -0.128 0.244 -0.244 -0.061 401580583
9.770 0.010 -0.159 0.305 -0.305 -0.183 402506500
9.784 0.010 -0.159 0.305 -0.305 -0.122 403431333
9.753 0.000 -0.114 0.122 -0.122 0.000 404354750
9.753 0.000 -0.114 0.122 -0.183 0.061 405284791
9.770 0.012 -0.162 0.244 -0.305 0.061 406211666
9.806 0.012 -0.204 0.244 -0.305 0.061 407135625
9.777 0.000 -0.150 0.183 -0.244 0.183 408073750
9.760 -0.017 -0.143 0.244 -0.183 0.183 409028000
9.767 -0.017 -0.116 0.244 -0.183 0.183 409954500
9.763 -0.017 -0.140 0.366 -0.183 0.061 410875791
9.763 -0.029 -0.157 0.488 -0.183 -0.122 411801083
9.770 -0.010 -0.157 0.427 -0.183 -0.061 412748666
9.782 0.034 -0.202 0.244 -0.122 -0.061 413674458
9.794 0.007 -0.204 0.122 -0.183 0.000 414599416
9.777 -0.038 -0.154 0.183 -0.305 0.000 415523000
9.775 -0.038 -0.152 0.244 -0.305 0.000 416445208
9.791 -0.036 -0.183 0.183 -0.244 -0.061 419101750
9.789 -0.024 -0.152 0.305 -0.305 -0.244 420087916
9.813 -0.017 -0.188 0.244 -0.244 -0.305 421090000
